,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,u10,v10,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2021-06-01 00:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 00:00:00,Projection: lambert_conformal_conic,-2.3008919,1.261301,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 00:00:00 0
1,2021-06-01 01:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 01:00:00,Projection: lambert_conformal_conic,-1.4442406,0.6110306,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 01:00:00 0
2,2021-06-01 02:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 02:00:00,Projection: lambert_conformal_conic,-0.13304043,-0.083351135,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 02:00:00 0
3,2021-06-01 03:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 03:00:00,Projection: lambert_conformal_conic,-0.6809521,0.20431137,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 03:00:00 0
4,2021-06-01 04:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 04:00:00,Projection: lambert_conformal_conic,-0.6567402,0.4545164,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 04:00:00 0
5,2021-06-01 05:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 05:00:00,Projection: lambert_conformal_conic,0.9334593,1.260395,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 05:00:00 0
6,2021-06-01 06:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 06:00:00,Projection: lambert_conformal_conic,-0.19068241,1.7074394,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 06:00:00 0
7,2021-06-01 07:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 07:00:00,Projection: lambert_conformal_conic,0.034196854,0.5090027,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 07:00:00 0
8,2021-06-01 08:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 08:00:00,Projection: lambert_conformal_conic,0.53995514,0.45725346,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 08:00:00 0
9,2021-06-01 09:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 09:00:00,Projection: lambert_conformal_conic,1.3881235,0.21271801,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 09:00:00 0
10,2021-06-01 10:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 10:00:00,Projection: lambert_conformal_conic,0.17693424,0.85442257,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 10:00:00 0
11,2021-06-01 11:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 11:00:00,Projection: lambert_conformal_conic,0.24976349,2.0223122,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 11:00:00 0
12,2021-06-01 12:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 12:00:00,Projection: lambert_conformal_conic,0.7038088,2.7872257,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 12:00:00 0
13,2021-06-01 13:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 13:00:00,Projection: lambert_conformal_conic,-0.81523323,1.5200043,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 13:00:00 0
14,2021-06-01 14:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 14:00:00,Projection: lambert_conformal_conic,-1.121705,-0.9571972,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 14:00:00 0
15,2021-06-01 15:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 15:00:00,Projection: lambert_conformal_conic,0.97901535,-1.5745373,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 15:00:00 0
16,2021-06-01 16:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 16:00:00,Projection: lambert_conformal_conic,-2.7627735,-2.1792622,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 16:00:00 0
17,2021-06-01 17:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 17:00:00,Projection: lambert_conformal_conic,-1.6614141,-2.3269997,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 17:00:00 0
18,2021-06-01 18:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 18:00:00,Projection: lambert_conformal_conic,-2.416421,0.20707417,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 18:00:00 0
19,2021-06-01 19:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 19:00:00,Projection: lambert_conformal_conic,-3.414771,-2.3089685,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 19:00:00 0
20,2021-06-01 20:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 20:00:00,Projection: lambert_conformal_conic,-0.7272377,0.43403435,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 20:00:00 0
21,2021-06-01 21:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 21:00:00,Projection: lambert_conformal_conic,-1.7677126,0.9675436,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 21:00:00 0
22,2021-06-01 22:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 22:00:00,Projection: lambert_conformal_conic,-0.5726137,0.2015667,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 22:00:00 0
23,2021-06-01 23:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-06-01 23:00:00,Projection: lambert_conformal_conic,-1.419035,-0.80208206,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 23:00:00 0
24,2021-06-01 00:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 00:00:00,Projection: lambert_conformal_conic,-0.9258919,1.886301,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 00:00:00 1
25,2021-06-01 01:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 01:00:00,Projection: lambert_conformal_conic,0.36825943,1.9235306,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 01:00:00 1
26,2021-06-01 02:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 02:00:00,Projection: lambert_conformal_conic,-0.008040428,0.60414886,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 02:00:00 1
27,2021-06-01 03:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 03:00:00,Projection: lambert_conformal_conic,1.2565479,1.6418114,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 03:00:00 1
28,2021-06-01 04:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 04:00:00,Projection: lambert_conformal_conic,1.3432598,1.8295164,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 04:00:00 1
29,2021-06-01 05:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 05:00:00,Projection: lambert_conformal_conic,1.1209593,1.510395,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 05:00:00 1
30,2021-06-01 06:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 06:00:00,Projection: lambert_conformal_conic,0.9968176,1.7699394,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 06:00:00 1
31,2021-06-01 07:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 07:00:00,Projection: lambert_conformal_conic,0.90919685,1.4465027,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 07:00:00 1
32,2021-06-01 08:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 08:00:00,Projection: lambert_conformal_conic,1.6024551,1.0197535,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 08:00:00 1
33,2021-06-01 09:00:00,1,0 days,10.0,39.73586472995094,254.83880805942914,2021-06-01 09:00:00,Projection: lambert_conformal_conic,1.0131235,-0.912282,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 09:00:00 1
