,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,u10,v10,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2022-05-01 00:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 00:00:00,Projection: lambert_conformal_conic,-4.593542,0.25207138,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 00:00:00 0
1,2022-05-01 01:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 01:00:00,Projection: lambert_conformal_conic,-3.979803,1.4795933,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 01:00:00 0
2,2022-05-01 02:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 02:00:00,Projection: lambert_conformal_conic,-2.8436642,1.497695,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 02:00:00 0
3,2022-05-01 03:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 03:00:00,Projection: lambert_conformal_conic,-1.1867046,1.1808882,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 03:00:00 0
4,2022-05-01 04:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 04:00:00,Projection: lambert_conformal_conic,-1.6569729,0.9419117,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 04:00:00 0
5,2022-05-01 05:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 05:00:00,Projection: lambert_conformal_conic,-1.8769779,-0.086437225,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 05:00:00 0
6,2022-05-01 06:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 06:00:00,Projection: lambert_conformal_conic,0.6564121,-0.8050375,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 06:00:00 0
7,2022-05-01 07:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 07:00:00,Projection: lambert_conformal_conic,-1.4582348,-0.3605957,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 07:00:00 0
8,2022-05-01 08:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 08:00:00,Projection: lambert_conformal_conic,-1.0756607,-0.6010494,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 08:00:00 0
9,2022-05-01 09:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 09:00:00,Projection: lambert_conformal_conic,-0.26058388,-0.7949734,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 09:00:00 0
10,2022-05-01 10:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 10:00:00,Projection: lambert_conformal_conic,-1.3930111,-0.7194233,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 10:00:00 0
11,2022-05-01 11:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 11:00:00,Projection: lambert_conformal_conic,-0.22327232,-0.37474442,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 11:00:00 0
12,2022-05-01 12:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 12:00:00,Projection: lambert_conformal_conic,-0.06664181,-0.24471092,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 12:00:00 0
13,2022-05-01 13:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 13:00:00,Projection: lambert_conformal_conic,-0.72768116,0.5618267,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 13:00:00 0
14,2022-05-01 14:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-05-01 14:00:00,Projection: lambert_conformal_conic,0.100390434,-1.3924484,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 14:00:00 0
