,o3,site,latitude,longitude,randoms
o3_sim_140,47.12544,o3_sim_140,40.2452011,-105.7200012,8.08e-05
o3_sim_1,58.209095,o3_sim_1,39.3174019,-104.3799973,5.91e-05
o3_sim_2,58.621876,o3_sim_2,39.3174019,-104.4830017,4.46e-05
o3_sim_3,58.454258,o3_sim_3,39.3174019,-104.5859985,4.6e-06
o3_sim_4,58.20319,o3_sim_4,39.3174019,-104.6900024,2.85e-05
o3_sim_5,59.342373,o3_sim_5,39.3174019,-104.7929993,4.09e-05
o3_sim_6,57.076485,o3_sim_6,39.3174019,-104.8960037,3.72e-05
o3_sim_7,58.478733,o3_sim_7,39.3174019,-104.9990005,2.71e-05
o3_sim_8,53.372402,o3_sim_8,39.3174019,-105.1019974,8.31e-05
o3_sim_9,57.580494,o3_sim_9,39.3174019,-105.2050018,1.9e-05
o3_sim_10,51.229095,o3_sim_10,39.3174019,-105.3079987,8.07e-05
o3_sim_11,45.438828,o3_sim_11,39.3174019,-105.4110031,9.41e-05
o3_sim_12,48.716534,o3_sim_12,39.3174019,-105.5139999,7.87e-05
o3_sim_13,47.422916,o3_sim_13,39.3174019,-105.6169968,9.49e-05
o3_sim_14,55.897022,o3_sim_14,39.3174019,-105.7200012,6.5e-06
o3_sim_15,58.088768,o3_sim_15,39.4205017,-104.3799973,1.11e-05
o3_sim_16,60.493835,o3_sim_16,39.4205017,-104.4830017,9.14e-05
o3_sim_17,58.430317,o3_sim_17,39.4205017,-104.5859985,2.36e-05
o3_sim_18,56.151947,o3_sim_18,39.4205017,-104.6900024,7.26e-05
o3_sim_19,63.563774,o3_sim_19,39.4205017,-104.7929993,2.27e-05
o3_sim_20,61.74267,o3_sim_20,39.4205017,-104.8960037,7.72e-05
o3_sim_21,73.94079,o3_sim_21,39.4205017,-104.9990005,8.98e-05
o3_sim_22,50.693996,o3_sim_22,39.4205017,-105.1019974,3.62e-05
o3_sim_23,52.358757,o3_sim_23,39.4205017,-105.2050018,8.02e-05
o3_sim_24,55.767864,o3_sim_24,39.4205017,-105.3079987,6.37e-05
o3_sim_25,50.913643,o3_sim_25,39.4205017,-105.4110031,8.09e-05
o3_sim_26,59.085133,o3_sim_26,39.4205017,-105.5139999,9.72e-05
o3_sim_27,51.132942,o3_sim_27,39.4205017,-105.6169968,4.31e-05
o3_sim_28,49.044617,o3_sim_28,39.4205017,-105.7200012,3.52e-05
o3_sim_29,57.745262,o3_sim_29,39.5236015,-104.3799973,8.06e-05
o3_sim_30,58.02115,o3_sim_30,39.5236015,-104.4830017,3.7e-05
o3_sim_31,59.097397,o3_sim_31,39.5236015,-104.5859985,8.19e-05
o3_sim_32,58.163544,o3_sim_32,39.5236015,-104.6900024,6.45e-05
o3_sim_33,62.974915,o3_sim_33,39.5236015,-104.7929993,8.6e-05
o3_sim_34,60.01275,o3_sim_34,39.5236015,-104.8960037,4.84e-05
o3_sim_35,59.583748,o3_sim_35,39.5236015,-104.9990005,9.37e-05
o3_sim_36,69.87233,o3_sim_36,39.5236015,-105.1019974,9.71e-05
o3_sim_37,50.84748,o3_sim_37,39.5236015,-105.2050018,2.32e-05
o3_sim_38,56.38412,o3_sim_38,39.5236015,-105.3079987,7.33e-05
o3_sim_39,52.70934,o3_sim_39,39.5236015,-105.4110031,4.95e-05
o3_sim_40,51.64415,o3_sim_40,39.5236015,-105.5139999,1.46e-05
o3_sim_41,48.358803,o3_sim_41,39.5236015,-105.6169968,2.02e-05
o3_sim_42,46.81678,o3_sim_42,39.5236015,-105.7200012,8.21e-05
o3_sim_43,57.354652,o3_sim_43,39.6265984,-104.3799973,8.36e-05
o3_sim_44,59.086067,o3_sim_44,39.6265984,-104.4830017,9.32e-05
