,o3,site,latitude,longitude,randoms
o3_sim_140,45.173206,o3_sim_140,40.2452011,-105.7200012,7.54e-05
o3_sim_1,46.126183,o3_sim_1,39.3174019,-104.3799973,3.34e-05
o3_sim_2,43.631706,o3_sim_2,39.3174019,-104.4830017,8.79e-05
o3_sim_3,43.87431,o3_sim_3,39.3174019,-104.5859985,7.01e-05
o3_sim_4,42.630554,o3_sim_4,39.3174019,-104.6900024,2.3e-05
o3_sim_5,43.421185,o3_sim_5,39.3174019,-104.7929993,1.25e-05
o3_sim_6,41.034184,o3_sim_6,39.3174019,-104.8960037,1.86e-05
o3_sim_7,45.597855,o3_sim_7,39.3174019,-104.9990005,5.8e-05
o3_sim_8,42.9619,o3_sim_8,39.3174019,-105.1019974,7.14e-05
o3_sim_9,43.98007,o3_sim_9,39.3174019,-105.2050018,4.44e-05
o3_sim_10,46.672752,o3_sim_10,39.3174019,-105.3079987,1.6e-06
o3_sim_11,45.142536,o3_sim_11,39.3174019,-105.4110031,1.1e-05
o3_sim_12,46.2052,o3_sim_12,39.3174019,-105.5139999,2.74e-05
o3_sim_13,48.857834,o3_sim_13,39.3174019,-105.6169968,7.3e-05
o3_sim_14,48.2903,o3_sim_14,39.3174019,-105.7200012,7.34e-05
o3_sim_15,39.843925,o3_sim_15,39.4205017,-104.3799973,6.85e-05
o3_sim_16,43.917133,o3_sim_16,39.4205017,-104.4830017,4.25e-05
o3_sim_17,42.57249,o3_sim_17,39.4205017,-104.5859985,8.22e-05
o3_sim_18,40.08618,o3_sim_18,39.4205017,-104.6900024,6.94e-05
o3_sim_19,45.22116,o3_sim_19,39.4205017,-104.7929993,4.52e-05
o3_sim_20,43.202633,o3_sim_20,39.4205017,-104.8960037,4.53e-05
o3_sim_21,49.453148,o3_sim_21,39.4205017,-104.9990005,4.02e-05
o3_sim_22,41.0564,o3_sim_22,39.4205017,-105.1019974,3.2e-05
o3_sim_23,48.57748,o3_sim_23,39.4205017,-105.2050018,3.08e-05
o3_sim_24,43.934303,o3_sim_24,39.4205017,-105.3079987,9.76e-05
o3_sim_25,49.161118,o3_sim_25,39.4205017,-105.4110031,2.14e-05
o3_sim_26,46.574677,o3_sim_26,39.4205017,-105.5139999,7.69e-05
o3_sim_27,48.54902,o3_sim_27,39.4205017,-105.6169968,6.78e-05
o3_sim_28,46.346546,o3_sim_28,39.4205017,-105.7200012,2.07e-05
o3_sim_29,40.29402,o3_sim_29,39.5236015,-104.3799973,1.28e-05
o3_sim_30,39.71126,o3_sim_30,39.5236015,-104.4830017,9.14e-05
o3_sim_31,40.772564,o3_sim_31,39.5236015,-104.5859985,8.7e-05
o3_sim_32,41.974148,o3_sim_32,39.5236015,-104.6900024,2.22e-05
o3_sim_33,41.170086,o3_sim_33,39.5236015,-104.7929993,8.9e-06
o3_sim_34,41.52017,o3_sim_34,39.5236015,-104.8960037,4.13e-05
o3_sim_35,43.24113,o3_sim_35,39.5236015,-104.9990005,8.94e-05
o3_sim_36,46.74833,o3_sim_36,39.5236015,-105.1019974,6.5e-06
o3_sim_37,45.58189,o3_sim_37,39.5236015,-105.2050018,3.09e-05
o3_sim_38,43.395416,o3_sim_38,39.5236015,-105.3079987,5.9e-05
o3_sim_39,46.126095,o3_sim_39,39.5236015,-105.4110031,3e-05
o3_sim_40,50.05212,o3_sim_40,39.5236015,-105.5139999,8.08e-05
o3_sim_41,42.496067,o3_sim_41,39.5236015,-105.6169968,4.11e-05
o3_sim_42,46.2109,o3_sim_42,39.5236015,-105.7200012,4.78e-05
o3_sim_43,40.074875,o3_sim_43,39.6265984,-104.3799973,5.27e-05
o3_sim_44,41.43554,o3_sim_44,39.6265984,-104.4830017,1.02e-05
o3_sim_45,44.965916,o3_sim_45,39.6265984,-104.5859985,1.78e-05
o3_sim_46,43.30122,o3_sim_46,39.6265984,-104.6900024,4.19e-05
o3_sim_47,41.790714,o3_sim_47,39.6265984,-104.7929993,4.34e-05
o3_sim_48,31.519672,o3_sim_48,39.6265984,-104.8960037,6.68e-05
o3_sim_49,42.515984,o3_sim_49,39.6265984,-104.9990005,8.54e-05
o3_sim_50,48.763035,o3_sim_50,39.6265984,-105.1019974,6.42e-05
o3_sim_51,40.648315,o3_sim_51,39.6265984,-105.2050018,7.6e-06
o3_sim_52,44.41218,o3_sim_52,39.6265984,-105.3079987,1.59e-05
o3_sim_53,41.85995,o3_sim_53,39.6265984,-105.4110031,2.13e-05
o3_sim_54,48.28665,o3_sim_54,39.6265984,-105.5139999,7.73e-05
o3_sim_55,48.31447,o3_sim_55,39.6265984,-105.6169968,9.03e-05
o3_sim_56,47.22526,o3_sim_56,39.6265984,-105.7200012,1.92e-05
o3_sim_57,42.25018,o3_sim_57,39.7296982,-104.3799973,2.53e-05
o3_sim_58,41.967876,o3_sim_58,39.7296982,-104.4830017,9.48e-05
o3_sim_59,44.12645,o3_sim_59,39.7296982,-104.5859985,5.93e-05
o3_sim_60,44.043137,o3_sim_60,39.7296982,-104.6900024,6.51e-05
