,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,28.574106,o3_sim_Evergreen_3,39.620400499999995,-105.33872,7.5e-06
o3_sim_Idaho Springs_3,43.3656,o3_sim_Idaho Springs_3,39.7925142,-105.49127,4.8e-06
o3_sim_Five Points_3,42.932728,o3_sim_Five Points_3,39.751115500000004,-104.987625,6.85e-05
o3_sim_Welby_3,37.277,o3_sim_Welby_3,39.8381185,-104.94984,5e-07
o3_sim_Highlands Ranch_3,43.391,o3_sim_Highlands Ranch_3,39.5677924,-104.957193,9.46e-05
o3_sim_Rocky Flats_3,45.280006,o3_sim_Rocky Flats_3,39.9127461,-105.188587,5.29e-05
o3_sim_Boulder_3,36.728104,o3_sim_Boulder_3,40.069982700000004,-105.220238,3.33e-05
o3_sim_Chatfield Reservoir_3,43.539192,o3_sim_Chatfield Reservoir_3,39.534400600000005,-105.070358,8.74e-05
o3_sim_Sunnyside_3,40.998432,o3_sim_Sunnyside_3,39.779398300000004,-105.00518,9.17e-05
o3_sim_East Plains_3,34.30087,o3_sim_East Plains_3,39.638443200000005,-104.569335,7.88e-05
o3_sim_Evergreen_3,28.574106,o3_sim_Evergreen_3,39.6203089,-105.33872,9.91e-05
o3_sim_Idaho Springs_3,43.3656,o3_sim_Idaho Springs_3,39.7924727,-105.49127,4.63e-05
o3_sim_Five Points_3,42.932728,o3_sim_Five Points_3,39.7510855,-104.987625,9.85e-05
o3_sim_Welby_3,37.277,o3_sim_Welby_3,39.8380729,-104.94984,4.61e-05
o3_sim_Highlands Ranch_3,43.391,o3_sim_Highlands Ranch_3,39.5677897,-104.957193,9.73e-05
o3_sim_Rocky Flats_3,45.280006,o3_sim_Rocky Flats_3,39.9127393,-105.188587,5.97e-05
o3_sim_Boulder_3,36.728104,o3_sim_Boulder_3,40.0700111,-105.220238,4.9e-06
o3_sim_Chatfield Reservoir_3,43.539192,o3_sim_Chatfield Reservoir_3,39.5344332,-105.070358,5.48e-05
o3_sim_Sunnyside_3,40.998432,o3_sim_Sunnyside_3,39.7794182,-105.00518,7.18e-05
o3_sim_East Plains_3,34.30087,o3_sim_East Plains_3,39.638519,-104.569335,3e-06
o3_sim_140,43.843975,o3_sim_140,40.2452011,-105.7200012,7e-07
o3_sim_1,43.815464,o3_sim_1,39.3174019,-104.3799973,6.57e-05
o3_sim_2,40.48046,o3_sim_2,39.3174019,-104.4830017,3.26e-05
o3_sim_3,40.56883,o3_sim_3,39.3174019,-104.5859985,7.94e-05
o3_sim_4,41.12286,o3_sim_4,39.3174019,-104.6900024,7.86e-05
o3_sim_5,39.783546,o3_sim_5,39.3174019,-104.7929993,6.64e-05
o3_sim_6,34.763836,o3_sim_6,39.3174019,-104.8960037,9.01e-05
o3_sim_7,44.78243,o3_sim_7,39.3174019,-104.9990005,9.08e-05
o3_sim_8,35.407562,o3_sim_8,39.3174019,-105.1019974,2.2e-05
o3_sim_9,36.824593,o3_sim_9,39.3174019,-105.2050018,1.53e-05
o3_sim_10,37.844414,o3_sim_10,39.3174019,-105.3079987,9.38e-05
o3_sim_11,38.159042,o3_sim_11,39.3174019,-105.4110031,6.02e-05
o3_sim_12,41.457344,o3_sim_12,39.3174019,-105.5139999,4.31e-05
o3_sim_13,41.05352,o3_sim_13,39.3174019,-105.6169968,8.7e-06
o3_sim_14,45.32606,o3_sim_14,39.3174019,-105.7200012,2.41e-05
o3_sim_15,44.423187,o3_sim_15,39.4205017,-104.3799973,7.89e-05
o3_sim_16,41.344395,o3_sim_16,39.4205017,-104.4830017,9.32e-05
o3_sim_17,39.778343,o3_sim_17,39.4205017,-104.5859985,4.99e-05
o3_sim_18,43.35263,o3_sim_18,39.4205017,-104.6900024,4.27e-05
o3_sim_19,40.964996,o3_sim_19,39.4205017,-104.7929993,9.15e-05
o3_sim_20,34.837036,o3_sim_20,39.4205017,-104.8960037,2.53e-05
o3_sim_21,46.477127,o3_sim_21,39.4205017,-104.9990005,4.42e-05
o3_sim_22,46.55043,o3_sim_22,39.4205017,-105.1019974,8.51e-05
o3_sim_23,47.27133,o3_sim_23,39.4205017,-105.2050018,3.18e-05
o3_sim_24,38.56794,o3_sim_24,39.4205017,-105.3079987,7.37e-05
o3_sim_25,39.471466,o3_sim_25,39.4205017,-105.4110031,8.99e-05
o3_sim_26,46.999966,o3_sim_26,39.4205017,-105.5139999,9.26e-05
o3_sim_27,39.40127,o3_sim_27,39.4205017,-105.6169968,9.55e-05
o3_sim_28,44.23484,o3_sim_28,39.4205017,-105.7200012,9.1e-05
o3_sim_29,44.477245,o3_sim_29,39.5236015,-104.3799973,7.01e-05
o3_sim_30,46.169636,o3_sim_30,39.5236015,-104.4830017,7.74e-05
o3_sim_31,42.591003,o3_sim_31,39.5236015,-104.5859985,6.15e-05
o3_sim_32,44.731316,o3_sim_32,39.5236015,-104.6900024,7.8e-05
o3_sim_33,45.387157,o3_sim_33,39.5236015,-104.7929993,1.88e-05
o3_sim_34,43.234444,o3_sim_34,39.5236015,-104.8960037,6.77e-05
o3_sim_35,40.50873,o3_sim_35,39.5236015,-104.9990005,5.94e-05
o3_sim_36,50.086727,o3_sim_36,39.5236015,-105.1019974,9.53e-05
o3_sim_37,37.079674,o3_sim_37,39.5236015,-105.2050018,7.71e-05
o3_sim_38,44.30254,o3_sim_38,39.5236015,-105.3079987,7.23e-05
o3_sim_39,42.27736,o3_sim_39,39.5236015,-105.4110031,2.82e-05
o3_sim_40,40.663254,o3_sim_40,39.5236015,-105.5139999,8.26e-05
o3_sim_41,44.327538,o3_sim_41,39.5236015,-105.6169968,5.36e-05
o3_sim_42,39.979347,o3_sim_42,39.5236015,-105.7200012,2.51e-05
o3_sim_43,46.24491,o3_sim_43,39.6265984,-104.3799973,1.07e-05
o3_sim_44,50.581764,o3_sim_44,39.6265984,-104.4830017,2.43e-05
o3_sim_45,48.363224,o3_sim_45,39.6265984,-104.5859985,8.95e-05
o3_sim_46,45.936317,o3_sim_46,39.6265984,-104.6900024,2.6e-06
o3_sim_47,51.105774,o3_sim_47,39.6265984,-104.7929993,8.38e-05
o3_sim_48,47.322834,o3_sim_48,39.6265984,-104.8960037,3.91e-05
o3_sim_49,43.061783,o3_sim_49,39.6265984,-104.9990005,6.75e-05
o3_sim_50,44.684753,o3_sim_50,39.6265984,-105.1019974,4.19e-05
o3_sim_51,37.939552,o3_sim_51,39.6265984,-105.2050018,1e-07
o3_sim_52,41.314407,o3_sim_52,39.6265984,-105.3079987,2e-07
o3_sim_53,33.67437,o3_sim_53,39.6265984,-105.4110031,4e-07
o3_sim_54,38.40574,o3_sim_54,39.6265984,-105.5139999,6.18e-05
o3_sim_55,41.44571,o3_sim_55,39.6265984,-105.6169968,7.63e-05
o3_sim_56,44.930412,o3_sim_56,39.6265984,-105.7200012,3.6e-05
o3_sim_57,46.26916,o3_sim_57,39.7296982,-104.3799973,6.29e-05
o3_sim_58,46.26542,o3_sim_58,39.7296982,-104.4830017,5.4e-05
o3_sim_59,47.07241,o3_sim_59,39.7296982,-104.5859985,7.04e-05
o3_sim_60,45.041916,o3_sim_60,39.7296982,-104.6900024,4.62e-05
o3_sim_61,46.81742,o3_sim_61,39.7296982,-104.7929993,6.25e-05
o3_sim_62,46.9262,o3_sim_62,39.7296982,-104.8960037,1.6e-05
o3_sim_63,33.98649,o3_sim_63,39.7296982,-104.9990005,3.59e-05
o3_sim_64,40.077168,o3_sim_64,39.7296982,-105.1019974,9.1e-06
o3_sim_65,44.875862,o3_sim_65,39.7296982,-105.2050018,7.31e-05
o3_sim_66,36.53904,o3_sim_66,39.7296982,-105.3079987,7.54e-05
o3_sim_67,44.567993,o3_sim_67,39.7296982,-105.4110031,1.31e-05
o3_sim_68,39.86681,o3_sim_68,39.7296982,-105.5139999,4.94e-05
o3_sim_69,43.362637,o3_sim_69,39.7296982,-105.6169968,9.82e-05
o3_sim_70,46.958405,o3_sim_70,39.7296982,-105.7200012,8.86e-05
o3_sim_71,47.793056,o3_sim_71,39.8328018,-104.3799973,6.08e-05
o3_sim_72,48.872963,o3_sim_72,39.8328018,-104.4830017,4.16e-05
o3_sim_73,50.380867,o3_sim_73,39.8328018,-104.5859985,2.91e-05
o3_sim_74,47.0937,o3_sim_74,39.8328018,-104.6900024,3.35e-05
o3_sim_75,45.54568,o3_sim_75,39.8328018,-104.7929993,7.06e-05
o3_sim_76,40.816196,o3_sim_76,39.8328018,-104.8960037,1.22e-05
o3_sim_77,33.401085,o3_sim_77,39.8328018,-104.9990005,5.76e-05
o3_sim_78,44.617455,o3_sim_78,39.8328018,-105.1019974,3.49e-05
o3_sim_79,48.16258,o3_sim_79,39.8328018,-105.2050018,5.07e-05
o3_sim_80,43.485428,o3_sim_80,39.8328018,-105.3079987,2.86e-05
o3_sim_81,40.291317,o3_sim_81,39.8328018,-105.4110031,2.46e-05
o3_sim_82,46.093033,o3_sim_82,39.8328018,-105.5139999,2.32e-05
o3_sim_83,37.760727,o3_sim_83,39.8328018,-105.6169968,7.53e-05
o3_sim_84,40.4622,o3_sim_84,39.8328018,-105.7200012,7.84e-05
o3_sim_85,46.637123,o3_sim_85,39.9359016,-104.3799973,5.11e-05
o3_sim_86,48.772377,o3_sim_86,39.9359016,-104.4830017,8.36e-05
o3_sim_87,48.94067,o3_sim_87,39.9359016,-104.5859985,6.65e-05
o3_sim_88,44.81497,o3_sim_88,39.9359016,-104.6900024,9.03e-05
o3_sim_89,43.610497,o3_sim_89,39.9359016,-104.7929993,8.57e-05
o3_sim_90,39.381947,o3_sim_90,39.9359016,-104.8960037,5.4e-06
o3_sim_91,32.086704,o3_sim_91,39.9359016,-104.9990005,6.58e-05
o3_sim_92,44.635628,o3_sim_92,39.9359016,-105.1019974,7.69e-05
o3_sim_93,50.59594,o3_sim_93,39.9359016,-105.2050018,7.58e-05
o3_sim_94,40.57031,o3_sim_94,39.9359016,-105.3079987,2.17e-05
o3_sim_95,38.645485,o3_sim_95,39.9359016,-105.4110031,7.66e-05
o3_sim_96,40.8415,o3_sim_96,39.9359016,-105.5139999,5.66e-05
o3_sim_97,46.296417,o3_sim_97,39.9359016,-105.6169968,9.64e-05
o3_sim_98,36.752678,o3_sim_98,39.9359016,-105.7200012,6.4e-06
o3_sim_99,49.644577,o3_sim_99,40.0390015,-104.3799973,5.9e-06
o3_sim_100,47.333904,o3_sim_100,40.0390015,-104.4830017,2.7e-05
o3_sim_101,47.735718,o3_sim_101,40.0390015,-104.5859985,9.36e-05
o3_sim_102,48.27484,o3_sim_102,40.0390015,-104.6900024,6.42e-05
o3_sim_103,44.2485,o3_sim_103,40.0390015,-104.7929993,9.13e-05
o3_sim_104,45.401154,o3_sim_104,40.0390015,-104.8960037,1.62e-05
o3_sim_105,45.488472,o3_sim_105,40.0390015,-104.9990005,8.22e-05
o3_sim_106,46.9064,o3_sim_106,40.0390015,-105.1019974,5.38e-05
o3_sim_107,45.740643,o3_sim_107,40.0390015,-105.2050018,4.65e-05
o3_sim_108,49.34056,o3_sim_108,40.0390015,-105.3079987,8.68e-05
o3_sim_109,41.857655,o3_sim_109,40.0390015,-105.4110031,9.77e-05
o3_sim_110,45.41956,o3_sim_110,40.0390015,-105.5139999,6.97e-05
o3_sim_111,38.659187,o3_sim_111,40.0390015,-105.6169968,5.8e-06
o3_sim_112,38.296814,o3_sim_112,40.0390015,-105.7200012,7.62e-05
o3_sim_113,46.27377,o3_sim_113,40.1421013,-104.3799973,7.85e-05
o3_sim_114,49.402924,o3_sim_114,40.1421013,-104.4830017,4.13e-05
o3_sim_115,47.000298,o3_sim_115,40.1421013,-104.5859985,1.26e-05
o3_sim_116,42.954273,o3_sim_116,40.1421013,-104.6900024,7.44e-05
o3_sim_117,44.144794,o3_sim_117,40.1421013,-104.7929993,5.51e-05
o3_sim_118,44.706894,o3_sim_118,40.1421013,-104.8960037,1.41e-05
o3_sim_119,43.1261,o3_sim_119,40.1421013,-104.9990005,1.35e-05
o3_sim_120,41.94639,o3_sim_120,40.1421013,-105.1019974,5.2e-06
o3_sim_121,46.722088,o3_sim_121,40.1421013,-105.2050018,5.65e-05
o3_sim_122,46.744244,o3_sim_122,40.1421013,-105.3079987,3.84e-05
o3_sim_123,40.299744,o3_sim_123,40.1421013,-105.4110031,3.45e-05
o3_sim_124,45.20823,o3_sim_124,40.1421013,-105.5139999,6e-07
o3_sim_125,45.62265,o3_sim_125,40.1421013,-105.6169968,1.2e-05
o3_sim_126,43.0112,o3_sim_126,40.1421013,-105.7200012,6.68e-05
o3_sim_127,42.924248,o3_sim_127,40.2452011,-104.3799973,3.04e-05
o3_sim_128,43.056908,o3_sim_128,40.2452011,-104.4830017,6.06e-05
o3_sim_129,43.421173,o3_sim_129,40.2452011,-104.5859985,7.3e-06
o3_sim_130,38.650578,o3_sim_130,40.2452011,-104.6900024,1.4e-05
o3_sim_131,41.356827,o3_sim_131,40.2452011,-104.7929993,5.15e-05
o3_sim_132,43.33753,o3_sim_132,40.2452011,-104.8960037,1.01e-05
o3_sim_133,45.759285,o3_sim_133,40.2452011,-104.9990005,3.8e-05
o3_sim_134,43.610268,o3_sim_134,40.2452011,-105.1019974,7.49e-05
o3_sim_135,46.043697,o3_sim_135,40.2452011,-105.2050018,1.7e-05
o3_sim_136,44.639828,o3_sim_136,40.2452011,-105.3079987,7.16e-05
o3_sim_137,41.602013,o3_sim_137,40.2452011,-105.4110031,1.1e-05
o3_sim_138,48.410576,o3_sim_138,40.2452011,-105.5139999,5.31e-05
o3_sim_139,45.791035,o3_sim_139,40.2452011,-105.6169968,1.74e-05
