,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,55.643322,o3_sim_Evergreen_3,39.620333699999996,-105.33872,7.43e-05
o3_sim_Idaho Springs_3,52.149887,o3_sim_Idaho Springs_3,39.7924369,-105.49127,8.21e-05
o3_sim_Five Points_3,54.03087,o3_sim_Five Points_3,39.7511229,-104.987625,6.11e-05
o3_sim_Welby_3,51.625893,o3_sim_Welby_3,39.8380191,-104.94984,9.99e-05
o3_sim_Highlands Ranch_3,54.56946,o3_sim_Highlands Ranch_3,39.5678288,-104.957193,5.82e-05
o3_sim_Rocky Flats_3,54.07761,o3_sim_Rocky Flats_3,39.9127608,-105.188587,3.82e-05
o3_sim_Boulder_3,48.886707,o3_sim_Boulder_3,40.069932200000004,-105.220238,8.38e-05
o3_sim_Chatfield Reservoir_3,57.373444,o3_sim_Chatfield Reservoir_3,39.5343962,-105.070358,9.18e-05
o3_sim_Sunnyside_3,55.95394,o3_sim_Sunnyside_3,39.7793925,-105.00518,9.75e-05
o3_sim_East Plains_3,36.01947,o3_sim_East Plains_3,39.6385206,-104.569335,1.4e-06
o3_sim_Evergreen_3,55.643322,o3_sim_Evergreen_3,39.6203619,-105.33872,4.61e-05
o3_sim_Idaho Springs_3,52.149887,o3_sim_Idaho Springs_3,39.7924508,-105.49127,6.82e-05
o3_sim_Five Points_3,54.03087,o3_sim_Five Points_3,39.7511127,-104.987625,7.13e-05
o3_sim_Welby_3,51.625893,o3_sim_Welby_3,39.838054299999996,-104.94984,6.47e-05
o3_sim_Highlands Ranch_3,54.56946,o3_sim_Highlands Ranch_3,39.5678793,-104.957193,7.7e-06
o3_sim_Rocky Flats_3,54.07761,o3_sim_Rocky Flats_3,39.9127513,-105.188587,4.77e-05
o3_sim_Boulder_3,48.886707,o3_sim_Boulder_3,40.0700135,-105.220238,2.5e-06
o3_sim_Chatfield Reservoir_3,57.373444,o3_sim_Chatfield Reservoir_3,39.534422600000006,-105.070358,6.54e-05
o3_sim_Sunnyside_3,55.95394,o3_sim_Sunnyside_3,39.779395400000006,-105.00518,9.46e-05
o3_sim_East Plains_3,36.01947,o3_sim_East Plains_3,39.6384682,-104.569335,5.38e-05
o3_sim_140,45.70865,o3_sim_140,40.2452011,-105.7200012,3.04e-05
o3_sim_1,55.630714,o3_sim_1,39.3174019,-104.3799973,1.04e-05
o3_sim_2,52.658173,o3_sim_2,39.3174019,-104.4830017,7.03e-05
o3_sim_3,51.863224,o3_sim_3,39.3174019,-104.5859985,8.4e-05
o3_sim_4,51.12745,o3_sim_4,39.3174019,-104.6900024,3.93e-05
o3_sim_5,49.88304,o3_sim_5,39.3174019,-104.7929993,2.8e-06
o3_sim_6,48.808636,o3_sim_6,39.3174019,-104.8960037,4.78e-05
o3_sim_7,61.84938,o3_sim_7,39.3174019,-104.9990005,5.63e-05
o3_sim_8,52.50607,o3_sim_8,39.3174019,-105.1019974,2.94e-05
o3_sim_9,51.82249,o3_sim_9,39.3174019,-105.2050018,7.09e-05
