,o3,site,latitude,longitude,randoms
o3_sim_140,47.24099,o3_sim_140,40.2452011,-105.7200012,3.24e-05
o3_sim_1,66.747215,o3_sim_1,39.3174019,-104.3799973,2.34e-05
o3_sim_2,62.004887,o3_sim_2,39.3174019,-104.4830017,9.43e-05
o3_sim_3,59.062286,o3_sim_3,39.3174019,-104.5859985,4.37e-05
o3_sim_4,58.52462,o3_sim_4,39.3174019,-104.6900024,3.34e-05
o3_sim_5,59.09839,o3_sim_5,39.3174019,-104.7929993,8.62e-05
o3_sim_6,57.22846,o3_sim_6,39.3174019,-104.8960037,4.73e-05
o3_sim_7,62.856133,o3_sim_7,39.3174019,-104.9990005,6.76e-05
o3_sim_8,56.460503,o3_sim_8,39.3174019,-105.1019974,4e-07
o3_sim_9,51.963364,o3_sim_9,39.3174019,-105.2050018,1.2e-06
o3_sim_10,49.99747,o3_sim_10,39.3174019,-105.3079987,1.09e-05
o3_sim_11,46.182568,o3_sim_11,39.3174019,-105.4110031,9.13e-05
o3_sim_12,50.20263,o3_sim_12,39.3174019,-105.5139999,2.21e-05
o3_sim_13,48.543655,o3_sim_13,39.3174019,-105.6169968,2.49e-05
o3_sim_14,51.128048,o3_sim_14,39.3174019,-105.7200012,7.44e-05
o3_sim_15,61.985115,o3_sim_15,39.4205017,-104.3799973,6.45e-05
o3_sim_16,67.208786,o3_sim_16,39.4205017,-104.4830017,1.6e-06
o3_sim_17,63.537758,o3_sim_17,39.4205017,-104.5859985,2.28e-05
o3_sim_18,62.88803,o3_sim_18,39.4205017,-104.6900024,2.95e-05
o3_sim_19,66.25786,o3_sim_19,39.4205017,-104.7929993,5.5e-06
o3_sim_20,61.214592,o3_sim_20,39.4205017,-104.8960037,7.31e-05
o3_sim_21,70.62665,o3_sim_21,39.4205017,-104.9990005,7.29e-05
o3_sim_22,55.169353,o3_sim_22,39.4205017,-105.1019974,7.12e-05
o3_sim_23,61.73182,o3_sim_23,39.4205017,-105.2050018,4.85e-05
o3_sim_24,58.199055,o3_sim_24,39.4205017,-105.3079987,4.24e-05
o3_sim_25,55.397125,o3_sim_25,39.4205017,-105.4110031,2.04e-05
o3_sim_26,64.228516,o3_sim_26,39.4205017,-105.5139999,4.57e-05
o3_sim_27,48.62136,o3_sim_27,39.4205017,-105.6169968,6.06e-05
o3_sim_28,48.54448,o3_sim_28,39.4205017,-105.7200012,8.83e-05
o3_sim_29,66.18728,o3_sim_29,39.5236015,-104.3799973,2.6e-06
o3_sim_30,68.38826,o3_sim_30,39.5236015,-104.4830017,9.32e-05
o3_sim_31,65.260956,o3_sim_31,39.5236015,-104.5859985,7.92e-05
o3_sim_32,63.3789,o3_sim_32,39.5236015,-104.6900024,9.45e-05
o3_sim_33,71.53438,o3_sim_33,39.5236015,-104.7929993,7.9e-06
o3_sim_34,66.4421,o3_sim_34,39.5236015,-104.8960037,5.51e-05
o3_sim_35,63.4442,o3_sim_35,39.5236015,-104.9990005,8.2e-06
o3_sim_36,78.93722,o3_sim_36,39.5236015,-105.1019974,1.59e-05
o3_sim_37,52.99519,o3_sim_37,39.5236015,-105.2050018,8.22e-05
o3_sim_38,63.522194,o3_sim_38,39.5236015,-105.3079987,7.81e-05
o3_sim_39,59.877583,o3_sim_39,39.5236015,-105.4110031,1.57e-05
