,o3,site,latitude,longitude
o3_sim_81,39.75027,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.399654,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,41.28369,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,50.03321,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,35.454693,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,35.831562,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,35.3424,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,34.484535,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,33.083473,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,31.863857,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,29.505463,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,31.100088,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,37.22842,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,35.000835,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,32.566948,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,34.405807,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,37.258926,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,42.03937,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,35.31232,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,34.7213,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,34.21987,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,34.064648,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,33.312996,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,33.62599,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,32.551895,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,31.29362,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,34.157574,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,31.315826,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,32.152504,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,35.718006,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,37.887466,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,43.437916,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,35.30101,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,34.595833,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,34.41474,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,34.40749,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,33.93392,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,34.250824,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,32.83833,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,30.054586,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,33.214203,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,29.049541,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,34.31478,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,37.883553,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,37.199097,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,40.627754,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,35.408028,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,34.803043,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,34.31462,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,32.881832,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,33.535942,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,34.14599,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,33.530006,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,33.96058,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,32.68801,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,28.362555,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,29.870567,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,35.059822,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,39.626904,o3_sim_139,40.2452011,-105.6169968
