,o3,site,latitude,longitude
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,51.154114,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.614395,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.61006,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,43.31768,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.154724,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.765167,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.723755,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,51.89959,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,43.0046,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,48.70327,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,44.478153,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,43.47864,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,37.93803,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,39.18202,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,37.030785,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,34.688377,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,33.46772,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,34.198036,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,24.330322,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,31.063332,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,29.150845,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,34.520866,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,36.013706,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,40.637527,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,42.605286,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,49.039516,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,41.610405,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,38.24231,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,34.75055,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,33.766666,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,34.234688,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,33.468704,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,35.299454,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,28.256388,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,24.403267,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,29.467224,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,39.05761,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,37.62838,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,42.026154,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,38.981968,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,39.80717,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,38.675713,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,33.346855,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,32.869453,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,33.216637,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,29.847904,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,31.719986,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,30.57695,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,29.590622,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,39.27963,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,43.32369,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,39.770523,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,38.39766,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,39.926067,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,39.517433,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,40.70788,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,34.18431,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,23.46289,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,29.256474,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,26.309378,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,24.815414,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,26.052189,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,33.632507,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,29.805756,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,25.263227,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,36.730766,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,40.4355,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,45.234753,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,40.018005,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,41.095493,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,37.85527,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,34.278633,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,23.480312,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,34.483307,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,25.510706,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,26.367407,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,27.805794,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,20.369167,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,23.750114,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,36.254395,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,41.160137,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,45.937614,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,34.7834,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,35.6313,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,37.58109,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,34.164585,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,40.382904,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,38.217373,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,31.769268,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,34.669403,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,26.245138,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,22.446789,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,38.098854,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,35.216415,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,44.685734,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,45.800232,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,34.71608,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,36.53417,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,36.17073,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,36.458893,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,36.030533,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,36.41039,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,32.057648,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,35.790245,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,34.358692,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,26.371841,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,21.426182,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,34.397316,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,39.30132,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,43.456673,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,38.17166,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,38.730938,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,39.079823,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,37.897385,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,35.748215,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,35.784122,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,34.405376,o3_sim_105,40.0390015,-104.9990005
