,o3,site,latitude,longitude
o3_sim_Evergreen_1_,52.326736,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,53.117607,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,46.410072,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,50.831314,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,54.43315,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.0291,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,51.80223,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,54.618145,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,47.91027,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,47.23531,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,54.298817,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,36.228355,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,37.95404,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,40.154884,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,39.524673,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,35.65235,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,36.79804,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,37.730007,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,31.936398,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,35.646736,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,31.93113,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,36.53184,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,32.799625,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,39.307755,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,42.656895,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,41.777233,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,39.508568,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,39.58172,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,37.481747,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,33.841293,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,37.780983,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,27.69844,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,36.671593,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,34.49202,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,29.589928,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,33.53048,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,31.843277,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,38.045055,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,40.301666,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,40.240692,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,37.057808,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,39.67936,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,38.778835,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,35.482933,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,34.424072,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,32.07128,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,34.844833,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,34.834003,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,36.40017,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,41.722885,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,35.23634,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,35.893784,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,37.44953,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,39.684563,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,38.295254,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,39.10221,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,36.891563,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,33.145214,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,30.519608,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,26.960848,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,25.998173,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,32.421295,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,32.70081,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,33.095047,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,32.687824,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,36.0145,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,43.829487,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,43.728085,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,35.93243,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,37.851753,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,37.54951,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,36.208225,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,32.595245,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,35.40709,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,24.452679,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,30.745914,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,28.181505,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,36.661087,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,33.786682,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,33.356987,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,38.323174,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,39.307915,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,34.189655,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,35.434372,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,35.81129,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,35.327312,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,37.66192,o3_sim_75,39.8328018,-104.7929993
