,o3,site,latitude,longitude
o3_sim_Evergreen_1_,48.63824,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,52.59845,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,43.89409,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,51.758633,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,48.264637,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,55.106815,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,51.14326,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,55.717857,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,49.109123,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,47.048145,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,52.359627,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,35.586468,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,40.033234,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,42.386684,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,42.532814,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,40.348648,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,38.67272,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,36.453686,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,30.294506,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,34.109146,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,30.230011,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,36.978508,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,30.36103,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,39.46135,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,41.02614,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,42.276035,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,39.32899,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,39.829956,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,37.023365,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,34.445072,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,36.544605,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,24.41152,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,35.51679,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,34.44378,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,30.249352,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,32.433334,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,32.856205,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,38.727882,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,38.718533,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,42.197582,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,34.8758,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,36.63594,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,35.808147,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,35.677734,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,33.50315,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,30.62556,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,33.904007,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,34.865997,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,35.88683,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,41.624134,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,35.26966,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,33.365803,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,37.645588,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,38.582474,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,40.91573,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,39.71602,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,39.295624,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,31.830797,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,30.380056,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,28.22182,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,26.577412,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,31.114908,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,31.897594,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,31.615114,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,30.545103,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,36.67665,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,42.54099,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,43.097153,o3_sim_56,39.6265984,-105.7200012
