,o3,site,latitude,longitude
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,46.22339,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.87196,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,31.472185,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,34.518173,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,32.652863,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,44.58809,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,38.279846,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.52446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,28.275824,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.668957,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,37.74061,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,44.50249,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,39.887405,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,41.659584,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,39.2947,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,38.891075,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,33.869205,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,33.547657,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,36.316,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,34.43724,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,35.668938,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,36.0154,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,35.327312,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,44.139107,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,45.829823,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,45.234592,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,41.84729,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,39.392902,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,39.723843,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,39.72332,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,33.916615,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,25.970106,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,33.23915,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,30.84196,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,26.39294,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,34.904022,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,38.410755,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,39.344337,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,43.07429,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,46.812984,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,36.565334,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,37.538578,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,35.29899,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,36.29541,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,31.437546,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,30.46385,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,30.240936,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,36.902283,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,35.028694,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,35.490814,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,49.25051,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,38.93628,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,44.59912,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,45.93568,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,33.96722,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,33.63208,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,36.84596,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,31.654211,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,35.66703,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,32.568405,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,25.610594,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,32.252754,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,35.28276,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,27.071096,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,33.53202,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,33.85743,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,43.91765,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,48.08401,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,39.7353,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,33.638504,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,35.19189,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,37.15848,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,15.45512,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,26.111385,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,28.937838,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,32.665596,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,29.95008,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,26.730158,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,34.00835,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,33.031574,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,39.593555,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,45.181335,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,34.876602,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,34.88235,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,34.63889,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,33.6424,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,33.524517,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,31.474503,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,18.679338,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,33.349617,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,33.179096,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,35.00048,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,41.723766,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,39.32717,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,42.539413,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,44.437775,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,35.910576,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,34.83029,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,36.17306,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,35.848145,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,35.100525,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.17268,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,29.920517,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,33.78418,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,37.845142,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,25.574875,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,33.300636,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,38.54151,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,40.946068,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,46.635757,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.373802,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.004467,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,34.820984,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,35.392,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,34.87616,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.98268,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,35.20621,o3_sim_105,40.0390015,-104.9990005
