,o3,site,latitude,longitude
o3_sim_Evergreen_1_,54.844482,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,52.565166,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,48.4246,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,48.60137,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,53.888695,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,55.5512,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,54.79609,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,59.826458,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,49.26888,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,47.139515,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,54.43221,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,39.271862,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,38.208992,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,43.34381,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,41.628197,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,38.634922,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,37.45977,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,38.10449,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,30.957363,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,37.580914,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,34.31704,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,38.99324,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,36.55236,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,40.17593,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,42.406002,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,41.178074,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,41.694786,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,41.29151,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,37.567787,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,36.13208,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,38.64435,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,27.508955,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,35.01321,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,34.82683,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,34.288223,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,36.16535,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,34.56607,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,40.88049,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,43.57092,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,41.69068,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,39.008034,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,40.886482,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,38.19952,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,35.449017,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,33.0681,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,33.064083,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,34.129627,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,38.366264,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,39.887672,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,42.944607,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,36.05581,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,37.45852,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,38.885838,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,41.893604,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,40.49356,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,40.75475,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,35.750595,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,31.632774,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,32.455666,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,28.826847,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,25.249743,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,33.685715,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,35.119553,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,40.25432,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,32.695244,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,35.831375,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,42.933273,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,44.03385,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,39.214645,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,39.65549,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,36.47101,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,35.372486,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,30.778557,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,34.361385,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,23.75803,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,31.08433,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,31.600914,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,39.86275,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,31.005215,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,30.130314,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,41.510174,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,39.227993,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,38.126175,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,37.00429,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,36.09397,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,35.28153,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,34.83716,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,34.388393,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,26.871063,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,34.317883,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,37.47387,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,32.9763,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,42.220123,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,33.49163,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,43.60561,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,45.53954,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,38.696804,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,37.67125,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,36.9261,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,35.704456,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,34.857773,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.366444,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,27.533947,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,33.353508,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,38.38035,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,32.17964,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,31.820696,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,42.592266,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,41.356163,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,42.838886,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.730667,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,38.525883,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,36.877243,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,34.87408,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,34.999435,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.427723,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,35.745537,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,34.7355,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,35.418148,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,29.918854,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,31.890038,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,38.374573,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,37.02707,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,41.634953,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,35.91658,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,36.737053,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,35.673656,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.394764,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,34.926994,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,34.96004,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,34.192192,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,33.508907,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,36.47839,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,32.785694,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,37.915916,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,37.459694,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,40.602997,o3_sim_125,40.1421013,-105.6169968
