,o3,site,latitude,longitude
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_Evergreen_1_,41.653847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,45.188065,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,42.685593,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,42.664185,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.64746,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,54.421577,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.45004,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.69446,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.120316,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,49.60836,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,46.26766,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,45.31595,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,39.55364,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,39.23487,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,37.292477,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,33.289864,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,31.021015,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,33.546036,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,28.63257,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,29.3774,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,31.738583,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,35.770203,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,35.4009,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,40.30375,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,45.271675,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,49.446472,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,40.755337,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,37.471924,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,34.628403,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,36.707554,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,32.47264,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,34.34555,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,33.825466,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,29.579071,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,20.77955,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,29.7644,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,36.472378,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,35.977745,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,41.315617,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,46.243977,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,37.79673,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,36.107086,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,32.46012,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,32.182602,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,31.917778,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,29.180199,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,31.523834,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,34.54532,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,32.826946,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,34.023632,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,41.670433,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,36.929047,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,42.58537,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,46.23445,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,34.25338,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,32.274662,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,30.891365,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,26.138199,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,28.075506,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,25.958117,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,26.762508,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,28.116816,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,28.979374,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,22.403242,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,23.896421,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,31.00742,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,41.85264,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,47.652744,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.587364,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,33.653786,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,34.76363,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,34.129436,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,15.669432,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,28.986675,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,27.338863,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,31.619858,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,28.381895,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,18.973814,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,24.420462,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,27.298643,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,40.247475,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,43.83336,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,33.078293,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,31.7318,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,33.69019,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,31.447113,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,33.290184,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,31.820011,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,25.444124,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,32.748466,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,27.118002,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,27.08554,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,36.28867,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,33.663616,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,37.33207,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,48.303883,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,34.26982,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,34.052784,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,32.25642,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,33.78444,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,33.523426,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,33.359894,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,30.80228,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,36.04415,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,37.040955,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,27.427757,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,25.612486,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,32.429565,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,37.978523,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,47.438404,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,35.224815,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.84279,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,36.07115,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,34.426018,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,32.818665,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,35.66568,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,34.790627,o3_sim_105,40.0390015,-104.9990005
