,o3,site,latitude,longitude
o3_sim_Evergreen_1_,39.612614,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,49.72424,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,36.929596,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,46.399693,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,40.408535,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,49.24901,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,37.26318,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,41.331867,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,36.377636,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,47.616352,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,39.830223,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,41.89284,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,37.96752,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,36.68435,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,38.888374,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,34.550636,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,37.30943,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,37.516552,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,27.097847,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,36.35582,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,32.740345,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,33.171085,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,32.797966,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,40.41411,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,41.68836,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,43.867874,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,38.186634,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,38.472084,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,34.335205,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,34.22465,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,36.604805,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,19.032269,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,33.909683,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,29.02,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,24.001766,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,29.942642,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,30.960506,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,36.85068,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,41.481476,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,35.238632,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,35.9355,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,34.86495,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,34.391815,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,34.080223,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,32.9432,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,29.86512,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,32.46025,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,26.35883,o3_sim_36,39.5236015,-105.1019974
