,o3,site,latitude,longitude
o3_sim_Evergreen_1_,46.41729,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,47.659286,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,44.583958,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,45.631203,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,51.639523,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,53.289528,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,47.908566,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,57.976807,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,47.796177,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,47.424377,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,55.7897,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,35.876163,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,38.713173,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,39.243626,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,37.407757,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,34.32549,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,36.66923,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,36.756493,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,30.438519,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,36.044464,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,29.775871,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,35.159924,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,29.76073,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,39.437336,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,41.46753,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,42.799667,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,39.073746,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,40.928337,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,36.07027,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,33.363976,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,35.433914,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,23.28878,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,35.201965,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,33.15416,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,29.210014,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,33.709972,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,34.04975,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,38.32598,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,38.79094,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,40.606277,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,36.023724,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,38.33854,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,36.647964,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,34.828354,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,34.449715,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,28.664028,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,33.439777,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,34.225067,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,35.373955,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,41.651585,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,36.14011,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,36.445366,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,38.848328,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,38.224213,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,35.239967,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,36.68167,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,36.24273,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,30.545292,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,30.09947,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,27.575045,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,25.714851,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,30.337769,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,31.292171,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,31.074436,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,28.745499,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,35.527576,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,40.64019,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,44.450535,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.241886,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,38.147728,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,35.73649,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,34.21895,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,30.14428,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,33.973804,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,25.015356,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,30.80656,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,27.507769,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,36.54091,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,31.553486,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,33.83684,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,37.864212,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,38.02668,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,34.55487,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,34.97947,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,36.21489,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,35.313618,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,35.115036,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,32.91503,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,26.752901,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,33.061806,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.677914,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,32.16067,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,39.835827,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,32.984356,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,41.135017,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,47.957245,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,35.802593,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,35.792015,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,35.79871,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,35.300426,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,34.753777,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.432392,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,28.847857,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,33.068027,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,37.322433,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,35.065414,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,33.657734,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,38.542736,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,39.09659,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,37.11841,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,35.290123,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.134945,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,35.63751,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,34.137165,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,34.596836,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.143215,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,34.975582,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,33.265766,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,35.197052,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,27.404408,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,31.689388,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,37.512825,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,38.497917,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,37.684166,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,35.853535,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,34.921406,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,35.181423,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.964546,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,35.20974,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,36.232967,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,34.597813,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,31.550108,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,35.705055,o3_sim_121,40.1421013,-105.2050018
