,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,preds_6_Idaho Springs,preds_7_Idaho Springs,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.04684729,0.048,0.046865616,0.046637304,0.04623283,0.045398243,0.045763988,0.044801153,0.04326387,Idaho Springs,39.792519,-105.49127
1,2023-05-02 08:00:00+00:00,0.046601135,0.048,0.04545143,0.04546624,0.04528316,0.044964,0.044276234,0.044593725,0.04373222,Idaho Springs,39.792519,-105.49127
2,2023-05-02 09:00:00+00:00,0.046530154,0.048,0.04501777,0.044033784,0.0440458,0.043904945,0.04365566,0.0431131,0.043367997,Idaho Springs,39.792519,-105.49127
3,2023-05-02 10:00:00+00:00,0.046592463,0.046,0.044827614,0.04339726,0.042528506,0.042538263,0.042428214,0.042238932,0.041827463,Idaho Springs,39.792519,-105.49127
4,2023-05-02 11:00:00+00:00,0.04393729,0.047,0.044718064,0.04292578,0.04158386,0.040864702,0.040871758,0.04080389,0.040700734,Idaho Springs,39.792519,-105.49127
5,2023-05-02 12:00:00+00:00,0.04612792,0.046,0.04179593,0.04260163,0.040895663,0.039786786,0.039284304,0.03928826,0.03926076,Idaho Springs,39.792519,-105.49127
6,2023-05-02 13:00:00+00:00,0.043962363,0.042,0.04414918,0.03963996,0.04041784,0.03894136,0.0381166,0.037794624,0.03779685,Idaho Springs,39.792519,-105.49127
7,2023-05-02 14:00:00+00:00,0.04434594,0.044,0.04670393,0.046863083,0.043109432,0.043705434,0.042617228,0.04201664,0.0417727,Idaho Springs,39.792519,-105.49127
8,2023-05-02 15:00:00+00:00,0.048161328,0.049,0.04844575,0.049662903,0.049760997,0.047441453,0.047805097,0.047105808,0.04668311,Idaho Springs,39.792519,-105.49127
9,2023-05-02 16:00:00+00:00,0.052118212,0.048,0.051336624,0.051517814,0.05250022,0.052579127,0.050892547,0.05114632,0.05065542,Idaho Springs,39.792519,-105.49127
10,2023-05-02 17:00:00+00:00,0.048918884,0.046,0.053351745,0.05281298,0.052964397,0.053724915,0.05377201,0.052950803,0.053046685,Idaho Springs,39.792519,-105.49127
11,2023-05-02 18:00:00+00:00,0.04767955,0.048,0.05114395,0.05472677,0.054260124,0.05437453,0.05480537,0.054828394,0.05464054,Idaho Springs,39.792519,-105.49127
12,2023-05-02 19:00:00+00:00,0.0500663,0.0475,0.04967397,0.05254236,0.055519458,0.055128768,0.055223335,0.0556073,0.055628896,Idaho Springs,39.792519,-105.49127
13,2023-05-02 20:00:00+00:00,0.04818523,0.047,0.050900478,0.050607968,0.052887175,0.055370808,0.055041973,0.055128686,0.0555169,Idaho Springs,39.792519,-105.49127
14,2023-05-02 21:00:00+00:00,0.049848076,0.05,0.05075298,0.052627027,0.052392296,0.05420529,0.05604338,0.055810165,0.055868495,Idaho Springs,39.792519,-105.49127
15,2023-05-02 22:00:00+00:00,0.05181389,0.053,0.05171328,0.052461866,0.054125473,0.053943053,0.055179536,0.056336164,0.05619396,Idaho Springs,39.792519,-105.49127
16,2023-05-02 23:00:00+00:00,0.055224318,0.055,0.0544115,0.054313116,0.05499404,0.05627014,0.05615825,0.056728624,0.057239383,Idaho Springs,39.792519,-105.49127
17,2023-05-03 00:00:00+00:00,0.054943588,0.052,0.05514228,0.054244306,0.05415096,0.05471734,0.055575125,0.055518895,0.05565548,Idaho Springs,39.792519,-105.49127
