,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,preds_6_South Table,preds_7_South Table,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.046097726,0.038,0.045240317,0.045282017,0.045264363,0.04473468,0.04441294,0.043725844,0.044239543,South Table,39.743724,-105.177989
1,2023-05-02 08:00:00+00:00,0.039557938,0.039,0.04357696,0.042907,0.042953875,0.042941775,0.042648274,0.04245409,0.041986022,South Table,39.743724,-105.177989
2,2023-05-02 09:00:00+00:00,0.037650235,0.037,0.03810915,0.04114905,0.04053134,0.040567398,0.040556427,0.040259957,0.040060967,South Table,39.743724,-105.177989
3,2023-05-02 10:00:00+00:00,0.036843818,0.034,0.03755316,0.037882812,0.039528005,0.03919973,0.03922065,0.039214324,0.039020807,South Table,39.743724,-105.177989
4,2023-05-02 11:00:00+00:00,0.033635866,0.033,0.036919907,0.03748943,0.037693005,0.038537715,0.03831997,0.038330484,0.03832732,South Table,39.743724,-105.177989
5,2023-05-02 12:00:00+00:00,0.033948936,0.033,0.034573957,0.036970153,0.03735207,0.037476443,0.038422775,0.03816246,0.038177185,South Table,39.743724,-105.177989
6,2023-05-02 13:00:00+00:00,0.03531798,0.04,0.03604737,0.03638524,0.03748824,0.037656482,0.03775284,0.0392674,0.038785826,South Table,39.743724,-105.177989
7,2023-05-02 14:00:00+00:00,0.039682243,0.04,0.036351968,0.03662473,0.036682323,0.03697898,0.037129346,0.037273392,0.039128374,South Table,39.743724,-105.177989
8,2023-05-02 15:00:00+00:00,0.03985351,0.039,0.03963855,0.038453523,0.038457297,0.038469344,0.03895236,0.039151285,0.039316878,South Table,39.743724,-105.177989
9,2023-05-02 16:00:00+00:00,0.04449149,0.041,0.044983532,0.04491881,0.044665314,0.044767253,0.044878565,0.045486502,0.045630686,South Table,39.743724,-105.177989
10,2023-05-02 17:00:00+00:00,0.047050606,0.044,0.049370185,0.049544305,0.049498778,0.048854277,0.04891504,0.048920542,0.048924018,South Table,39.743724,-105.177989
11,2023-05-02 18:00:00+00:00,0.04868559,0.045,0.051105168,0.051949088,0.05209598,0.0520676,0.052083608,0.052026644,0.051976547,South Table,39.743724,-105.177989
12,2023-05-02 19:00:00+00:00,0.0478369,0.052,0.05133517,0.052864403,0.053829636,0.053942017,0.053934928,0.054242965,0.054150492,South Table,39.743724,-105.177989
13,2023-05-02 20:00:00+00:00,0.053190406,0.05800000000000001,0.048898365,0.05128916,0.05260981,0.053448576,0.053535648,0.05353318,0.05387483,South Table,39.743724,-105.177989
14,2023-05-02 21:00:00+00:00,0.0569689,0.056999999999999995,0.051807504,0.048815683,0.050499722,0.05150073,0.05213031,0.052210916,0.052199125,South Table,39.743724,-105.177989
15,2023-05-02 22:00:00+00:00,0.057909273,0.054,0.05787963,0.053919703,0.051211335,0.05298885,0.054035075,0.054712992,0.054802574,South Table,39.743724,-105.177989
16,2023-05-02 23:00:00+00:00,0.054780386,0.053,0.05778282,0.057757705,0.053856056,0.051164668,0.05283212,0.053807635,0.05445573,South Table,39.743724,-105.177989
17,2023-05-03 00:00:00+00:00,0.05324426,0.051,0.054538302,0.05748332,0.057457417,0.05326494,0.050585613,0.052182034,0.05314552,South Table,39.743724,-105.177989
18,2023-05-03 01:00:00+00:00,0.04782345,0.051,0.049426906,0.050793596,0.0538231,0.053793352,0.049366545,0.046847958,0.048308,South Table,39.743724,-105.177989
19,2023-05-03 02:00:00+00:00,0.04793456,0.051,0.04544108,0.046980444,0.04817818,0.051531207,0.051498592,0.046764504,0.044218205,South Table,39.743724,-105.177989
20,2023-05-03 03:00:00+00:00,0.048397493,0.05,0.045810524,0.0435909,0.044914648,0.046191804,0.049680043,0.049647022,0.044931453,South Table,39.743724,-105.177989
21,2023-05-03 04:00:00+00:00,0.047958974,0.047,0.046637602,0.044592675,0.042818803,0.044052903,0.045194063,0.048153367,0.048126552,South Table,39.743724,-105.177989
22,2023-05-03 05:00:00+00:00,0.043282878,0.046,0.044046134,0.04308954,0.041799232,0.04059223,0.041342534,0.04191969,0.043147814,South Table,39.743724,-105.177989
23,2023-05-03 06:00:00+00:00,0.041138522,0.046,0.039883155,0.040298443,0.03992263,0.039602626,0.039391242,0.039384402,0.03920003,South Table,39.743724,-105.177989
24,2023-05-03 07:00:00+00:00,0.04272204,0.037,0.040611286,0.039428316,0.039733764,0.03946435,0.039105996,0.038794324,0.038959667,South Table,39.743724,-105.177989
25,2023-05-03 08:00:00+00:00,0.039054267,0.046,0.042649124,0.04148336,0.041159306,0.04120718,0.041079186,0.040630862,0.040032387,South Table,39.743724,-105.177989
26,2023-05-03 09:00:00+00:00,0.046503995,0.046,0.04070581,0.041926745,0.04207865,0.04233575,0.042332858,0.042093247,0.04134174,South Table,39.743724,-105.177989
27,2023-05-03 10:00:00+00:00,0.04361292,0.047,0.044087213,0.041423205,0.041074388,0.041503653,0.041758414,0.041752625,0.04158979,South Table,39.743724,-105.177989
28,2023-05-03 11:00:00+00:00,0.04356081,0.047,0.040171087,0.040468477,0.039940815,0.03959524,0.039807495,0.039890055,0.039930716,South Table,39.743724,-105.177989
29,2023-05-03 12:00:00+00:00,0.0445561,0.045,0.040681727,0.038245883,0.038391408,0.03806498,0.03799078,0.037990827,0.037863176,South Table,39.743724,-105.177989
30,2023-05-03 13:00:00+00:00,0.04064984,0.04,0.040124893,0.03715343,0.035582867,0.035696473,0.035464674,0.035359047,0.035271514,South Table,39.743724,-105.177989
31,2023-05-03 14:00:00+00:00,0.037737727,0.033,0.03839796,0.038035437,0.03611296,0.03517434,0.035227515,0.03503894,0.03533736,South Table,39.743724,-105.177989
32,2023-05-03 15:00:00+00:00,0.03662086,0.04,0.040134158,0.040510274,0.040255714,0.038781114,0.038011633,0.038077768,0.03738834,South Table,39.743724,-105.177989
33,2023-05-03 16:00:00+00:00,0.046712577,0.041,0.044795733,0.045914564,0.046135284,0.045965992,0.044832304,0.043969125,0.044060297,South Table,39.743724,-105.177989
34,2023-05-03 17:00:00+00:00,0.047865093,0.048,0.051181372,0.05050431,0.051347457,0.05146359,0.0513815,0.050617293,0.04989201,South Table,39.743724,-105.177989
35,2023-05-03 18:00:00+00:00,0.05266356,0.054,0.052568663,0.0540508,0.05353412,0.054085378,0.05416137,0.05409823,0.053496607,South Table,39.743724,-105.177989
36,2023-05-03 19:00:00+00:00,0.055311326,0.06,0.054138362,0.054074295,0.05576765,0.055300653,0.055697344,0.05577715,0.05570609,South Table,39.743724,-105.177989
37,2023-05-03 20:00:00+00:00,0.061248187,0.064,0.056501262,0.055548728,0.055484172,0.05687968,0.056485333,0.056850273,0.05692641,South Table,39.743724,-105.177989
38,2023-05-03 21:00:00+00:00,0.063915566,0.066,0.060908277,0.056810334,0.055911336,0.055855304,0.057240237,0.056775533,0.057262994,South Table,39.743724,-105.177989
39,2023-05-03 22:00:00+00:00,0.06611569,0.069,0.06364682,0.060820892,0.056893505,0.056086753,0.05603418,0.057453886,0.056970917,South Table,39.743724,-105.177989
40,2023-05-03 23:00:00+00:00,0.06741938,0.067,0.063654855,0.061257444,0.05857193,0.05483176,0.054026283,0.05397061,0.055522382,South Table,39.743724,-105.177989
41,2023-05-04 00:00:00+00:00,0.06530372,0.066,0.065860175,0.06183716,0.059387516,0.05676181,0.053444922,0.052804064,0.05276269,South Table,39.743724,-105.177989
42,2023-05-04 01:00:00+00:00,0.059407797,0.06,0.05870104,0.059176896,0.055809163,0.053771265,0.051770926,0.04949345,0.049046893,South Table,39.743724,-105.177989
43,2023-05-04 02:00:00+00:00,0.05764603,0.056,0.057135116,0.0565352,0.056921884,0.053691138,0.051500216,0.04918496,0.046512567,South Table,39.743724,-105.177989
44,2023-05-04 03:00:00+00:00,0.053827208,0.056,0.05483515,0.054499935,0.054112494,0.05445174,0.051499657,0.049563307,0.047596708,South Table,39.743724,-105.177989
45,2023-05-04 04:00:00+00:00,0.053909313,0.052,0.052724455,0.053354427,0.05315552,0.0528252,0.053095963,0.050854687,0.049385447,South Table,39.743724,-105.177989
46,2023-05-04 05:00:00+00:00,0.049127504,0.054,0.049802564,0.04937284,0.049708545,0.049559128,0.049380172,0.049484074,0.04840758,South Table,39.743724,-105.177989
47,2023-05-04 06:00:00+00:00,0.050485916,0.053,0.04927352,0.049617898,0.049038734,0.0494313,0.04931633,0.04917807,0.04928017,South Table,39.743724,-105.177989
48,2023-05-04 07:00:00+00:00,0.05064849,0.045,0.049473982,0.048692916,0.04920142,0.048634347,0.049031403,0.048895966,0.04871947,South Table,39.743724,-105.177989
49,2023-05-04 08:00:00+00:00,0.042338368,0.049,0.04738771,0.046925846,0.046130665,0.046506528,0.04592098,0.046430282,0.046227872,South Table,39.743724,-105.177989
50,2023-05-04 09:00:00+00:00,0.05036891,0.047,0.04195618,0.04498771,0.04471639,0.044325523,0.044537544,0.0441706,0.044529293,South Table,39.743724,-105.177989
51,2023-05-04 10:00:00+00:00,0.044847477,0.044,0.04950622,0.04298926,0.044895984,0.044621002,0.044086646,0.044300076,0.04396309,South Table,39.743724,-105.177989
52,2023-05-04 11:00:00+00:00,0.04307701,0.045,0.044119883,0.047974057,0.041916456,0.044596914,0.0440677,0.043274276,0.043635905,South Table,39.743724,-105.177989
53,2023-05-04 12:00:00+00:00,0.0461308,0.041,0.044142418,0.045001883,0.04839477,0.042313565,0.045056682,0.044708062,0.04407534,South Table,39.743724,-105.177989
54,2023-05-04 13:00:00+00:00,0.040846094,0.033,0.04574569,0.04410476,0.04491524,0.048035707,0.042231936,0.044527598,0.044411186,South Table,39.743724,-105.177989
55,2023-05-04 14:00:00+00:00,0.037460607,0.05,0.0430127,0.046394344,0.045279168,0.045913976,0.048372183,0.04330137,0.045360032,South Table,39.743724,-105.177989
56,2023-05-04 15:00:00+00:00,0.052371074,0.05,0.04435974,0.04738393,0.048943993,0.0484268,0.048747957,0.049717095,0.04732636,South Table,39.743724,-105.177989
57,2023-05-04 16:00:00+00:00,0.048923723,0.052,0.051025756,0.04635008,0.048067346,0.049146734,0.048770152,0.048932664,0.04921484,South Table,39.743724,-105.177989
58,2023-05-04 17:00:00+00:00,0.050839063,0.052,0.048335742,0.049491204,0.04633095,0.04793706,0.048960436,0.04871078,0.048771955,South Table,39.743724,-105.177989
59,2023-05-04 18:00:00+00:00,0.051084317,0.05800000000000001,0.050230104,0.048874483,0.049645435,0.047053415,0.04826234,0.048914507,0.04877662,South Table,39.743724,-105.177989
60,2023-05-04 19:00:00+00:00,0.05227114,0.06,0.047851756,0.047467645,0.04667607,0.047248915,0.045546092,0.0461377,0.046507984,South Table,39.743724,-105.177989
61,2023-05-04 20:00:00+00:00,0.056099404,0.063,0.050507654,0.047953147,0.047654722,0.047027525,0.04747513,0.046262432,0.046522073,South Table,39.743724,-105.177989
62,2023-05-04 21:00:00+00:00,0.058468122,0.05800000000000001,0.052530374,0.049492195,0.048405517,0.048304524,0.048001617,0.048289686,0.04736698,South Table,39.743724,-105.177989
63,2023-05-04 22:00:00+00:00,0.053875025,0.053,0.05424732,0.050715346,0.04915058,0.04881079,0.04872574,0.04837205,0.048721492,South Table,39.743724,-105.177989
64,2023-05-04 23:00:00+00:00,0.052319426,0.053,0.05301679,0.053316753,0.050270554,0.048682168,0.04770225,0.047516525,0.047002986,South Table,39.743724,-105.177989
65,2023-05-05 00:00:00+00:00,0.05171141,0.053,0.05123601,0.051737364,0.051987067,0.048970047,0.047197346,0.046284184,0.04612725,South Table,39.743724,-105.177989
66,2023-05-05 01:00:00+00:00,0.049198203,0.05,0.04828889,0.048016585,0.04829807,0.04847815,0.04602716,0.044698812,0.04415475,South Table,39.743724,-105.177989
67,2023-05-05 02:00:00+00:00,0.04768775,0.046,0.047078736,0.04655856,0.046382576,0.04668138,0.04686797,0.044658594,0.043616913,South Table,39.743724,-105.177989
68,2023-05-05 03:00:00+00:00,0.044416662,0.043,0.04583338,0.045356624,0.04482017,0.044573642,0.0449075,0.04511191,0.042695235,South Table,39.743724,-105.177989
69,2023-05-05 04:00:00+00:00,0.04239044,0.046,0.043693025,0.04501858,0.044505022,0.04386916,0.043620702,0.04392163,0.044096667,South Table,39.743724,-105.177989
70,2023-05-05 05:00:00+00:00,0.04270928,0.048,0.039352722,0.04041871,0.04141417,0.040997516,0.040496107,0.040330622,0.040514056,South Table,39.743724,-105.177989
71,2023-05-05 06:00:00+00:00,0.040857524,0.041,0.0366069,0.034943786,0.035342306,0.035758827,0.03559523,0.03546848,0.035471838,South Table,39.743724,-105.177989
72,2023-05-05 07:00:00+00:00,0.03494511,0.041,0.034847688,0.03348263,0.032985512,0.033298448,0.033697765,0.03357139,0.03346553,South Table,39.743724,-105.177989
73,2023-05-05 08:00:00+00:00,0.039200228,0.042,0.035327815,0.035310477,0.034889236,0.034224376,0.034585282,0.03502632,0.034832105,South Table,39.743724,-105.177989
74,2023-05-05 09:00:00+00:00,0.04144297,0.038,0.038859416,0.038127746,0.03812738,0.037768424,0.037562255,0.037579607,0.03761984,South Table,39.743724,-105.177989
75,2023-05-05 10:00:00+00:00,0.033529796,0.031000000000000003,0.03735893,0.036664438,0.037735045,0.03775258,0.038022853,0.038134802,0.038077123,South Table,39.743724,-105.177989
76,2023-05-05 11:00:00+00:00,0.03183759,0.028,0.03432507,0.035633404,0.036218815,0.037392166,0.037400875,0.037293024,0.03701478,South Table,39.743724,-105.177989
77,2023-05-05 12:00:00+00:00,0.029315459,0.025,0.032877553,0.03379543,0.03352016,0.033774786,0.033312265,0.033300567,0.032880414,South Table,39.743724,-105.177989
78,2023-05-05 13:00:00+00:00,0.027323034,0.032,0.030842181,0.032230485,0.032348882,0.03244685,0.03192923,0.031160474,0.031156268,South Table,39.743724,-105.177989
79,2023-05-05 14:00:00+00:00,0.03722332,0.037,0.033313453,0.034502707,0.034861386,0.035108965,0.035765775,0.035347566,0.035393734,South Table,39.743724,-105.177989
80,2023-05-05 15:00:00+00:00,0.039983377,0.048,0.04019629,0.03877986,0.03876359,0.038805015,0.039155446,0.0396898,0.03972573,South Table,39.743724,-105.177989
81,2023-05-05 16:00:00+00:00,0.047350876,0.056,0.0406015,0.040685505,0.040144913,0.04053368,0.041002493,0.041290645,0.04131402,South Table,39.743724,-105.177989
82,2023-05-05 17:00:00+00:00,0.051884007,0.05800000000000001,0.0459423,0.04308309,0.043122612,0.042497464,0.043105923,0.043817867,0.04414427,South Table,39.743724,-105.177989
