,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,preds_6_Idaho Springs,preds_7_Idaho Springs,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.030244013,0.041,0.030244013,0.030244013,0.030244013,0.030244013,0.030244013,0.030244013,0.030244013,Idaho Springs,39.792519,-105.49127
1,2023-06-02 15:00:00+00:00,0.037689812,0.043,0.037689812,0.037689812,0.037689812,0.037689812,0.037689812,0.037689812,0.037689812,Idaho Springs,39.792519,-105.49127
2,2023-06-02 16:00:00+00:00,0.04075395,0.051,0.04075395,0.04075395,0.04075395,0.04075395,0.04075395,0.04075395,0.04075395,Idaho Springs,39.792519,-105.49127
3,2023-06-02 17:00:00+00:00,0.04198686,0.054,0.04198686,0.04198686,0.04198686,0.04198686,0.04198686,0.04198686,0.04198686,Idaho Springs,39.792519,-105.49127
4,2023-06-02 18:00:00+00:00,0.0456125,0.06299999999999999,0.0456125,0.0456125,0.0456125,0.0456125,0.0456125,0.0456125,0.0456125,Idaho Springs,39.792519,-105.49127
5,2023-06-02 19:00:00+00:00,0.043658942,0.061000000000000006,0.043658942,0.043658942,0.043658942,0.043658942,0.043658942,0.043658942,0.043658942,Idaho Springs,39.792519,-105.49127
6,2023-06-02 20:00:00+00:00,0.04673774,0.054,0.04673774,0.04673774,0.04673774,0.04673774,0.04673774,0.04673774,0.04673774,Idaho Springs,39.792519,-105.49127
7,2023-06-02 21:00:00+00:00,0.0482886,0.048,0.0482886,0.0482886,0.0482886,0.0482886,0.0482886,0.0482886,0.0482886,Idaho Springs,39.792519,-105.49127
8,2023-06-02 22:00:00+00:00,0.045995012,0.045,0.045995012,0.045995012,0.045995012,0.045995012,0.045995012,0.045995012,0.045995012,Idaho Springs,39.792519,-105.49127
9,2023-06-02 23:00:00+00:00,0.046589483,0.043,0.046589483,0.046589483,0.046589483,0.046589483,0.046589483,0.046589483,0.046589483,Idaho Springs,39.792519,-105.49127
10,2023-06-03 00:00:00+00:00,0.042671956,0.045,0.042671956,0.042671956,0.042671956,0.042671956,0.042671956,0.042671956,0.042671956,Idaho Springs,39.792519,-105.49127
11,2023-06-03 01:00:00+00:00,0.04060616,0.045,0.04060616,0.04060616,0.04060616,0.04060616,0.04060616,0.04060616,0.04060616,Idaho Springs,39.792519,-105.49127
12,2023-06-03 02:00:00+00:00,0.03701351,0.043,0.03701351,0.03701351,0.03701351,0.03701351,0.03701351,0.03701351,0.03701351,Idaho Springs,39.792519,-105.49127
13,2023-06-03 03:00:00+00:00,0.034235466,0.043,0.034235466,0.034235466,0.034235466,0.034235466,0.034235466,0.034235466,0.034235466,Idaho Springs,39.792519,-105.49127
14,2023-06-03 04:00:00+00:00,0.032091353,0.042,0.032091353,0.032091353,0.032091353,0.032091353,0.032091353,0.032091353,0.032091353,Idaho Springs,39.792519,-105.49127
15,2023-06-03 05:00:00+00:00,0.030902646,0.038,0.030902646,0.030902646,0.030902646,0.030902646,0.030902646,0.030902646,0.030902646,Idaho Springs,39.792519,-105.49127
16,2023-06-03 06:00:00+00:00,0.02962586,0.037,0.02962586,0.02962586,0.02962586,0.02962586,0.02962586,0.02962586,0.02962586,Idaho Springs,39.792519,-105.49127
17,2023-06-03 07:00:00+00:00,0.030127363,0.036,0.030127363,0.030127363,0.030127363,0.030127363,0.030127363,0.030127363,0.030127363,Idaho Springs,39.792519,-105.49127
18,2023-06-03 08:00:00+00:00,0.02883831,0.036,0.02883831,0.02883831,0.02883831,0.02883831,0.02883831,0.02883831,0.02883831,Idaho Springs,39.792519,-105.49127
19,2023-06-03 09:00:00+00:00,0.027425645,0.031999999999999994,0.027425645,0.027425645,0.027425645,0.027425645,0.027425645,0.027425645,0.027425645,Idaho Springs,39.792519,-105.49127
20,2023-06-03 10:00:00+00:00,0.027657824,0.031000000000000003,0.027657824,0.027657824,0.027657824,0.027657824,0.027657824,0.027657824,0.027657824,Idaho Springs,39.792519,-105.49127
21,2023-06-03 11:00:00+00:00,0.027423473,0.031000000000000003,0.027423473,0.027423473,0.027423473,0.027423473,0.027423473,0.027423473,0.027423473,Idaho Springs,39.792519,-105.49127
22,2023-06-03 12:00:00+00:00,0.028228676,0.031000000000000003,0.028228676,0.028228676,0.028228676,0.028228676,0.028228676,0.028228676,0.028228676,Idaho Springs,39.792519,-105.49127
23,2023-06-03 13:00:00+00:00,0.031763446,0.035,0.03176344,0.03176344,0.03176344,0.03176344,0.03176344,0.03176344,0.03176344,Idaho Springs,39.792519,-105.49127
24,2023-06-03 14:00:00+00:00,0.036825456,0.038,0.036825456,0.036825452,0.036825452,0.036825452,0.036825452,0.036825452,0.036825452,Idaho Springs,39.792519,-105.49127
25,2023-06-03 15:00:00+00:00,0.040494658,0.033,0.040494666,0.040494666,0.040494658,0.040494658,0.040494658,0.040494658,0.040494658,Idaho Springs,39.792519,-105.49127
26,2023-06-03 16:00:00+00:00,0.03882327,0.035,0.03882327,0.038823273,0.038823273,0.03882327,0.03882327,0.03882327,0.03882327,Idaho Springs,39.792519,-105.49127
27,2023-06-03 17:00:00+00:00,0.04141615,0.042,0.04141615,0.04141615,0.04141615,0.04141615,0.04141615,0.04141615,0.04141615,Idaho Springs,39.792519,-105.49127
28,2023-06-03 18:00:00+00:00,0.041164596,0.044,0.041164596,0.041164596,0.041164596,0.04116459,0.04116459,0.041164596,0.041164596,Idaho Springs,39.792519,-105.49127
29,2023-06-03 19:00:00+00:00,0.043195423,0.046,0.043195423,0.043195423,0.043195423,0.043195423,0.043195426,0.043195426,0.043195423,Idaho Springs,39.792519,-105.49127
30,2023-06-03 20:00:00+00:00,0.042455327,0.045,0.042455327,0.042455327,0.042455327,0.042455327,0.042455327,0.04245533,0.04245533,Idaho Springs,39.792519,-105.49127
31,2023-06-03 21:00:00+00:00,0.042673178,0.045,0.042673178,0.042673178,0.042673178,0.042673178,0.042673178,0.042673178,0.042673174,Idaho Springs,39.792519,-105.49127
32,2023-06-03 22:00:00+00:00,0.041359816,0.044,0.041359816,0.041359816,0.041359816,0.041359816,0.041359816,0.041359816,0.041359816,Idaho Springs,39.792519,-105.49127
33,2023-06-03 23:00:00+00:00,0.040113736,0.043,0.040113736,0.040113736,0.040113736,0.040113736,0.040113736,0.040113736,0.040113736,Idaho Springs,39.792519,-105.49127
34,2023-06-04 00:00:00+00:00,0.03777554,0.045,0.03777554,0.03777554,0.03777554,0.03777554,0.03777554,0.03777554,0.03777554,Idaho Springs,39.792519,-105.49127
35,2023-06-04 01:00:00+00:00,0.036966916,0.044,0.036966916,0.036966916,0.036966916,0.036966916,0.036966916,0.036966916,0.036966916,Idaho Springs,39.792519,-105.49127
36,2023-06-04 02:00:00+00:00,0.034395725,0.044,0.034395725,0.034395725,0.034395725,0.034395725,0.034395725,0.034395725,0.034395725,Idaho Springs,39.792519,-105.49127
37,2023-06-04 03:00:00+00:00,0.032811247,0.041,0.032811247,0.032811247,0.032811247,0.032811247,0.032811247,0.032811247,0.032811247,Idaho Springs,39.792519,-105.49127
38,2023-06-04 04:00:00+00:00,0.031527027,0.039,0.031527027,0.031527027,0.031527027,0.031527027,0.031527027,0.031527027,0.031527027,Idaho Springs,39.792519,-105.49127
39,2023-06-04 05:00:00+00:00,0.03113639,0.036,0.03113639,0.03113639,0.03113639,0.03113639,0.03113639,0.03113639,0.03113639,Idaho Springs,39.792519,-105.49127
40,2023-06-04 06:00:00+00:00,0.030892694,0.033,0.030892694,0.030892694,0.030892694,0.030892694,0.030892694,0.030892694,0.030892694,Idaho Springs,39.792519,-105.49127
41,2023-06-04 07:00:00+00:00,0.030161215,0.028999999999999998,0.030161215,0.030161215,0.030161215,0.030161215,0.030161215,0.030161215,0.030161215,Idaho Springs,39.792519,-105.49127
42,2023-06-04 08:00:00+00:00,0.028803019,0.031999999999999994,0.028803019,0.028803019,0.028803019,0.028803019,0.028803019,0.028803019,0.028803019,Idaho Springs,39.792519,-105.49127
43,2023-06-04 09:00:00+00:00,0.025686013,0.031999999999999994,0.025686013,0.025686013,0.025686013,0.025686013,0.025686013,0.025686013,0.025686013,Idaho Springs,39.792519,-105.49127
44,2023-06-04 10:00:00+00:00,0.022656186,0.031000000000000003,0.022656186,0.022656186,0.022656186,0.022656186,0.022656186,0.022656186,0.022656186,Idaho Springs,39.792519,-105.49127
45,2023-06-04 11:00:00+00:00,0.020637572,0.035,0.020637572,0.020637572,0.020637572,0.020637572,0.020637572,0.020637572,0.020637572,Idaho Springs,39.792519,-105.49127
46,2023-06-04 12:00:00+00:00,0.021691523,0.031000000000000003,0.021691523,0.021691523,0.021691523,0.021691523,0.021691523,0.021691523,0.021691523,Idaho Springs,39.792519,-105.49127
47,2023-06-04 13:00:00+00:00,0.023626408,0.042,0.023626408,0.023626408,0.023626408,0.023626408,0.023626408,0.023626408,0.023626408,Idaho Springs,39.792519,-105.49127
48,2023-06-04 14:00:00+00:00,0.027798276,0.051,0.027798276,0.027798276,0.027798276,0.027798276,0.027798276,0.027798276,0.027798276,Idaho Springs,39.792519,-105.49127
49,2023-06-04 15:00:00+00:00,0.029990347,0.053000000000000005,0.029990347,0.029990347,0.029990347,0.029990347,0.029990347,0.029990347,0.029990347,Idaho Springs,39.792519,-105.49127
50,2023-06-04 16:00:00+00:00,0.033065986,0.06,0.033065986,0.033065986,0.033065986,0.033065986,0.033065986,0.033065986,0.033065986,Idaho Springs,39.792519,-105.49127
51,2023-06-04 17:00:00+00:00,0.035853364,0.056999999999999995,0.035853364,0.035853364,0.035853364,0.035853364,0.035853364,0.035853364,0.035853364,Idaho Springs,39.792519,-105.49127
52,2023-06-04 18:00:00+00:00,0.039009932,0.058,0.039009932,0.039009932,0.039009932,0.039009932,0.039009932,0.039009932,0.039009932,Idaho Springs,39.792519,-105.49127
53,2023-06-04 19:00:00+00:00,0.041469693,0.058,0.041469693,0.041469693,0.041469693,0.041469693,0.041469693,0.041469693,0.041469693,Idaho Springs,39.792519,-105.49127
54,2023-06-04 20:00:00+00:00,0.044098295,0.05500000000000001,0.044098295,0.044098295,0.044098295,0.044098295,0.044098295,0.044098295,0.044098295,Idaho Springs,39.792519,-105.49127
55,2023-06-04 21:00:00+00:00,0.045518234,0.04900000000000001,0.045518227,0.045518227,0.045518227,0.045518227,0.045518227,0.045518227,0.045518227,Idaho Springs,39.792519,-105.49127
56,2023-06-04 22:00:00+00:00,0.04710236,0.046,0.04710236,0.047102347,0.047102347,0.047102347,0.047102347,0.047102347,0.047102347,Idaho Springs,39.792519,-105.49127
57,2023-06-04 23:00:00+00:00,0.04669862,0.05,0.04669862,0.04669862,0.04669862,0.04669862,0.04669862,0.04669862,0.04669862,Idaho Springs,39.792519,-105.49127
58,2023-06-05 00:00:00+00:00,0.04434276,0.046,0.04434276,0.044342764,0.044342764,0.04434276,0.04434276,0.04434276,0.04434276,Idaho Springs,39.792519,-105.49127
