,date,preds_0_Sunnyside,actual,preds_1_Sunnyside,preds_2_Sunnyside,preds_3_Sunnyside,preds_4_Sunnyside,preds_5_Sunnyside,preds_6_Sunnyside,preds_7_Sunnyside,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.023653092,0.038,0.023653092,0.023653092,0.023653092,0.023653092,0.023653092,0.023653092,0.023653092,Sunnyside,39.77949,-105.00518
1,2023-05-02 08:00:00+00:00,0.024292916,0.035,0.024292916,0.024292916,0.024292916,0.024292916,0.024292916,0.024292916,0.024292916,Sunnyside,39.77949,-105.00518
2,2023-05-02 09:00:00+00:00,0.02384487,0.036,0.02384487,0.02384487,0.02384487,0.02384487,0.02384487,0.02384487,0.02384487,Sunnyside,39.77949,-105.00518
3,2023-05-02 10:00:00+00:00,0.022276908,0.035,0.022276908,0.022276908,0.022276908,0.022276908,0.022276908,0.022276908,0.022276908,Sunnyside,39.77949,-105.00518
4,2023-05-02 11:00:00+00:00,0.019709075,0.028999999999999998,0.019709075,0.019709075,0.019709075,0.019709075,0.019709075,0.019709075,0.019709075,Sunnyside,39.77949,-105.00518
5,2023-05-02 12:00:00+00:00,0.018338928,0.027000000000000003,0.018338928,0.018338928,0.018338928,0.018338928,0.018338928,0.018338928,0.018338928,Sunnyside,39.77949,-105.00518
6,2023-05-02 13:00:00+00:00,0.019070605,0.034,0.019070605,0.019070605,0.019070605,0.019070605,0.019070605,0.019070605,0.019070605,Sunnyside,39.77949,-105.00518
7,2023-05-02 14:00:00+00:00,0.024310287,0.036,0.024310287,0.024310287,0.024310287,0.024310287,0.024310287,0.024310287,0.024310287,Sunnyside,39.77949,-105.00518
8,2023-05-02 15:00:00+00:00,0.029055892,0.035,0.029055892,0.029055892,0.029055892,0.029055892,0.029055892,0.029055892,0.029055892,Sunnyside,39.77949,-105.00518
9,2023-05-02 16:00:00+00:00,0.032738104,0.035,0.032738104,0.032738104,0.032738104,0.032738104,0.032738104,0.032738104,0.032738104,Sunnyside,39.77949,-105.00518
10,2023-05-02 17:00:00+00:00,0.03676485,0.04066666666666667,0.03676485,0.03676485,0.03676485,0.03676485,0.03676485,0.03676485,0.03676485,Sunnyside,39.77949,-105.00518
11,2023-05-02 18:00:00+00:00,0.040955856,0.04633333333333333,0.040955856,0.040955856,0.040955856,0.040955856,0.040955856,0.040955856,0.040955856,Sunnyside,39.77949,-105.00518
12,2023-05-02 19:00:00+00:00,0.044384778,0.052,0.044384778,0.044384778,0.044384778,0.044384778,0.044384778,0.044384778,0.044384778,Sunnyside,39.77949,-105.00518
13,2023-05-02 20:00:00+00:00,0.046828736,0.058,0.046828736,0.046828736,0.046828736,0.046828736,0.046828736,0.046828736,0.046828736,Sunnyside,39.77949,-105.00518
14,2023-05-02 21:00:00+00:00,0.047982514,0.056999999999999995,0.047982514,0.047982514,0.047982514,0.047982514,0.047982514,0.047982514,0.047982514,Sunnyside,39.77949,-105.00518
15,2023-05-02 22:00:00+00:00,0.047254585,0.054,0.047254585,0.047254585,0.047254585,0.047254585,0.047254585,0.047254585,0.047254585,Sunnyside,39.77949,-105.00518
16,2023-05-02 23:00:00+00:00,0.04570382,0.054,0.04570382,0.04570382,0.04570382,0.04570382,0.04570382,0.04570382,0.04570382,Sunnyside,39.77949,-105.00518
17,2023-05-03 00:00:00+00:00,0.04483173,0.054,0.04483173,0.04483173,0.04483173,0.04483173,0.04483173,0.04483173,0.04483173,Sunnyside,39.77949,-105.00518
18,2023-05-03 01:00:00+00:00,0.043236885,0.05500000000000001,0.043236885,0.043236885,0.043236885,0.043236885,0.043236885,0.043236885,0.043236885,Sunnyside,39.77949,-105.00518
19,2023-05-03 02:00:00+00:00,0.042512108,0.053000000000000005,0.042512108,0.042512108,0.042512108,0.042512108,0.042512108,0.042512108,0.042512108,Sunnyside,39.77949,-105.00518
20,2023-05-03 03:00:00+00:00,0.042210557,0.04700000000000001,0.042210557,0.042210557,0.042210557,0.042210557,0.042210557,0.042210557,0.042210557,Sunnyside,39.77949,-105.00518
21,2023-05-03 04:00:00+00:00,0.04085934,0.04,0.04085934,0.04085934,0.04085934,0.04085934,0.04085934,0.04085934,0.04085934,Sunnyside,39.77949,-105.00518
22,2023-05-03 05:00:00+00:00,0.038471498,0.039,0.038471498,0.038471498,0.038471498,0.038471498,0.038471498,0.038471498,0.038471498,Sunnyside,39.77949,-105.00518
