,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,preds_6_Five Points,preds_7_Five Points,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.008692445,0.026,0.008692445,0.008692445,0.008692445,0.008692445,0.008692445,0.008692445,0.008692445,Five Points,39.751184,-104.987625
1,2023-06-02 15:00:00+00:00,0.014717953,0.031000000000000003,0.014717953,0.014717953,0.014717953,0.014717953,0.014717953,0.014717953,0.014717953,Five Points,39.751184,-104.987625
2,2023-06-02 16:00:00+00:00,0.02362963,0.044,0.02362963,0.02362963,0.02362963,0.02362963,0.02362963,0.02362963,0.02362963,Five Points,39.751184,-104.987625
3,2023-06-02 17:00:00+00:00,0.032483727,0.048,0.032483727,0.032483727,0.032483727,0.032483727,0.032483727,0.032483727,0.032483727,Five Points,39.751184,-104.987625
4,2023-06-02 18:00:00+00:00,0.040072966,0.053000000000000005,0.040072966,0.040072966,0.040072966,0.040072966,0.040072966,0.040072966,0.040072966,Five Points,39.751184,-104.987625
5,2023-06-02 19:00:00+00:00,0.046622954,0.056999999999999995,0.046622954,0.046622954,0.046622954,0.046622954,0.046622954,0.046622954,0.046622954,Five Points,39.751184,-104.987625
6,2023-06-02 20:00:00+00:00,0.049267795,0.059,0.049267795,0.049267795,0.049267795,0.049267795,0.049267795,0.049267795,0.049267795,Five Points,39.751184,-104.987625
7,2023-06-02 21:00:00+00:00,0.05319305,0.056999999999999995,0.05319305,0.05319305,0.05319305,0.05319305,0.05319305,0.05319305,0.05319305,Five Points,39.751184,-104.987625
8,2023-06-02 22:00:00+00:00,0.05353419,0.06,0.05353419,0.05353419,0.05353419,0.05353419,0.05353419,0.05353419,0.05353419,Five Points,39.751184,-104.987625
9,2023-06-02 23:00:00+00:00,0.051760357,0.053000000000000005,0.051760357,0.051760357,0.051760357,0.051760357,0.051760357,0.051760357,0.051760357,Five Points,39.751184,-104.987625
10,2023-06-03 00:00:00+00:00,0.04556682,0.056,0.04556682,0.04556682,0.04556682,0.04556682,0.04556682,0.04556682,0.04556682,Five Points,39.751184,-104.987625
11,2023-06-03 01:00:00+00:00,0.043210384,0.043,0.043210384,0.043210384,0.043210384,0.043210384,0.043210384,0.043210384,0.043210384,Five Points,39.751184,-104.987625
