,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_1,24.947552,o3_sim_Evergreen_1,39.6203484,-105.33872,5.96e-05
o3_sim_Idaho Springs_1,43.58788,o3_sim_Idaho Springs_1,39.7925002,-105.49127,1.88e-05
o3_sim_Five Points_1,25.258518,o3_sim_Five Points_1,39.751093100000006,-104.987625,9.09e-05
o3_sim_Welby_1,15.774395,o3_sim_Welby_1,39.8380656,-104.94984,5.34e-05
o3_sim_Highlands Ranch_1,33.38414,o3_sim_Highlands Ranch_1,39.5678537,-104.957193,3.33e-05
o3_sim_Rocky Flats_1,45.5191,o3_sim_Rocky Flats_1,39.9127513,-105.188587,4.77e-05
o3_sim_Boulder_1,33.206642,o3_sim_Boulder_1,40.0700045,-105.220238,1.15e-05
o3_sim_Chatfield Reservoir_1,29.291653,o3_sim_Chatfield Reservoir_1,39.534475500000006,-105.070358,1.25e-05
o3_sim_Sunnyside_1,26.169178,o3_sim_Sunnyside_1,39.779396000000006,-105.00518,9.4e-05
o3_sim_East Plains_1,41.47999,o3_sim_East Plains_1,39.6384611,-104.569335,6.09e-05
o3_sim_Evergreen_1,24.947552,o3_sim_Evergreen_1,39.6203301,-105.33872,7.79e-05
o3_sim_Idaho Springs_1,43.58788,o3_sim_Idaho Springs_1,39.792517,-105.49127,2e-06
o3_sim_Five Points_1,25.258518,o3_sim_Five Points_1,39.751161700000004,-104.987625,2.23e-05
o3_sim_Welby_1,15.774395,o3_sim_Welby_1,39.838019599999996,-104.94984,9.94e-05
o3_sim_Highlands Ranch_1,33.38414,o3_sim_Highlands Ranch_1,39.5678573,-104.957193,2.97e-05
o3_sim_Rocky Flats_1,45.5191,o3_sim_Rocky Flats_1,39.9127254,-105.188587,7.36e-05
o3_sim_Boulder_1,33.206642,o3_sim_Boulder_1,40.0699388,-105.220238,7.72e-05
o3_sim_Chatfield Reservoir_1,29.291653,o3_sim_Chatfield Reservoir_1,39.5344196,-105.070358,6.84e-05
o3_sim_Sunnyside_1,26.169178,o3_sim_Sunnyside_1,39.7794679,-105.00518,2.21e-05
o3_sim_East Plains_1,41.47999,o3_sim_East Plains_1,39.6384284,-104.569335,9.36e-05
o3_sim_140,46.73768,o3_sim_140,40.2452011,-105.7200012,8.77e-05
o3_sim_1,40.054466,o3_sim_1,39.3174019,-104.3799973,7.86e-05
o3_sim_2,28.184158,o3_sim_2,39.3174019,-104.4830017,7.64e-05
o3_sim_3,24.273335,o3_sim_3,39.3174019,-104.5859985,5.24e-05
o3_sim_4,21.940727,o3_sim_4,39.3174019,-104.6900024,2.31e-05
o3_sim_5,29.497684,o3_sim_5,39.3174019,-104.7929993,1.43e-05
o3_sim_6,28.649754,o3_sim_6,39.3174019,-104.8960037,7.23e-05
o3_sim_7,27.286764,o3_sim_7,39.3174019,-104.9990005,6.16e-05
o3_sim_8,29.406254,o3_sim_8,39.3174019,-105.1019974,1.79e-05
o3_sim_9,33.69886,o3_sim_9,39.3174019,-105.2050018,5.22e-05
o3_sim_10,33.3046,o3_sim_10,39.3174019,-105.3079987,1.12e-05
o3_sim_11,35.681892,o3_sim_11,39.3174019,-105.4110031,5.1e-05
o3_sim_12,46.781002,o3_sim_12,39.3174019,-105.5139999,9.55e-05
o3_sim_13,45.825832,o3_sim_13,39.3174019,-105.6169968,7.06e-05
o3_sim_14,43.944798,o3_sim_14,39.3174019,-105.7200012,9.02e-05
o3_sim_15,30.399612,o3_sim_15,39.4205017,-104.3799973,5.51e-05
o3_sim_16,34.931458,o3_sim_16,39.4205017,-104.4830017,4.81e-05
o3_sim_17,27.026346,o3_sim_17,39.4205017,-104.5859985,6.66e-05
o3_sim_18,24.311693,o3_sim_18,39.4205017,-104.6900024,1.46e-05
o3_sim_19,23.76496,o3_sim_19,39.4205017,-104.7929993,1.67e-05
o3_sim_20,27.95675,o3_sim_20,39.4205017,-104.8960037,3.51e-05
o3_sim_21,29.618832,o3_sim_21,39.4205017,-104.9990005,4.62e-05
o3_sim_22,35.79271,o3_sim_22,39.4205017,-105.1019974,3.77e-05
o3_sim_23,32.821953,o3_sim_23,39.4205017,-105.2050018,9.54e-05
o3_sim_24,39.522015,o3_sim_24,39.4205017,-105.3079987,2.54e-05
o3_sim_25,36.444653,o3_sim_25,39.4205017,-105.4110031,9.68e-05
o3_sim_26,40.65195,o3_sim_26,39.4205017,-105.5139999,3.9e-05
o3_sim_27,41.687645,o3_sim_27,39.4205017,-105.6169968,9.98e-05
o3_sim_28,43.19587,o3_sim_28,39.4205017,-105.7200012,5.39e-05
o3_sim_29,36.756546,o3_sim_29,39.5236015,-104.3799973,2.58e-05
o3_sim_30,33.338898,o3_sim_30,39.5236015,-104.4830017,4.76e-05
o3_sim_31,27.47208,o3_sim_31,39.5236015,-104.5859985,6.47e-05
o3_sim_32,33.16975,o3_sim_32,39.5236015,-104.6900024,6.3e-05
o3_sim_33,21.780495,o3_sim_33,39.5236015,-104.7929993,9.88e-05
o3_sim_34,35.447487,o3_sim_34,39.5236015,-104.8960037,7.01e-05
o3_sim_35,31.34581,o3_sim_35,39.5236015,-104.9990005,4.02e-05
o3_sim_36,36.315056,o3_sim_36,39.5236015,-105.1019974,4.65e-05
o3_sim_37,34.88181,o3_sim_37,39.5236015,-105.2050018,7.48e-05
o3_sim_38,36.340584,o3_sim_38,39.5236015,-105.3079987,6.37e-05
o3_sim_39,45.219204,o3_sim_39,39.5236015,-105.4110031,6.86e-05
o3_sim_40,39.78183,o3_sim_40,39.5236015,-105.5139999,9.15e-05
o3_sim_41,37.61017,o3_sim_41,39.5236015,-105.6169968,1.1e-05
o3_sim_42,38.873882,o3_sim_42,39.5236015,-105.7200012,6.51e-05
