,date,preds_0_East Plains,actual,preds_1_East Plains,preds_2_East Plains,preds_3_East Plains,preds_4_East Plains,preds_5_East Plains,site_name,lat,lon
0,2023-06-02 12:00:00+00:00,0.027537769,0.031000000000000003,0.02618862,0.022078997,0.023263754,0.023886459,0.02478531,East Plains,39.638522,-104.569335
1,2023-06-02 13:00:00+00:00,0.030162647,0.04,0.027348993,0.026290925,0.022999123,0.02397494,0.024487566,East Plains,39.638522,-104.569335
2,2023-06-02 14:00:00+00:00,0.041964147,0.048,0.033357795,0.031146482,0.030322181,0.027741335,0.028500458,East Plains,39.638522,-104.569335
3,2023-06-02 15:00:00+00:00,0.052324593,0.05,0.04630116,0.038874082,0.037064146,0.03640295,0.034381386,East Plains,39.638522,-104.569335
4,2023-06-02 16:00:00+00:00,0.054797355,0.052,0.057257958,0.05173455,0.045396388,0.043917555,0.04340404,East Plains,39.638522,-104.569335
5,2023-06-02 17:00:00+00:00,0.054912053,0.052,0.057876702,0.06016062,0.05534893,0.050020278,0.048834126,East Plains,39.638522,-104.569335
6,2023-06-02 18:00:00+00:00,0.053328555,0.056,0.05635519,0.05909244,0.061075386,0.057008356,0.052627943,East Plains,39.638522,-104.569335
7,2023-06-02 19:00:00+00:00,0.056711305,0.06,0.05388678,0.056697987,0.059119016,0.06084184,0.057380047,East Plains,39.638522,-104.569335
8,2023-06-02 20:00:00+00:00,0.0589826,0.06,0.05570891,0.053269524,0.05562022,0.05764003,0.059057437,East Plains,39.638522,-104.569335
9,2023-06-02 21:00:00+00:00,0.05752653,0.056999999999999995,0.056490548,0.05363129,0.051549554,0.053625636,0.055402037,East Plains,39.638522,-104.569335
10,2023-06-02 22:00:00+00:00,0.055013146,0.061000000000000006,0.055525646,0.054653708,0.052296463,0.05047854,0.05231737,East Plains,39.638522,-104.569335
11,2023-06-02 23:00:00+00:00,0.05874609,0.061000000000000006,0.052714724,0.053149,0.052426573,0.050408307,0.048811466,East Plains,39.638522,-104.569335
12,2023-06-03 00:00:00+00:00,0.05786499,0.056999999999999995,0.05559516,0.050319582,0.050693568,0.050053794,0.04823753,East Plains,39.638522,-104.569335
13,2023-06-03 01:00:00+00:00,0.051592577,0.065,0.052492313,0.050665107,0.046366625,0.04668478,0.04613368,East Plains,39.638522,-104.569335
14,2023-06-03 02:00:00+00:00,0.060417283,0.053000000000000005,0.045776054,0.04649856,0.045061596,0.0415186,0.041785553,East Plains,39.638522,-104.569335
15,2023-06-03 03:00:00+00:00,0.04565171,0.051,0.05349947,0.04150768,0.042091828,0.040849403,0.037813045,East Plains,39.638522,-104.569335
16,2023-06-03 04:00:00+00:00,0.04703523,0.048,0.041618142,0.048047777,0.03808106,0.03860212,0.037497643,East Plains,39.638522,-104.569335
17,2023-06-03 05:00:00+00:00,0.044331633,0.048,0.043328654,0.03875829,0.0442028,0.03524443,0.035716053,East Plains,39.638522,-104.569335
18,2023-06-03 06:00:00+00:00,0.04465073,0.05,0.040914476,0.040064488,0.036141936,0.040998477,0.032986064,East Plains,39.638522,-104.569335
19,2023-06-03 07:00:00+00:00,0.04695224,0.056,0.041435782,0.038303208,0.037586387,0.034097716,0.038420327,East Plains,39.638522,-104.569335
20,2023-06-03 08:00:00+00:00,0.052642185,0.051,0.04316672,0.038487516,0.0358157,0.035175797,0.032035813,East Plains,39.638522,-104.569335
21,2023-06-03 09:00:00+00:00,0.045818046,0.046,0.047506005,0.039392054,0.03544025,0.033072155,0.032500207,East Plains,39.638522,-104.569335
22,2023-06-03 10:00:00+00:00,0.04187395,0.041,0.041705012,0.04311998,0.036301218,0.032872077,0.030797688,East Plains,39.638522,-104.569335
23,2023-06-03 11:00:00+00:00,0.037055828,0.031000000000000003,0.037834175,0.03769339,0.038872875,0.03296625,0.029966643,East Plains,39.638522,-104.569335
24,2023-06-03 12:00:00+00:00,0.029777078,0.038,0.03464465,0.035281397,0.0351661,0.03614503,0.031233724,East Plains,39.638522,-104.569335
25,2023-06-03 13:00:00+00:00,0.03781103,0.041,0.031255603,0.035114102,0.03562176,0.035530973,0.03628879,East Plains,39.638522,-104.569335
26,2023-06-03 14:00:00+00:00,0.043131206,0.043,0.040387213,0.03500923,0.03805855,0.03845065,0.03838274,East Plains,39.638522,-104.569335
27,2023-06-03 15:00:00+00:00,0.045882843,0.043,0.046000406,0.043658845,0.039307784,0.041679256,0.041970972,East Plains,39.638522,-104.569335
28,2023-06-03 16:00:00+00:00,0.04544372,0.046,0.048023988,0.048126515,0.046185877,0.0427229,0.044521086,East Plains,39.638522,-104.569335
29,2023-06-03 17:00:00+00:00,0.048257284,0.051,0.04774502,0.049986918,0.050071422,0.04853949,0.04594096,East Plains,39.638522,-104.569335
30,2023-06-03 18:00:00+00:00,0.051939163,0.056,0.04931565,0.048859917,0.050759107,0.050828155,0.04963202,East Plains,39.638522,-104.569335
31,2023-06-03 19:00:00+00:00,0.055305067,0.056999999999999995,0.051152006,0.04876163,0.04836305,0.049996633,0.050054256,East Plains,39.638522,-104.569335
32,2023-06-03 20:00:00+00:00,0.054753564,0.06,0.05309672,0.049486,0.04750134,0.04717224,0.04850125,East Plains,39.638522,-104.569335
33,2023-06-03 21:00:00+00:00,0.05694605,0.059,0.051777642,0.05035717,0.047355957,0.045687377,0.045411084,East Plains,39.638522,-104.569335
34,2023-06-03 22:00:00+00:00,0.055739466,0.06,0.053705644,0.04928802,0.04810758,0.045559496,0.04413268,East Plains,39.638522,-104.569335
35,2023-06-03 23:00:00+00:00,0.056823976,0.061000000000000006,0.052670415,0.050971907,0.04739096,0.046418417,0.044300504,East Plains,39.638522,-104.569335
36,2023-06-04 00:00:00+00:00,0.0574372,0.056,0.053375173,0.049878247,0.048482433,0.04546807,0.044641532,East Plains,39.638522,-104.569335
37,2023-06-04 01:00:00+00:00,0.050121125,0.05,0.051627353,0.048379183,0.045605585,0.044469796,0.041987475,East Plains,39.638522,-104.569335
38,2023-06-04 02:00:00+00:00,0.04497434,0.05,0.045099024,0.046328496,0.04373669,0.041487724,0.040555704,East Plains,39.638522,-104.569335
39,2023-06-04 03:00:00+00:00,0.046251927,0.045,0.041136235,0.041241474,0.042279948,0.039992888,0.038029864,East Plains,39.638522,-104.569335
40,2023-06-04 04:00:00+00:00,0.041044682,0.048,0.042311057,0.03795694,0.038045645,0.038967974,0.03694199,East Plains,39.638522,-104.569335
41,2023-06-04 05:00:00+00:00,0.04479306,0.043,0.03776717,0.03884909,0.035106275,0.035185754,0.03601783,East Plains,39.638522,-104.569335
42,2023-06-04 06:00:00+00:00,0.039303165,0.044,0.041071907,0.03505871,0.03597348,0.03267525,0.032745752,East Plains,39.638522,-104.569335
43,2023-06-04 07:00:00+00:00,0.040373866,0.039,0.03581183,0.03732835,0.032180358,0.032989386,0.03005451,East Plains,39.638522,-104.569335
44,2023-06-04 08:00:00+00:00,0.03540012,0.038,0.03670735,0.03278208,0.034074157,0.029537804,0.030252596,East Plains,39.638522,-104.569335
45,2023-06-04 09:00:00+00:00,0.035043042,0.04,0.032685682,0.033776745,0.0305007,0.03160464,0.027717391,East Plains,39.638522,-104.569335
46,2023-06-04 10:00:00+00:00,0.03668602,0.044,0.03212663,0.030162591,0.031068437,0.028256902,0.029204583,East Plains,39.638522,-104.569335
