,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,site_name,lat,lon
34,2023-06-03 22:00:00+00:00,0.044414096,0.044,0.043930296,0.044888765,0.04296697,0.04186949,0.038530983,Idaho Springs,39.792519,-105.49127
35,2023-06-03 23:00:00+00:00,0.04217814,0.043,0.04255829,0.042137314,0.04303477,0.041201312,0.040154602,Idaho Springs,39.792519,-105.49127
36,2023-06-04 00:00:00+00:00,0.042852025,0.045,0.042139497,0.04244888,0.042078614,0.0428863,0.041244097,Idaho Springs,39.792519,-105.49127
37,2023-06-04 01:00:00+00:00,0.041265257,0.044,0.039114237,0.038540967,0.038816817,0.03848548,0.0392031,Idaho Springs,39.792519,-105.49127
38,2023-06-04 02:00:00+00:00,0.039974835,0.044,0.03720409,0.03546446,0.034960303,0.03520724,0.03491119,Idaho Springs,39.792519,-105.49127
39,2023-06-04 03:00:00+00:00,0.04023318,0.041,0.036184143,0.033814017,0.032175552,0.03168783,0.0319229,Idaho Springs,39.792519,-105.49127
40,2023-06-04 04:00:00+00:00,0.037658766,0.039,0.036908567,0.033434212,0.031226475,0.02964073,0.029171776,Idaho Springs,39.792519,-105.49127
41,2023-06-04 05:00:00+00:00,0.036392767,0.036,0.03510897,0.034467112,0.03123315,0.02910112,0.027564395,Idaho Springs,39.792519,-105.49127
42,2023-06-04 06:00:00+00:00,0.034143098,0.033,0.03450397,0.033418752,0.032828096,0.029755708,0.027720522,Idaho Springs,39.792519,-105.49127
43,2023-06-04 07:00:00+00:00,0.03169114,0.028999999999999998,0.03270637,0.033011187,0.03201065,0.03145153,0.028536454,Idaho Springs,39.792519,-105.49127
44,2023-06-04 08:00:00+00:00,0.02875851,0.031999999999999994,0.031035848,0.03188052,0.032158118,0.031225905,0.030706014,Idaho Springs,39.792519,-105.49127
45,2023-06-04 09:00:00+00:00,0.031018723,0.031999999999999994,0.028235678,0.03015977,0.03094362,0.031206062,0.030329091,Idaho Springs,39.792519,-105.49127
46,2023-06-04 10:00:00+00:00,0.031068452,0.031000000000000003,0.03021334,0.027823033,0.029614707,0.03035559,0.030601222,Idaho Springs,39.792519,-105.49127
47,2023-06-04 11:00:00+00:00,0.030623553,0.035,0.030682294,0.029941455,0.027710456,0.029406743,0.030097151,Idaho Springs,39.792519,-105.49127
48,2023-06-04 12:00:00+00:00,0.03522379,0.031000000000000003,0.03146337,0.031512383,0.030849226,0.028812446,0.030338956,Idaho Springs,39.792519,-105.49127
49,2023-06-04 13:00:00+00:00,0.031829838,0.042,0.035439294,0.032236002,0.03228063,0.031670585,0.029820595,Idaho Springs,39.792519,-105.49127
50,2023-06-04 14:00:00+00:00,0.042809907,0.051,0.033819206,0.036815695,0.033979423,0.03401934,0.033483956,Idaho Springs,39.792519,-105.49127
51,2023-06-04 15:00:00+00:00,0.05051833,0.053000000000000005,0.042384885,0.0343122,0.037109822,0.03445729,0.034493964,Idaho Springs,39.792519,-105.49127
52,2023-06-04 16:00:00+00:00,0.0523284,0.06,0.04983013,0.042600296,0.035239905,0.03780163,0.035432197,Idaho Springs,39.792519,-105.49127
53,2023-06-04 17:00:00+00:00,0.05931668,0.056999999999999995,0.05141724,0.049204905,0.04267082,0.035922885,0.03823425,Idaho Springs,39.792519,-105.49127
54,2023-06-04 18:00:00+00:00,0.054995216,0.058,0.057307065,0.05049682,0.04856883,0.042821046,0.036900446,Idaho Springs,39.792519,-105.49127
55,2023-06-04 19:00:00+00:00,0.056670643,0.058,0.05376522,0.05568245,0.04992197,0.04826713,0.04334941,Idaho Springs,39.792519,-105.49127
56,2023-06-04 20:00:00+00:00,0.05655336,0.05500000000000001,0.055244636,0.052799504,0.05443735,0.049421795,0.047973987,Idaho Springs,39.792519,-105.49127
57,2023-06-04 21:00:00+00:00,0.053732134,0.04900000000000001,0.055219103,0.05413924,0.05205672,0.05347343,0.04911134,Idaho Springs,39.792519,-105.49127
58,2023-06-04 22:00:00+00:00,0.048088364,0.046,0.052408427,0.053643733,0.05270392,0.050839175,0.05211991,Idaho Springs,39.792519,-105.49127
59,2023-06-04 23:00:00+00:00,0.045411833,0.05,0.04728152,0.05087118,0.05194655,0.051101357,0.049393978,Idaho Springs,39.792519,-105.49127
60,2023-06-05 00:00:00+00:00,0.048355926,0.046,0.044161152,0.045749895,0.04899161,0.04997829,0.049195964,Idaho Springs,39.792519,-105.49127
61,2023-06-05 01:00:00+00:00,0.04184172,0.045,0.04421076,0.04078147,0.042188715,0.045115426,0.046010938,Idaho Springs,39.792519,-105.49127
62,2023-06-05 02:00:00+00:00,0.04101596,0.038,0.037916876,0.039866507,0.036887575,0.038128953,0.04073258,Idaho Springs,39.792519,-105.49127
63,2023-06-05 03:00:00+00:00,0.03504232,0.028000000000000004,0.03787258,0.035256498,0.03703307,0.03425226,0.03540245,Idaho Springs,39.792519,-105.49127
64,2023-06-05 04:00:00+00:00,0.027127953,0.025000000000000005,0.033099808,0.03544392,0.03306314,0.034735724,0.032128874,Idaho Springs,39.792519,-105.49127
65,2023-06-05 05:00:00+00:00,0.024388375,0.019,0.026102092,0.031058336,0.03322311,0.030947044,0.032552395,Idaho Springs,39.792519,-105.49127
