,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_9,61.522346,o3_sim_Evergreen_9,39.6203972,-105.33872,1.08e-05
o3_sim_Idaho Springs_9,53.299484,o3_sim_Idaho Springs_9,39.7924911,-105.49127,2.79e-05
o3_sim_Five Points_9,60.515537,o3_sim_Five Points_9,39.751179,-104.987625,5e-06
o3_sim_Welby_9,64.626526,o3_sim_Welby_9,39.8381077,-104.94984,1.13e-05
o3_sim_Highlands Ranch_9,72.302185,o3_sim_Highlands Ranch_9,39.567880099999996,-104.957193,6.9e-06
o3_sim_Rocky Flats_9,61.43617,o3_sim_Rocky Flats_9,39.9127226,-105.188587,7.64e-05
o3_sim_Boulder_9,64.33984,o3_sim_Boulder_9,40.0699885,-105.220238,2.75e-05
o3_sim_Chatfield Reservoir_9,70.67457,o3_sim_Chatfield Reservoir_9,39.5344142,-105.070358,7.38e-05
o3_sim_Sunnyside_9,64.28965,o3_sim_Sunnyside_9,39.7794709,-105.00518,1.91e-05
o3_sim_East Plains_9,69.73761,o3_sim_East Plains_9,39.6384636,-104.569335,5.84e-05
o3_sim_Evergreen_9,61.522346,o3_sim_Evergreen_9,39.6203198,-105.33872,8.82e-05
o3_sim_Idaho Springs_9,53.299484,o3_sim_Idaho Springs_9,39.7924411,-105.49127,7.79e-05
o3_sim_Five Points_9,60.515537,o3_sim_Five Points_9,39.751103,-104.987625,8.1e-05
o3_sim_Welby_9,64.626526,o3_sim_Welby_9,39.8380857,-104.94984,3.33e-05
o3_sim_Highlands Ranch_9,72.302185,o3_sim_Highlands Ranch_9,39.5678601,-104.957193,2.69e-05
o3_sim_Rocky Flats_9,61.43617,o3_sim_Rocky Flats_9,39.9127913,-105.188587,7.7e-06
o3_sim_Boulder_9,64.33984,o3_sim_Boulder_9,40.069940100000004,-105.220238,7.59e-05
o3_sim_Chatfield Reservoir_9,70.67457,o3_sim_Chatfield Reservoir_9,39.534479600000004,-105.070358,8.4e-06
o3_sim_Sunnyside_9,64.28965,o3_sim_Sunnyside_9,39.779484700000005,-105.00518,5.3e-06
o3_sim_East Plains_9,69.73761,o3_sim_East Plains_9,39.6384589,-104.569335,6.31e-05
o3_sim_140,48.238842,o3_sim_140,40.2452011,-105.7200012,7.76e-05
o3_sim_1,65.4063,o3_sim_1,39.3174019,-104.3799973,3.18e-05
o3_sim_2,63.052017,o3_sim_2,39.3174019,-104.4830017,7.34e-05
o3_sim_3,62.653862,o3_sim_3,39.3174019,-104.5859985,2.95e-05
o3_sim_4,57.877476,o3_sim_4,39.3174019,-104.6900024,5.04e-05
o3_sim_5,59.05057,o3_sim_5,39.3174019,-104.7929993,9.15e-05
o3_sim_6,59.15447,o3_sim_6,39.3174019,-104.8960037,7.61e-05
o3_sim_7,58.87082,o3_sim_7,39.3174019,-104.9990005,1.47e-05
o3_sim_8,51.952663,o3_sim_8,39.3174019,-105.1019974,4.27e-05
o3_sim_9,50.733257,o3_sim_9,39.3174019,-105.2050018,3.36e-05
o3_sim_10,50.84843,o3_sim_10,39.3174019,-105.3079987,5e-05
o3_sim_11,50.891983,o3_sim_11,39.3174019,-105.4110031,2.91e-05
o3_sim_12,51.25205,o3_sim_12,39.3174019,-105.5139999,1.95e-05
o3_sim_13,47.723873,o3_sim_13,39.3174019,-105.6169968,3.49e-05
o3_sim_14,51.7787,o3_sim_14,39.3174019,-105.7200012,2.83e-05
o3_sim_15,64.20331,o3_sim_15,39.4205017,-104.3799973,9.59e-05
o3_sim_16,61.6466,o3_sim_16,39.4205017,-104.4830017,9.86e-05
o3_sim_17,61.713318,o3_sim_17,39.4205017,-104.5859985,8.01e-05
o3_sim_18,61.15634,o3_sim_18,39.4205017,-104.6900024,1.84e-05
o3_sim_19,63.980625,o3_sim_19,39.4205017,-104.7929993,3.17e-05
o3_sim_20,64.398026,o3_sim_20,39.4205017,-104.8960037,8.58e-05
o3_sim_21,72.78464,o3_sim_21,39.4205017,-104.9990005,5.18e-05
o3_sim_22,71.89874,o3_sim_22,39.4205017,-105.1019974,6.54e-05
o3_sim_23,57.789253,o3_sim_23,39.4205017,-105.2050018,4.31e-05
o3_sim_24,54.324287,o3_sim_24,39.4205017,-105.3079987,9.91e-05
o3_sim_25,50.479946,o3_sim_25,39.4205017,-105.4110031,6.24e-05
o3_sim_26,50.755814,o3_sim_26,39.4205017,-105.5139999,7.4e-06
o3_sim_27,44.437603,o3_sim_27,39.4205017,-105.6169968,6.42e-05
o3_sim_28,48.748848,o3_sim_28,39.4205017,-105.7200012,3.29e-05
o3_sim_29,63.243088,o3_sim_29,39.5236015,-104.3799973,1.98e-05
o3_sim_30,66.148056,o3_sim_30,39.5236015,-104.4830017,2.44e-05
o3_sim_31,63.11076,o3_sim_31,39.5236015,-104.5859985,1.48e-05
o3_sim_32,61.67913,o3_sim_32,39.5236015,-104.6900024,2.45e-05
o3_sim_33,67.44367,o3_sim_33,39.5236015,-104.7929993,4.64e-05
o3_sim_34,66.97025,o3_sim_34,39.5236015,-104.8960037,6.19e-05
o3_sim_35,61.693787,o3_sim_35,39.5236015,-104.9990005,8.77e-05
o3_sim_36,75.73912,o3_sim_36,39.5236015,-105.1019974,3.4e-05
o3_sim_37,62.17252,o3_sim_37,39.5236015,-105.2050018,3.44e-05
o3_sim_38,54.214428,o3_sim_38,39.5236015,-105.3079987,2.15e-05
o3_sim_39,49.137066,o3_sim_39,39.5236015,-105.4110031,1.6e-06
o3_sim_40,48.30536,o3_sim_40,39.5236015,-105.5139999,2.53e-05
o3_sim_41,50.38598,o3_sim_41,39.5236015,-105.6169968,3.88e-05
o3_sim_42,47.509834,o3_sim_42,39.5236015,-105.7200012,9.53e-05
o3_sim_43,64.170456,o3_sim_43,39.6265984,-104.3799973,6.61e-05
o3_sim_44,66.004234,o3_sim_44,39.6265984,-104.4830017,1.51e-05
o3_sim_45,63.346176,o3_sim_45,39.6265984,-104.5859985,1.23e-05
o3_sim_46,64.45193,o3_sim_46,39.6265984,-104.6900024,3.21e-05
o3_sim_47,72.49696,o3_sim_47,39.6265984,-104.7929993,7.8e-06
o3_sim_48,71.521225,o3_sim_48,39.6265984,-104.8960037,9.68e-05
o3_sim_49,72.19098,o3_sim_49,39.6265984,-104.9990005,6.23e-05
o3_sim_50,61.20413,o3_sim_50,39.6265984,-105.1019974,3.81e-05
o3_sim_51,60.356964,o3_sim_51,39.6265984,-105.2050018,1.15e-05
o3_sim_52,57.609413,o3_sim_52,39.6265984,-105.3079987,3.2e-05
o3_sim_53,53.474743,o3_sim_53,39.6265984,-105.4110031,8.9e-06
o3_sim_54,49.383583,o3_sim_54,39.6265984,-105.5139999,4.77e-05
o3_sim_55,47.250347,o3_sim_55,39.6265984,-105.6169968,9.36e-05
o3_sim_56,51.179947,o3_sim_56,39.6265984,-105.7200012,3.58e-05
o3_sim_57,61.149773,o3_sim_57,39.7296982,-104.3799973,3.84e-05
o3_sim_58,61.572395,o3_sim_58,39.7296982,-104.4830017,4.8e-06
o3_sim_59,66.76669,o3_sim_59,39.7296982,-104.5859985,9.49e-05
o3_sim_60,64.14718,o3_sim_60,39.7296982,-104.6900024,1.3e-06
o3_sim_61,71.110085,o3_sim_61,39.7296982,-104.7929993,3e-06
o3_sim_62,67.521095,o3_sim_62,39.7296982,-104.8960037,9.48e-05
o3_sim_63,67.21284,o3_sim_63,39.7296982,-104.9990005,6.66e-05
o3_sim_64,64.20183,o3_sim_64,39.7296982,-105.1019974,4.69e-05
o3_sim_65,66.28612,o3_sim_65,39.7296982,-105.2050018,8.66e-05
o3_sim_66,55.507133,o3_sim_66,39.7296982,-105.3079987,5.93e-05
