,o3,site,latitude,longitude,randoms
o3_sim_140,47.38225,o3_sim_140,40.2452011,-105.7200012,5.08e-05
o3_sim_1,46.99558,o3_sim_1,39.3174019,-104.3799973,2.72e-05
o3_sim_2,49.26844,o3_sim_2,39.3174019,-104.4830017,2.38e-05
o3_sim_3,46.904156,o3_sim_3,39.3174019,-104.5859985,9.38e-05
o3_sim_4,45.838223,o3_sim_4,39.3174019,-104.6900024,7.44e-05
o3_sim_5,46.877724,o3_sim_5,39.3174019,-104.7929993,5.03e-05
o3_sim_6,45.34814,o3_sim_6,39.3174019,-104.8960037,2.3e-05
o3_sim_7,47.21369,o3_sim_7,39.3174019,-104.9990005,4.06e-05
o3_sim_8,48.51362,o3_sim_8,39.3174019,-105.1019974,9.27e-05
o3_sim_9,47.871826,o3_sim_9,39.3174019,-105.2050018,5.65e-05
o3_sim_10,48.71791,o3_sim_10,39.3174019,-105.3079987,9.16e-05
o3_sim_11,48.516567,o3_sim_11,39.3174019,-105.4110031,2.41e-05
o3_sim_12,49.50246,o3_sim_12,39.3174019,-105.5139999,7e-07
o3_sim_13,47.96184,o3_sim_13,39.3174019,-105.6169968,3.63e-05
o3_sim_14,52.289394,o3_sim_14,39.3174019,-105.7200012,7e-05
o3_sim_15,52.36273,o3_sim_15,39.4205017,-104.3799973,9.91e-05
o3_sim_16,49.797173,o3_sim_16,39.4205017,-104.4830017,7.8e-05
o3_sim_17,49.858776,o3_sim_17,39.4205017,-104.5859985,5.99e-05
o3_sim_18,44.572147,o3_sim_18,39.4205017,-104.6900024,9.47e-05
o3_sim_19,48.914795,o3_sim_19,39.4205017,-104.7929993,2.79e-05
o3_sim_20,49.86965,o3_sim_20,39.4205017,-104.8960037,5.12e-05
o3_sim_21,51.46472,o3_sim_21,39.4205017,-104.9990005,2.28e-05
o3_sim_22,43.402275,o3_sim_22,39.4205017,-105.1019974,4.96e-05
o3_sim_23,49.695454,o3_sim_23,39.4205017,-105.2050018,7.58e-05
o3_sim_24,46.131496,o3_sim_24,39.4205017,-105.3079987,3.28e-05
o3_sim_25,47.511967,o3_sim_25,39.4205017,-105.4110031,5.46e-05
o3_sim_26,48.571777,o3_sim_26,39.4205017,-105.5139999,2.92e-05
