,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon,o_site
2323,2323.0,2023-08-12,54.858256000000004,50.0,66.39520999999999,65.46016,65.15597,65.69735,64.80367,65.55060999999999,66.524446,"39.8328018,-105.1019974",39.8328018,-105.1019974,Sunnyside
