,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1977,1977,2023-08-12 01:00:00,52.628603000000005,49.0,54.05666,57.362354999999994,59.87388,60.744718000000006,63.526906,65.46422,67.13192,"39.3174019,-104.3799973",39.3174019,-104.3799973
1977,1977,2023-08-12 01:00:00,51.03466,49.0,52.425819999999995,55.234358,57.624623,58.37762,60.91718,62.65442,64.211294,"39.3174019,-104.4830017",39.3174019,-104.4830017
1977,1977,2023-08-12 01:00:00,50.516363,49.0,51.593855,53.904697,55.8425,56.309797,58.47831,59.895433,61.101240000000004,"39.3174019,-104.5859985",39.3174019,-104.5859985
1977,1977,2023-08-12 01:00:00,50.518066,49.0,50.902363,53.054280000000006,54.860060000000004,55.069714999999995,57.185326,58.62022,59.829260000000005,"39.3174019,-104.6900024",39.3174019,-104.6900024
2257,2257,2023-08-12 01:00:00,45.027528,40.0,49.83058,56.236774000000004,57.266947,55.667676,58.33234,57.32227,58.870214999999995,"39.3174019,-104.7929993",39.3174019,-104.7929993
2257,2257,2023-08-12 01:00:00,44.78418,40.0,49.24244,55.565484,56.387215999999995,54.80991,57.38588,56.47248,58.061679999999996,"39.3174019,-104.8960037",39.3174019,-104.8960037
2257,2257,2023-08-12 01:00:00,47.48021,42.0,51.529076,56.57516,58.02072,56.058228,57.799835,58.823057,57.987080000000006,"39.3174019,-104.9990005",39.3174019,-104.9990005
2257,2257,2023-08-12 01:00:00,44.448454,42.0,47.694176,53.640988,54.28298,51.837023,52.309148,52.063230000000004,51.360745,"39.3174019,-105.1019974",39.3174019,-105.1019974
2257,2257,2023-08-12 01:00:00,46.578813,42.0,50.500356000000004,56.24239,57.265975,55.034243,54.677620000000005,54.311294000000004,53.749396999999995,"39.3174019,-105.2050018",39.3174019,-105.2050018
2106,2106,2023-08-12 01:00:00,32.887023,27.0,42.7127,49.48492,49.89674,51.12512,52.78121,50.544854,49.133326999999994,"39.3174019,-105.3079987",39.3174019,-105.3079987
2138,2138,2023-08-12 01:00:00,30.473278999999998,27.0,40.414415000000005,48.864085,50.644625,52.496586,51.969375,51.060468,47.947504,"39.3174019,-105.4110031",39.3174019,-105.4110031
2138,2138,2023-08-12 01:00:00,33.804413,27.0,45.26883,52.541137,53.70873,54.343576999999996,56.640226,55.147349999999996,53.35493,"39.3174019,-105.5139999",39.3174019,-105.5139999
2138,2138,2023-08-12 01:00:00,33.745743000000004,27.0,44.072058,50.076589999999996,51.411305,52.34945,54.29853,53.099286,51.46709,"39.3174019,-105.6169968",39.3174019,-105.6169968
2138,2138,2023-08-12 01:00:00,30.891852,27.0,40.4497,48.849206,50.74955,52.372783,54.960802,54.41277,52.870090000000005,"39.3174019,-105.7200012",39.3174019,-105.7200012
1977,1977,2023-08-12 01:00:00,52.154373,49.0,52.881945,55.638034000000005,58.01264,58.85745,61.318662,62.99871,64.55662,"39.4205017,-104.3799973",39.4205017,-104.3799973
1977,1977,2023-08-12 01:00:00,51.543730000000004,49.0,51.990673,54.0129,55.753499999999995,56.179013,58.294978,59.79094,61.091237,"39.4205017,-104.4830017",39.4205017,-104.4830017
1977,1977,2023-08-12 01:00:00,50.858077,49.0,51.51231,53.591684,55.4655,55.924434000000005,58.023814,59.374407,60.458980000000004,"39.4205017,-104.5859985",39.4205017,-104.5859985
1977,1977,2023-08-12 01:00:00,51.080193,49.0,52.063428,54.378778000000004,56.729954,57.18868,59.309293,60.864689999999996,62.264916,"39.4205017,-104.6900024",39.4205017,-104.6900024
2224,2224,2023-08-12 01:00:00,45.62041,40.0,50.451346,57.30657,59.11956,57.85651,60.698632,59.7966,61.591934,"39.4205017,-104.7929993",39.4205017,-104.7929993
2224,2224,2023-08-12 01:00:00,45.692872,40.0,49.78432,58.000267,60.142715,58.29612,61.28277,60.325157,62.223356,"39.4205017,-104.8960037",39.4205017,-104.8960037
2257,2257,2023-08-12 01:00:00,47.716032999999996,42.0,52.003585,58.19276,60.441981999999996,58.4781,60.134523,61.374336,61.29862,"39.4205017,-104.9990005",39.4205017,-104.9990005
2257,2257,2023-08-12 01:00:00,46.901286,42.0,51.297326,57.440784,59.94052,58.26455,60.096227,61.00477,59.826147000000006,"39.4205017,-105.1019974",39.4205017,-105.1019974
2257,2257,2023-08-12 01:00:00,46.416525,42.0,49.970257999999994,57.71089,60.77925,58.295491999999996,59.00888,58.635786,58.066880000000005,"39.4205017,-105.2050018",39.4205017,-105.2050018
2136,2136,2023-08-12 01:00:00,32.552697,27.0,41.777454,49.893126,51.573183,53.431157,56.377379999999995,56.338657,55.12836,"39.4205017,-105.3079987",39.4205017,-105.3079987
2136,2136,2023-08-12 01:00:00,32.999985,27.0,43.75119,51.99318,52.983545,53.51657,56.664190000000005,56.021969999999996,53.910054,"39.4205017,-105.4110031",39.4205017,-105.4110031
2136,2136,2023-08-12 01:00:00,32.442715,27.0,43.006517,51.100217,52.362032,54.26325,57.657685,56.526724,53.93608,"39.4205017,-105.5139999",39.4205017,-105.5139999
