,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon,o_site
2256,2256.0,2023-08-12,52.67738,48.0,60.014070000000004,61.991047,59.551973000000004,61.600707,62.781535,61.82539,62.12256,"39.3174019,-104.9990005",39.3174019,-104.9990005,Chatfield Reservoir
2256,2256.0,2023-08-12,51.534954,48.0,59.506223,60.30468,57.465065,58.00179,57.720166000000006,56.903141999999995,55.74081,"39.3174019,-105.1019974",39.3174019,-105.1019974,Chatfield Reservoir
2256,2256.0,2023-08-12,52.190073,48.0,59.7853,61.070353000000004,58.48082,58.0834,57.678439999999995,57.056054,57.09398,"39.3174019,-105.2050018",39.3174019,-105.2050018,Chatfield Reservoir
2256,2256.0,2023-08-12,53.043976,48.0,62.073607,65.09846399999999,62.65904,64.62239,66.05949,65.972745,66.79235,"39.4205017,-104.9990005",39.4205017,-104.9990005,Chatfield Reservoir
2256,2256.0,2023-08-12,52.96566,48.0,61.83285,65.20636,63.124925,65.31107,66.38463999999999,64.99476,65.13526999999999,"39.4205017,-105.1019974",39.4205017,-105.1019974,Chatfield Reservoir
2256,2256.0,2023-08-12,51.819436,48.0,62.5541,66.63634,63.557655000000004,64.405955,63.967444,63.297935,63.820370000000004,"39.4205017,-105.2050018",39.4205017,-105.2050018,Chatfield Reservoir
2223,2223.0,2023-08-12,51.806614,48.0,60.250446,61.82157,59.209496,60.29446,60.791258,61.07617,61.799566999999996,"39.5236015,-105.1019974",39.5236015,-105.1019974,Chatfield Reservoir
2255,2255.0,2023-08-12,53.67764,48.0,62.072373999999996,63.354164000000004,60.242742,60.227866999999996,58.860265000000005,57.432815,57.08083,"39.5236015,-105.2050018",39.5236015,-105.2050018,Chatfield Reservoir
2255,2255.0,2023-08-12,52.073705999999994,48.0,60.342718,62.405538,60.09731,61.644387,62.639213999999996,62.667266,63.915126,"39.6265984,-105.1019974",39.6265984,-105.1019974,Chatfield Reservoir
