,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon,o_site
2323,2323.0,2023-08-12,52.088477000000005,45.0,68.754554,69.01111,66.53783,66.839896,63.35840399999999,60.722970000000004,61.638124000000005,"39.6265984,-105.2050018",39.6265984,-105.2050018,South Table
2239,2239.0,2023-08-12,49.581066,45.0,63.674144000000005,63.78096,63.278169999999996,64.72073999999999,63.8977,63.24465,65.712035,"39.7296982,-105.1019974",39.7296982,-105.1019974,South Table
2239,2239.0,2023-08-12,51.051203,45.0,64.621285,63.987379999999995,63.39611000000001,64.68382,63.741119999999995,62.694630000000004,64.39459000000001,"39.7296982,-105.2050018",39.7296982,-105.2050018,South Table
