,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1976,1976,2023-08-12,54.560952,53.0,59.219766,62.526689999999995,63.57723,66.78873,68.98747399999999,70.86275,72.58041,"39.3174019,-104.3799973",39.3174019,-104.3799973
1976,1976,2023-08-12,54.536995,53.0,58.455180000000006,61.544219999999996,62.441221999999996,65.356,67.32516,69.07526999999999,70.69593,"39.3174019,-104.4830017",39.3174019,-104.4830017
1976,1976,2023-08-12,54.253783,53.0,57.651617,60.305424,60.893696,63.52365999999999,65.229,66.67948999999999,68.11362,"39.3174019,-104.5859985",39.3174019,-104.5859985
1976,1976,2023-08-12,53.44745,53.0,56.672767,59.19198299999999,59.457615,62.01769,63.73098000000001,65.16793999999999,66.55855,"39.3174019,-104.6900024",39.3174019,-104.6900024
2256,2256,2023-08-12,50.335377,44.0,60.134932,61.55973,59.545077,62.749219999999994,61.548546,63.3838,64.51744,"39.3174019,-104.7929993",39.3174019,-104.7929993
2256,2256,2023-08-12,49.70458,44.0,59.305903,60.44688,58.47334,61.521437,60.457617,62.29609,63.457910000000005,"39.3174019,-104.8960037",39.3174019,-104.8960037
2256,2256,2023-08-12,52.67738,48.0,60.014070000000004,61.991047,59.551973000000004,61.600707,62.781535,61.82539,62.12256,"39.3174019,-104.9990005",39.3174019,-104.9990005
2256,2256,2023-08-12,51.534954,48.0,59.506223,60.30468,57.465065,58.00179,57.720166000000006,56.903141999999995,55.74081,"39.3174019,-105.1019974",39.3174019,-105.1019974
2256,2256,2023-08-12,52.190073,48.0,59.7853,61.070353000000004,58.48082,58.0834,57.678439999999995,57.056054,57.09398,"39.3174019,-105.2050018",39.3174019,-105.2050018
2105,2105,2023-08-12,43.014283999999996,31.0,51.8052,52.297216,53.67904,55.506992999999994,53.014707,51.413197000000004,50.748954999999995,"39.3174019,-105.3079987",39.3174019,-105.3079987
2137,2137,2023-08-12,43.531638,31.0,55.088706,57.30676,59.458956,58.855932,57.80031,54.11212,51.953554,"39.3174019,-105.4110031",39.3174019,-105.4110031
2137,2137,2023-08-12,44.335272,31.0,54.803383,56.34938,57.129044,59.90628,58.08187,55.85007,55.117793,"39.3174019,-105.5139999",39.3174019,-105.5139999
2137,2137,2023-08-12,43.634627,31.0,52.089195999999994,53.76682,54.86858599999999,57.13037,55.724650000000004,53.785164,53.084172,"39.3174019,-105.6169968",39.3174019,-105.6169968
2137,2137,2023-08-12,42.16698,31.0,53.099953,55.356856,57.167746,60.02557,59.40854,57.621463999999996,57.310443,"39.3174019,-105.7200012",39.3174019,-105.7200012
1976,1976,2023-08-12,53.83189,53.0,57.821378,60.99629,62.028527,64.89374000000001,66.80792600000001,68.552256,70.28645999999999,"39.4205017,-104.3799973",39.4205017,-104.3799973
1976,1976,2023-08-12,53.524062,53.0,56.46102,58.814958,59.337742999999996,61.79943,63.491985,64.92687,66.33045999999999,"39.4205017,-104.4830017",39.4205017,-104.4830017
1976,1976,2023-08-12,53.795435000000005,53.0,56.916464,59.492476,60.06776,62.58387999999999,64.17533999999999,65.43687,66.80405,"39.4205017,-104.5859985",39.4205017,-104.5859985
1976,1976,2023-08-12,54.198403,53.0,57.727396,60.962755,61.540987,64.11518,65.9873,67.670465,69.371805,"39.4205017,-104.6900024",39.4205017,-104.6900024
2223,2223,2023-08-12,50.407256999999994,44.0,61.102085,63.638836000000005,62.02614,65.4883,64.40585,66.548154,68.12046500000001,"39.4205017,-104.7929993",39.4205017,-104.7929993
2223,2223,2023-08-12,49.159028,44.0,61.069705,63.87477,61.63337,65.11176400000001,64.008996,66.1996,67.88278,"39.4205017,-104.8960037",39.4205017,-104.8960037
2256,2256,2023-08-12,53.043976,48.0,62.073607,65.09846399999999,62.65904,64.62239,66.05949,65.972745,66.79235,"39.4205017,-104.9990005",39.4205017,-104.9990005
2256,2256,2023-08-12,52.96566,48.0,61.83285,65.20636,63.124925,65.31107,66.38463999999999,64.99476,65.13526999999999,"39.4205017,-105.1019974",39.4205017,-105.1019974
2256,2256,2023-08-12,51.819436,48.0,62.5541,66.63634,63.557655000000004,64.405955,63.967444,63.297935,63.820370000000004,"39.4205017,-105.2050018",39.4205017,-105.2050018
2135,2135,2023-08-12,42.64702,31.0,54.15394,56.379847,58.67597,62.19634,62.150276999999996,60.69995,61.01861,"39.4205017,-105.3079987",39.4205017,-105.3079987
2135,2135,2023-08-12,43.35354,31.0,53.74043399999999,54.948945,55.574134,59.170906,58.440167,56.022502,55.89459,"39.4205017,-105.4110031",39.4205017,-105.4110031
2135,2135,2023-08-12,42.84371,31.0,53.140856,54.717902,57.009794,61.004248,59.669565,56.55267,55.968825,"39.4205017,-105.5139999",39.4205017,-105.5139999
2137,2137,2023-08-12,45.109660000000005,31.0,58.76784,54.459825,56.85418,60.28071,59.305623000000004,56.736365,55.936843,"39.4205017,-105.6169968",39.4205017,-105.6169968
2137,2137,2023-08-12,47.21048,31.0,62.483948,64.64631,67.614496,71.37463,69.668286,65.581664,64.69266999999999,"39.4205017,-105.7200012",39.4205017,-105.7200012
1859,1859,2023-08-12,53.26495,53.0,56.656647,59.423305,60.269467999999996,62.85334400000001,64.55704,66.16305,68.02118999999999,"39.5236015,-104.3799973",39.5236015,-104.3799973
1859,1859,2023-08-12,53.823285,53.0,57.777375,60.76385,61.59346,64.12510999999999,65.784216,67.23759,68.85755999999999,"39.5236015,-104.4830017",39.5236015,-104.4830017
1859,1859,2023-08-12,53.651195,53.0,56.6367,58.67697999999999,58.810208,60.90959,62.34062,63.67577000000001,65.05938,"39.5236015,-104.5859985",39.5236015,-104.5859985
1976,1976,2023-08-12,53.91713,53.0,57.107291999999994,59.574544,59.68413,61.93002,63.479839999999996,64.86699,66.25175499999999,"39.5236015,-104.6900024",39.5236015,-104.6900024
2131,2131,2023-08-12,50.06549,44.0,59.991635,62.73937,61.088685,64.58419,63.78747499999999,65.97140399999999,67.72616,"39.5236015,-104.7929993",39.5236015,-104.7929993
2223,2223,2023-08-12,49.47945,44.0,60.894918,64.045705,62.560900000000004,65.86456,64.56952000000001,66.66674,68.18342,"39.5236015,-104.8960037",39.5236015,-104.8960037
2223,2223,2023-08-12,49.22751,44.0,60.866352,63.11913,60.99879,63.97311,62.829814999999996,64.908974,66.564254,"39.5236015,-104.9990005",39.5236015,-104.9990005
2223,2223,2023-08-12,51.806614,48.0,60.250446,61.82157,59.209496,60.29446,60.791258,61.07617,61.799566999999996,"39.5236015,-105.1019974",39.5236015,-105.1019974
2255,2255,2023-08-12,53.67764,48.0,62.072373999999996,63.354164000000004,60.242742,60.227866999999996,58.860265000000005,57.432815,57.08083,"39.5236015,-105.2050018",39.5236015,-105.2050018
2135,2135,2023-08-12,43.060012,31.0,54.652788,56.374155,58.228746,60.233540000000005,58.178596,56.07508,55.997733000000004,"39.5236015,-105.3079987",39.5236015,-105.3079987
2135,2135,2023-08-12,41.884616,31.0,52.50278,53.91975,55.03967,55.26672,53.00741,50.608599999999996,49.79015,"39.5236015,-105.4110031",39.5236015,-105.4110031
2135,2135,2023-08-12,43.352097,31.0,50.79951500000001,48.486754,49.711768000000006,51.329319999999996,49.482863,47.284335,46.718583,"39.5236015,-105.5139999",39.5236015,-105.5139999
2135,2135,2023-08-12,46.80027,31.0,53.75786,52.16408,54.61084,58.110915,57.483193,55.824075,55.572838,"39.5236015,-105.6169968",39.5236015,-105.6169968
2289,2289,2023-08-12,47.354095,49.0,49.74989,52.176062,57.41725,58.002919999999996,52.86022,52.995324000000004,52.171543,"39.5236015,-105.7200012",39.5236015,-105.7200012
1859,1859,2023-08-12,53.570822,53.0,58.671960000000006,63.58087,64.36790500000001,67.26846,69.08854000000001,70.71471,72.915435,"39.6265984,-104.3799973",39.6265984,-104.3799973
