,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1990,1990,2023-08-12 14:00:00,42.594627,37.0,44.185754,45.35004,46.255585,46.816236999999994,47.115028,48.110462999999996,48.035864,"39.3174019,-104.3799973",39.3174019,-104.3799973
1990,1990,2023-08-12 14:00:00,42.78978,37.0,44.799346,45.65746,46.310917,46.501826,46.468407000000006,47.148436000000004,46.751287000000005,"39.3174019,-104.4830017",39.3174019,-104.4830017
1990,1990,2023-08-12 14:00:00,43.036096,37.0,45.05635,45.524996,46.025403,46.010874,45.818374,46.29068,45.821555,"39.3174019,-104.5859985",39.3174019,-104.5859985
1990,1990,2023-08-12 14:00:00,43.786449999999995,37.0,45.603298,45.874774,46.32554,46.255739999999996,46.024594,46.447337,45.9539,"39.3174019,-104.6900024",39.3174019,-104.6900024
2270,2270,2023-08-12 14:00:00,37.996933,31.999999999999897,40.673956,43.10934,44.67647,45.054919999999996,44.53511,44.364489999999996,43.5788,"39.3174019,-104.7929993",39.3174019,-104.7929993
2270,2270,2023-08-12 14:00:00,37.859272,31.999999999999897,40.744547,43.413340000000005,45.01071,45.413803,44.87068,44.69484,43.871697000000005,"39.3174019,-104.8960037",39.3174019,-104.8960037
2270,2270,2023-08-12 14:00:00,38.760490000000004,36.0,40.5559,41.525546000000006,45.46293,46.734024,47.3902,48.399083000000005,48.317272,"39.3174019,-104.9990005",39.3174019,-104.9990005
2270,2270,2023-08-12 14:00:00,39.06758,36.0,38.663343000000005,38.788266,42.49948,42.87804,42.45103,42.411722,41.400636999999996,"39.3174019,-105.1019974",39.3174019,-105.1019974
2270,2270,2023-08-12 14:00:00,37.955984,36.0,38.390458,38.694568,41.974314,41.807182,40.950973000000005,40.656473,39.503284,"39.3174019,-105.2050018",39.3174019,-105.2050018
2119,2119,2023-08-12 14:00:00,31.064459999999997,22.0,34.157693,35.477184,37.23067,38.47338,40.405758,41.46483,42.80945,"39.3174019,-105.3079987",39.3174019,-105.3079987
2151,2151,2023-08-12 14:00:00,32.48979,22.0,35.311986,36.94054,39.730694,42.082217,45.246247000000004,47.414829999999995,50.035737,"39.3174019,-105.4110031",39.3174019,-105.4110031
2151,2151,2023-08-12 14:00:00,30.705237999999998,22.0,37.337925,40.973898,43.959755,46.10093,49.555693,51.76928,54.419506,"39.3174019,-105.5139999",39.3174019,-105.5139999
2151,2151,2023-08-12 14:00:00,30.302333,22.0,36.46919,39.86886500000001,42.897645,45.10682,48.575513,50.92261,53.508278,"39.3174019,-105.6169968",39.3174019,-105.6169968
2151,2151,2023-08-12 14:00:00,29.647652,22.0,34.03072,36.205422,38.2346,39.388668,41.58452,42.662334,43.872673,"39.3174019,-105.7200012",39.3174019,-105.7200012
1990,1990,2023-08-12 14:00:00,42.633900000000004,37.0,44.83065,45.639630000000004,46.295415999999996,46.587717,46.634212,47.502286999999995,47.309129999999996,"39.4205017,-104.3799973",39.4205017,-104.3799973
1990,1990,2023-08-12 14:00:00,42.880952,37.0,45.250423,46.2792,47.089987,47.510386000000004,47.65796,48.633709999999994,48.43878,"39.4205017,-104.4830017",39.4205017,-104.4830017
1990,1990,2023-08-12 14:00:00,43.394174,37.0,46.046413,46.832036,47.532972,47.603989999999996,47.54124,48.194654,47.78464,"39.4205017,-104.5859985",39.4205017,-104.5859985
1990,1990,2023-08-12 14:00:00,43.45942,37.0,45.92684,46.678573,47.287915,47.3643,47.256734,47.82884,47.40739,"39.4205017,-104.6900024",39.4205017,-104.6900024
2237,2237,2023-08-12 14:00:00,38.162366000000006,31.999999999999897,41.513607,44.11644,45.833707000000004,46.54168,46.343903999999995,46.491240000000005,45.865178,"39.4205017,-104.7929993",39.4205017,-104.7929993
2237,2237,2023-08-12 14:00:00,38.073506,31.999999999999897,41.85196,45.154042999999994,47.161583,47.878355,47.467805,47.470044,46.741184,"39.4205017,-104.8960037",39.4205017,-104.8960037
2270,2270,2023-08-12 14:00:00,38.592953,36.0,41.655473,42.293699999999994,46.252448,46.874736,47.09283,47.89893,47.69756,"39.4205017,-104.9990005",39.4205017,-104.9990005
2270,2270,2023-08-12 14:00:00,38.550377,36.0,40.137015,41.344624,45.592483,46.326119999999996,46.368281999999994,46.991203,46.662476,"39.4205017,-105.1019974",39.4205017,-105.1019974
2270,2270,2023-08-12 14:00:00,38.482126,36.0,40.07318,40.83467,44.565305,45.069753999999996,44.725206,44.949673000000004,44.191543,"39.4205017,-105.2050018",39.4205017,-105.2050018
2149,2149,2023-08-12 14:00:00,28.330596,22.0,30.843537,32.440197,33.484798000000005,34.210606999999996,35.808845999999996,36.560353,37.651576,"39.4205017,-105.3079987",39.4205017,-105.3079987
2149,2149,2023-08-12 14:00:00,28.97531,22.0,32.26974,34.393687,35.98811,37.105326,39.142641999999995,40.228322,41.848283,"39.4205017,-105.4110031",39.4205017,-105.4110031
2149,2149,2023-08-12 14:00:00,29.355818,22.0,33.224173,35.14632,36.747262000000006,37.835203,39.98404,41.16813,42.794853,"39.4205017,-105.5139999",39.4205017,-105.5139999
2151,2151,2023-08-12 14:00:00,32.824161999999994,22.0,40.127672000000004,43.69088,46.710815000000004,49.619284,53.795469999999995,57.158533,61.092917,"39.4205017,-105.6169968",39.4205017,-105.6169968
2151,2151,2023-08-12 14:00:00,30.29204,22.0,37.137054000000006,41.131113,44.779993999999995,48.23525,52.993983,56.567192000000006,60.497693999999996,"39.4205017,-105.7200012",39.4205017,-105.7200012
1873,1873,2023-08-12 14:00:00,42.219672,37.0,44.252265,44.915464,45.505047,45.98919,46.256598000000004,47.368076,47.262527,"39.5236015,-104.3799973",39.5236015,-104.3799973
1873,1873,2023-08-12 14:00:00,42.32186,37.0,44.319674000000006,45.309518,46.166214999999994,46.676017,46.989391999999995,48.14162,48.11846,"39.5236015,-104.4830017",39.5236015,-104.4830017
