,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1991,1991,2023-08-12 15:00:00,42.362902,42.0,47.03731,48.034556,48.760419999999996,49.341045,49.69672,49.88563,50.531276,"39.3174019,-104.3799973",39.3174019,-104.3799973
1991,1991,2023-08-12 15:00:00,42.832777,42.0,48.094463,49.4366,49.978487,50.391547,50.5101,50.489414000000004,50.92474,"39.3174019,-104.4830017",39.3174019,-104.4830017
1991,1991,2023-08-12 15:00:00,42.662020000000005,42.0,48.128083000000004,49.47165,49.76761,50.084822,50.075788,49.956849999999996,50.257348,"39.3174019,-104.5859985",39.3174019,-104.5859985
1991,1991,2023-08-12 15:00:00,43.60471,42.0,49.826328000000004,51.024294999999995,51.189654000000004,51.460553,51.419646,51.285163000000004,51.539503,"39.3174019,-104.6900024",39.3174019,-104.6900024
2271,2271,2023-08-12 15:00:00,41.167410000000004,31.0,46.249643,47.889054,49.31012,50.21149,50.424412000000004,50.137185,50.042883,"39.3174019,-104.7929993",39.3174019,-104.7929993
2271,2271,2023-08-12 15:00:00,39.93152,31.0,44.74552,46.531595,48.177928,49.172815,49.420375,49.091,48.983835000000006,"39.3174019,-104.8960037",39.3174019,-104.8960037
2271,2271,2023-08-12 15:00:00,43.49155,36.0,45.759395,46.876464,47.476444,49.930040000000005,50.73077,51.14726700000001,51.807764999999996,"39.3174019,-104.9990005",39.3174019,-104.9990005
2271,2271,2023-08-12 15:00:00,44.198333999999996,36.0,46.48991,46.277747,46.34311,48.249005999999994,48.44553,48.2245,48.2042,"39.3174019,-105.1019974",39.3174019,-105.1019974
2271,2271,2023-08-12 15:00:00,43.556816999999995,36.0,45.280475,45.554615999999996,45.733877,47.605256999999995,47.511357999999994,47.04352,46.884153,"39.3174019,-105.2050018",39.3174019,-105.2050018
2120,2120,2023-08-12 15:00:00,36.88644,24.0,43.546982,45.085896,45.767434,46.603,47.20004,48.16696,48.704468,"39.3174019,-105.3079987",39.3174019,-105.3079987
2152,2152,2023-08-12 15:00:00,39.277207000000004,24.0,46.401289999999996,47.587857,48.360347999999995,49.589854,50.687548,52.238632,53.33186,"39.3174019,-105.4110031",39.3174019,-105.4110031
2152,2152,2023-08-12 15:00:00,32.92092,24.0,39.370555,43.0655,45.358174,47.313698,48.747606999999995,51.12336,52.693386000000004,"39.3174019,-105.5139999",39.3174019,-105.5139999
2152,2152,2023-08-12 15:00:00,33.132960000000004,24.0,39.092276000000005,42.469654000000006,44.685088,46.705015,48.20118,50.593503,52.251313,"39.3174019,-105.6169968",39.3174019,-105.6169968
2152,2152,2023-08-12 15:00:00,32.477807,24.0,38.583386999999995,41.10441,42.414036,43.625478,44.315908,45.633633,46.27005,"39.3174019,-105.7200012",39.3174019,-105.7200012
1991,1991,2023-08-12 15:00:00,42.305994999999996,42.0,47.414575,48.888497,49.412906,49.847210000000004,50.039615000000005,50.070357,50.666123999999996,"39.4205017,-104.3799973",39.4205017,-104.3799973
1991,1991,2023-08-12 15:00:00,42.310815000000005,42.0,47.538377,49.113844,49.784023,50.32729,50.608140000000006,50.70731,51.38683,"39.4205017,-104.4830017",39.4205017,-104.4830017
1991,1991,2023-08-12 15:00:00,43.23567,42.0,49.27616,51.083921999999994,51.586036,52.037314,52.082643,52.042376000000004,52.48007,"39.4205017,-104.5859985",39.4205017,-104.5859985
1991,1991,2023-08-12 15:00:00,43.5691,42.0,49.666513,51.333833000000006,51.805075,52.186992000000004,52.234337,52.167249999999996,52.540936,"39.4205017,-104.6900024",39.4205017,-104.6900024
2238,2238,2023-08-12 15:00:00,40.404763,31.0,45.837697,47.99492,49.601234,50.669316,51.10858,50.98511,51.079847,"39.4205017,-104.7929993",39.4205017,-104.7929993
2238,2238,2023-08-12 15:00:00,40.28823,31.0,45.69773,48.22907,50.414365000000004,51.769453999999996,52.25602,51.97512,51.976696000000004,"39.4205017,-104.8960037",39.4205017,-104.8960037
2271,2271,2023-08-12 15:00:00,43.90993,36.0,46.377613999999994,48.501655,48.922546,51.5464,51.96611,52.114997,52.69338,"39.4205017,-104.9990005",39.4205017,-104.9990005
2271,2271,2023-08-12 15:00:00,45.013193,36.0,47.136135,48.073642,48.761595,51.185083,51.611375,51.635753,51.999755,"39.4205017,-105.1019974",39.4205017,-105.1019974
2271,2271,2023-08-12 15:00:00,42.74702,36.0,44.969812,46.005018,46.48192,48.829190000000004,49.149666,48.93073,49.076024000000004,"39.4205017,-105.2050018",39.4205017,-105.2050018
2150,2150,2023-08-12 15:00:00,33.899516,24.0,39.07069,40.569592,41.530274,42.120937,42.528259999999996,43.443825,43.873988000000004,"39.4205017,-105.3079987",39.4205017,-105.3079987
2150,2150,2023-08-12 15:00:00,34.180336,24.0,39.655067,41.543856,42.803034,43.70261,44.32752,45.484927,46.100773,"39.4205017,-105.4110031",39.4205017,-105.4110031
2150,2150,2023-08-12 15:00:00,32.80615,24.0,38.63889,40.943153,42.145297,43.12923,43.794006,45.108266,45.822475000000004,"39.4205017,-105.5139999",39.4205017,-105.5139999
2152,2152,2023-08-12 15:00:00,34.518750000000004,24.0,41.56545,45.278754,47.568760000000005,49.566336,51.563672999999994,54.546073,57.068367,"39.4205017,-105.6169968",39.4205017,-105.6169968
2152,2152,2023-08-12 15:00:00,34.139346,24.0,39.557559999999995,43.226585,46.09966,48.78261,51.386309999999995,55.055782,57.896048,"39.4205017,-105.7200012",39.4205017,-105.7200012
1874,1874,2023-08-12 15:00:00,42.31013,42.0,46.981327,48.33145,48.754605999999995,49.137786000000006,49.450244999999995,49.62366,50.373405000000005,"39.5236015,-104.3799973",39.5236015,-104.3799973
1874,1874,2023-08-12 15:00:00,42.888064,42.0,47.694564,49.014267000000004,49.632996,50.172920000000005,50.491504,50.688293,51.44381,"39.5236015,-104.4830017",39.5236015,-104.4830017
1874,1874,2023-08-12 15:00:00,43.4129,42.0,48.895106,50.439280000000004,50.96246,51.395595,51.641189999999995,51.76533,52.359868,"39.5236015,-104.5859985",39.5236015,-104.5859985
1991,1991,2023-08-12 15:00:00,43.2298,42.0,48.745085,50.19829,50.648720000000004,51.083262999999995,51.269934000000006,51.318313999999994,51.814384999999994,"39.5236015,-104.6900024",39.5236015,-104.6900024
2146,2146,2023-08-12 15:00:00,39.216656,31.0,44.088535,46.130039999999994,47.468219999999995,48.301037,48.74481,48.653606,48.810426,"39.5236015,-104.7929993",39.5236015,-104.7929993
2238,2238,2023-08-12 15:00:00,40.208361999999994,31.0,44.990987000000004,46.913776999999996,48.48161,49.603757,50.213646,50.194107,50.477996,"39.5236015,-104.8960037",39.5236015,-104.8960037
2238,2238,2023-08-12 15:00:00,39.99899,31.0,45.123219999999996,47.222592,48.577778,49.426820000000006,49.96402,49.874272,50.050129999999996,"39.5236015,-104.9990005",39.5236015,-104.9990005
2238,2238,2023-08-12 15:00:00,43.89783,36.0,46.06731,47.200266,46.59913,48.162423000000004,48.756633,49.088544999999996,49.778459999999995,"39.5236015,-105.1019974",39.5236015,-105.1019974
2270,2270,2023-08-12 15:00:00,45.886032,36.0,48.332456,48.756238,49.410854,51.720135,52.367598,52.55436,52.918017,"39.5236015,-105.2050018",39.5236015,-105.2050018
2150,2150,2023-08-12 15:00:00,36.59666,24.0,43.218333,45.038090000000004,45.739632,46.516247,47.0997,48.13162,48.64902,"39.5236015,-105.3079987",39.5236015,-105.3079987
2150,2150,2023-08-12 15:00:00,34.591499999999996,24.0,40.66197,43.103434,44.29641,45.585528000000004,46.793893000000004,48.617397,49.735557,"39.5236015,-105.4110031",39.5236015,-105.4110031
2150,2150,2023-08-12 15:00:00,34.200538,24.0,39.94926,42.688828,44.644605,46.482620000000004,47.98292,50.12519,51.446732000000004,"39.5236015,-105.5139999",39.5236015,-105.5139999
2150,2150,2023-08-12 15:00:00,33.885807,24.0,39.20929,43.23494,46.513613,49.293578,51.942386,55.433299999999996,58.313426,"39.5236015,-105.6169968",39.5236015,-105.6169968
2304,2304,2023-08-12 15:00:00,41.473903,35.0,46.483169999999994,49.133077,50.70477,52.414767,53.830065000000005,55.067713999999995,55.980864999999994,"39.5236015,-105.7200012",39.5236015,-105.7200012
1874,1874,2023-08-12 15:00:00,42.070485999999995,42.0,46.68637,47.55226,47.658595999999996,47.785996999999995,47.984775,47.960225,48.53205,"39.6265984,-104.3799973",39.6265984,-104.3799973
1874,1874,2023-08-12 15:00:00,42.246565,42.0,46.969254,48.224509999999995,48.76952,49.29443,49.637936,49.86247,50.71846,"39.6265984,-104.4830017",39.6265984,-104.4830017
1874,1874,2023-08-12 15:00:00,42.958476000000005,42.0,48.165741999999995,49.7965,50.216448,50.64555,50.91896,51.01207,51.715005,"39.6265984,-104.5859985",39.6265984,-104.5859985
1874,1874,2023-08-12 15:00:00,42.969704,42.0,47.860175,49.049130000000005,49.390793,49.80285,50.06292,50.165933,50.879059999999996,"39.6265984,-104.6900024",39.6265984,-104.6900024
2029,2029,2023-08-12 15:00:00,39.83225,31.0,44.723383999999996,46.667795999999996,47.85333,48.632402,49.078576,48.879113000000004,48.95561,"39.6265984,-104.7929993",39.6265984,-104.7929993
1819,1819,2023-08-12 15:00:00,39.85966,31.0,44.329558,45.844447,46.847127,47.555085,47.943560000000005,47.7725,47.88969,"39.6265984,-104.8960037",39.6265984,-104.8960037
2121,2121,2023-08-12 15:00:00,38.795058,31.0,42.65996,44.000324,44.029627000000005,43.962423,43.983173,43.580715,43.54208,"39.6265984,-104.9990005",39.6265984,-104.9990005
2270,2270,2023-08-12 15:00:00,43.452103,36.0,45.92045,47.961544,47.488585,49.359776000000004,49.680907000000005,49.597643,50.020464000000004,"39.6265984,-105.1019974",39.6265984,-105.1019974
2338,2338,2023-08-12 15:00:00,46.27752,42.0,49.290787,50.795215999999996,52.15132,53.170139999999996,54.906897,55.079919999999994,53.747870000000006,"39.6265984,-105.2050018",39.6265984,-105.2050018
2150,2150,2023-08-12 15:00:00,35.782702,24.0,42.167556000000005,43.88571,44.778954000000006,45.542542,46.112880000000004,47.082707,47.523145,"39.6265984,-105.3079987",39.6265984,-105.3079987
2150,2150,2023-08-12 15:00:00,33.10374,24.0,39.135540000000006,41.211225,42.430420000000005,43.465264000000005,44.344578000000006,45.73224,46.501335,"39.6265984,-105.4110031",39.6265984,-105.4110031
2303,2303,2023-08-12 15:00:00,42.465854,35.0,48.137516,50.183233,51.268645,52.859962,54.02818,55.05847,55.95485,"39.6265984,-105.5139999",39.6265984,-105.5139999
2303,2303,2023-08-12 15:00:00,44.055443,35.0,49.49753,52.895233,55.357676000000005,57.70894,59.77017,61.778788,63.73205,"39.6265984,-105.6169968",39.6265984,-105.6169968
2304,2304,2023-08-12 15:00:00,43.56774,35.0,49.043387,52.270874,54.622028,56.936125999999994,59.082583,61.083253,62.887533999999995,"39.6265984,-105.7200012",39.6265984,-105.7200012
1990,1990,2023-08-12 15:00:00,41.993953,42.0,46.104260000000004,46.519168,46.035614,45.958186999999995,46.112649999999995,46.01377,46.58178,"39.7296982,-104.3799973",39.7296982,-104.3799973
1990,1990,2023-08-12 15:00:00,42.65466,42.0,47.046494,47.608778,47.495548,47.764905000000006,47.997307000000006,48.058704,48.748232,"39.7296982,-104.4830017",39.7296982,-104.4830017
1990,1990,2023-08-12 15:00:00,42.628046000000005,42.0,46.976652,47.555282999999996,47.157906,47.171183,47.300383000000004,47.316913,47.929246,"39.7296982,-104.5859985",39.7296982,-104.5859985
1990,1990,2023-08-12 15:00:00,42.31061,42.0,46.775464,47.705814,47.36906,47.299303,47.343504,47.26827,47.852058,"39.7296982,-104.6900024",39.7296982,-104.6900024
1898,1898,2023-08-12 15:00:00,34.08303,23.0,42.683657,39.657637,41.7263,41.467823,41.521966,41.838992,41.896068,"39.7296982,-104.7929993",39.7296982,-104.7929993
1945,1945,2023-08-12 15:00:00,31.793218,24.0,40.025400000000005,43.236583,42.851217,43.367453,42.956486000000005,42.981595,42.951584000000004,"39.7296982,-104.8960037",39.7296982,-104.8960037
1945,1945,2023-08-12 15:00:00,31.363625,24.0,39.042354,42.56211,41.968442,42.1761,41.616604,41.572135,41.477423,"39.7296982,-104.9990005",39.7296982,-104.9990005
2254,2254,2023-08-12 15:00:00,44.62376,42.0,47.445346,48.895042,48.277557,47.671730000000004,48.852532999999994,48.73527,47.099058,"39.7296982,-105.1019974",39.7296982,-105.1019974
2254,2254,2023-08-12 15:00:00,45.436280000000004,42.0,47.929241999999995,49.626864,50.22448,50.836787,52.63658,52.913975,51.364779999999996,"39.7296982,-105.2050018",39.7296982,-105.2050018
2066,2066,2023-08-12 15:00:00,33.482350000000004,24.0,39.85159,42.144295,43.315113000000004,44.17445,44.852678,46.027645,46.786383,"39.7296982,-105.3079987",39.7296982,-105.3079987
2219,2219,2023-08-12 15:00:00,41.90331,35.0,46.680976,47.638644,48.23516,49.19254,49.712565,50.173964,50.49627,"39.7296982,-105.4110031",39.7296982,-105.4110031
2219,2219,2023-08-12 15:00:00,43.429196000000005,35.0,49.370659999999994,50.458169999999996,50.958394999999996,51.905930000000005,52.331306,52.537794999999996,52.689392,"39.7296982,-105.5139999",39.7296982,-105.5139999
2303,2303,2023-08-12 15:00:00,45.040254000000004,35.0,51.03399,53.63771,55.43399,57.515482999999996,59.450585000000004,61.464544000000004,63.446600000000004,"39.7296982,-105.6169968",39.7296982,-105.6169968
2303,2303,2023-08-12 15:00:00,43.488197,35.0,49.128144999999996,51.738029999999995,53.330614999999995,54.961175000000004,56.508664,57.934243,59.348658,"39.7296982,-105.7200012",39.7296982,-105.7200012
1693,1693,2023-08-12 15:00:00,41.41836,42.0,45.638062,45.67028,44.363607,43.770175,43.520999999999994,43.245852,43.660063,"39.8328018,-104.3799973",39.8328018,-104.3799973
1693,1693,2023-08-12 15:00:00,40.81812,42.0,44.11561,44.005565000000004,42.68446,42.10056,41.848503,41.66532,42.106267,"39.8328018,-104.4830017",39.8328018,-104.4830017
1990,1990,2023-08-12 15:00:00,41.29376,42.0,44.991575,45.192957,44.30452,43.935783,43.751650000000005,43.57933,44.06761,"39.8328018,-104.5859985",39.8328018,-104.5859985
1990,1990,2023-08-12 15:00:00,41.25659,42.0,44.919077,45.169275,44.14296,43.584270000000004,43.36583,43.13201,43.532334,"39.8328018,-104.6900024",39.8328018,-104.6900024
1898,1898,2023-08-12 15:00:00,30.813090000000003,23.0,37.584264,34.123063,35.838097,35.117712000000004,35.04211,35.621103,35.63968,"39.8328018,-104.7929993",39.8328018,-104.7929993
1898,1898,2023-08-12 15:00:00,30.664384,23.0,37.261173,34.180074999999995,36.007736,35.03942,34.796707000000005,35.256624,35.201475,"39.8328018,-104.8960037",39.8328018,-104.8960037
1898,1898,2023-08-12 15:00:00,32.76105,23.0,39.969373000000004,36.96592,39.307534999999994,38.6072,38.468894,38.788844000000005,38.774952,"39.8328018,-104.9990005",39.8328018,-104.9990005
2338,2338,2023-08-12 15:00:00,35.802554,27.0,44.042666000000004,41.255686,43.238062,43.937917999999996,43.974503999999996,44.189896,44.731125,"39.8328018,-105.1019974",39.8328018,-105.1019974
1858,1858,2023-08-12 15:00:00,43.041453,39.0,49.48874,51.929556000000005,53.18246,54.132614000000004,54.254565,55.706095,56.724977,"39.8328018,-105.2050018",39.8328018,-105.2050018
1858,1858,2023-08-12 15:00:00,45.214146,39.0,50.263009999999994,51.49929,53.43174,54.502655,54.305326,55.0301,55.298623,"39.8328018,-105.3079987",39.8328018,-105.3079987
2301,2301,2023-08-12 15:00:00,43.63891,35.0,49.476594,50.571326,50.834354,51.699303,52.14125,52.444039999999994,52.668310000000005,"39.8328018,-105.4110031",39.8328018,-105.4110031
2301,2301,2023-08-12 15:00:00,43.044503999999996,35.0,48.814080000000004,50.17212,50.714273,51.827528,52.53625,53.079847,53.504054000000004,"39.8328018,-105.5139999",39.8328018,-105.5139999
2301,2301,2023-08-12 15:00:00,43.00878,35.0,48.551700000000004,51.612426000000006,53.4756,55.322427,56.966074,58.617607,60.235456,"39.8328018,-105.6169968",39.8328018,-105.6169968
2301,2301,2023-08-12 15:00:00,43.940205000000006,35.0,49.58283,52.308085999999996,53.906627,55.374864,56.579545,57.705376,58.672145,"39.8328018,-105.7200012",39.8328018,-105.7200012
1692,1692,2023-08-12 15:00:00,40.817153000000005,42.0,45.021195,45.1627,42.996008,41.512523,40.781543000000006,40.264599999999994,40.364700000000006,"39.9359016,-104.3799973",39.9359016,-104.3799973
1692,1692,2023-08-12 15:00:00,40.993825,42.0,45.1751,45.31332,43.308930000000004,42.03441,41.330754999999996,40.89796,41.101944,"39.9359016,-104.4830017",39.9359016,-104.4830017
1692,1692,2023-08-12 15:00:00,40.651623,42.0,45.074273,45.730885,44.010606,42.79153,42.066507,41.569427,41.825183,"39.9359016,-104.5859985",39.9359016,-104.5859985
1791,1791,2023-08-12 15:00:00,30.968873000000002,23.0,38.673252,35.376962,37.227551999999996,36.526,36.425143,36.842633,36.856662,"39.9359016,-104.6900024",39.9359016,-104.6900024
1791,1791,2023-08-12 15:00:00,31.301968,23.0,38.536057,35.650887,37.43856,36.361974,36.06681,36.23289,36.163338,"39.9359016,-104.7929993",39.9359016,-104.7929993
1791,1791,2023-08-12 15:00:00,33.30084,23.0,40.821265000000004,37.79656,39.421007,38.700413000000005,38.554214,38.808353,38.787637,"39.9359016,-104.8960037",39.9359016,-104.8960037
1898,1898,2023-08-12 15:00:00,32.006882,23.0,39.892882,36.8964,38.79896,38.012423,37.87467,38.166374000000005,38.160402000000005,"39.9359016,-104.9990005",39.9359016,-104.9990005
1821,1821,2023-08-12 15:00:00,42.740981999999995,39.0,48.803439999999995,50.248253999999996,50.216604,50.408803,49.45619,50.05026,50.423370000000006,"39.9359016,-105.1019974",39.9359016,-105.1019974
1858,1858,2023-08-12 15:00:00,42.87837,39.0,49.82811,52.317955,53.94386,54.775476,54.526966,55.779250000000005,56.493077,"39.9359016,-105.2050018",39.9359016,-105.2050018
1858,1858,2023-08-12 15:00:00,44.19531,39.0,49.897287,51.363353000000004,52.90263,53.594105000000006,53.147238,53.614839999999994,53.69626,"39.9359016,-105.3079987",39.9359016,-105.3079987
2301,2301,2023-08-12 15:00:00,43.541855999999996,35.0,48.896696000000006,50.118726,50.670862,51.572554,51.96564,52.200272999999996,52.343354000000005,"39.9359016,-105.4110031",39.9359016,-105.4110031
