,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon,o_site
1843,1843.0,2023-08-12,59.30009,52.0,68.277225,69.06585,71.28295,63.565895,64.22509,66.81157,69.26782,"39.8328018,-105.2050018",39.8328018,-105.2050018,Rocky Flats
1843,1843.0,2023-08-12,62.007803,52.0,75.22864999999999,76.30717,77.077456,65.63488000000001,65.525755,67.89797999999999,69.932625,"39.8328018,-105.3079987",39.8328018,-105.3079987,Rocky Flats
1806,1806.0,2023-08-12,57.612784,52.0,67.80376000000001,68.37699599999999,70.09673,61.734248,62.174205,65.01742,68.25625000000001,"39.9359016,-105.1019974",39.9359016,-105.1019974,Rocky Flats
1843,1843.0,2023-08-12,59.54752,52.0,70.38151500000001,71.302906,73.89121999999999,66.580385,67.584835,70.66567,73.43197599999999,"39.9359016,-105.2050018",39.9359016,-105.2050018,Rocky Flats
1843,1843.0,2023-08-12,60.86292,52.0,72.54045500000001,74.34539,76.50744,66.686444,66.76725,69.22696,71.23925,"39.9359016,-105.3079987",39.9359016,-105.3079987,Rocky Flats
