,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1983,1983,2023-08-12 07:00:00,46.754148,47.0,48.343457,47.087036,46.913218,43.908596,46.535064,47.64027,48.00562,"39.3174019,-104.3799973",39.3174019,-104.3799973
1983,1983,2023-08-12 07:00:00,45.6363,47.0,46.506713999999995,44.554383,44.190206,40.641874,43.033678,43.65675,43.999903,"39.3174019,-104.4830017",39.3174019,-104.4830017
1983,1983,2023-08-12 07:00:00,45.285396,47.0,45.834802,43.54575,42.943265000000004,39.07519,41.413973999999996,41.869834000000004,42.125862,"39.3174019,-104.5859985",39.3174019,-104.5859985
1983,1983,2023-08-12 07:00:00,45.05104,47.0,45.53426,43.150578,42.421903,38.484696,40.493935,40.925547,41.01079,"39.3174019,-104.6900024",39.3174019,-104.6900024
2263,2263,2023-08-12 07:00:00,39.951596,43.0,41.539350000000006,44.033002,43.008647999999994,39.259795,39.483707,40.717102999999994,41.794725,"39.3174019,-104.7929993",39.3174019,-104.7929993
2263,2263,2023-08-12 07:00:00,39.845800000000004,43.0,41.27545,43.89908,43.009616,39.141000000000005,39.309293000000004,40.56718,41.645534,"39.3174019,-104.8960037",39.3174019,-104.8960037
2263,2263,2023-08-12 07:00:00,44.717878000000006,45.0,46.38937,50.304893,46.214953,43.372206000000006,43.62718,45.353435,46.5306,"39.3174019,-104.9990005",39.3174019,-104.9990005
2263,2263,2023-08-12 07:00:00,41.844238,45.0,41.674074,44.848043,38.33778,33.661455,32.207705000000004,33.008117,33.884298,"39.3174019,-105.1019974",39.3174019,-105.1019974
2263,2263,2023-08-12 07:00:00,41.363876,45.0,40.396243,43.86384,38.048342,34.27306,33.54168,35.147917,36.37363,"39.3174019,-105.2050018",39.3174019,-105.2050018
2112,2112,2023-08-12 07:00:00,33.354335,28.9999999999999,33.921313000000005,45.457695,34.543123,39.751746,32.733556,34.656685,37.71698,"39.3174019,-105.3079987",39.3174019,-105.3079987
2144,2144,2023-08-12 07:00:00,35.688277,28.9999999999999,38.520258,51.154323000000005,40.957198,47.334664,39.199762,40.517338,44.083204,"39.3174019,-105.4110031",39.3174019,-105.4110031
2144,2144,2023-08-12 07:00:00,36.873366999999995,28.9999999999999,40.628716000000004,55.230435,47.6072,55.740573000000005,50.0363,52.241795,55.832677,"39.3174019,-105.5139999",39.3174019,-105.5139999
2144,2144,2023-08-12 07:00:00,37.06702,28.9999999999999,41.657227999999996,54.170668,48.561007000000004,55.356186,51.656127000000005,53.569714999999995,56.589182,"39.3174019,-105.6169968",39.3174019,-105.6169968
2144,2144,2023-08-12 07:00:00,32.450087,28.9999999999999,32.201502,45.939945,34.28696,41.761145,34.846681999999994,36.077555,38.509037000000006,"39.3174019,-105.7200012",39.3174019,-105.7200012
1983,1983,2023-08-12 07:00:00,46.381544,47.0,47.814389999999996,46.330307,46.183478,43.220446,45.441106000000005,46.269327,46.42504,"39.4205017,-104.3799973",39.4205017,-104.3799973
1983,1983,2023-08-12 07:00:00,46.404406,47.0,47.863589999999995,46.524049999999995,46.512198,43.376054999999994,45.766756,46.47927,46.579473,"39.4205017,-104.4830017",39.4205017,-104.4830017
1983,1983,2023-08-12 07:00:00,45.645053999999995,47.0,46.717763000000005,45.06193,44.82687,41.44878,43.812532000000004,44.325437,44.471145,"39.4205017,-104.5859985",39.4205017,-104.5859985
1983,1983,2023-08-12 07:00:00,45.522578,47.0,46.264607,44.328462,43.66523,40.256746,42.495515,43.07259,43.301050000000004,"39.4205017,-104.6900024",39.4205017,-104.6900024
2230,2230,2023-08-12 07:00:00,40.810846,43.0,43.221764,46.6783,46.278189999999995,43.13262,43.723606,44.965137000000006,45.959987,"39.4205017,-104.7929993",39.4205017,-104.7929993
2230,2230,2023-08-12 07:00:00,40.63243,43.0,42.631707999999996,45.826737,45.238375999999995,41.866170000000004,42.376949999999994,43.79042,44.716764,"39.4205017,-104.8960037",39.4205017,-104.8960037
2263,2263,2023-08-12 07:00:00,44.36706,45.0,46.146575000000006,50.020377999999994,46.402194,44.371817,44.94743,46.25324,47.15087,"39.4205017,-104.9990005",39.4205017,-104.9990005
