,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,preds_6_Welby,preds_7_Welby,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.027299939,0.031000000000000003,0.02321836,0.019563964,0.021530619,0.016975347,0.017535891,0.017033454,0.017375281,Welby,39.838119,-104.94984
1,2023-05-02 08:00:00+00:00,0.02853098,0.033,0.024294764,0.020555053,0.017603574,0.019111373,0.015559686,0.016038934,0.015560644,Welby,39.838119,-104.94984
2,2023-05-02 09:00:00+00:00,0.03029452,0.033,0.024868648,0.020792628,0.017495807,0.015126895,0.016352972,0.013279287,0.013742863,Welby,39.838119,-104.94984
3,2023-05-02 10:00:00+00:00,0.030024918,0.031000000000000003,0.026520144,0.02112218,0.017402792,0.014659418,0.012760708,0.013783135,0.01100359,Welby,39.838119,-104.94984
4,2023-05-02 11:00:00+00:00,0.025372919,0.03,0.024180444,0.020899933,0.01615601,0.013187445,0.011089017,0.009630213,0.0104725845,Welby,39.838119,-104.94984
5,2023-05-02 12:00:00+00:00,0.027104579,0.025000000000000005,0.022050489,0.021094365,0.018514808,0.015047642,0.012934833,0.011359548,0.010053138,Welby,39.838119,-104.94984
6,2023-05-02 13:00:00+00:00,0.026246572,0.033,0.028212186,0.024709964,0.024056967,0.022335704,0.019956537,0.018377328,0.01697554,Welby,39.838119,-104.94984
7,2023-05-02 14:00:00+00:00,0.036432922,0.037,0.030461377,0.031746067,0.029548988,0.029160487,0.028115407,0.02659907,0.025463367,Welby,39.838119,-104.94984
8,2023-05-02 15:00:00+00:00,0.038953178,0.039,0.03844721,0.034321025,0.035145864,0.033891954,0.03368829,0.033149373,0.03231996,Welby,39.838119,-104.94984
9,2023-05-02 16:00:00+00:00,0.04156629,0.042,0.041521553,0.041136373,0.03823706,0.038734056,0.038085666,0.038001873,0.03777914,Welby,39.838119,-104.94984
10,2023-05-02 17:00:00+00:00,0.045158867,0.042,0.044711996,0.04467587,0.04438201,0.04242787,0.042694163,0.042496007,0.042495277,Welby,39.838119,-104.94984
11,2023-05-02 18:00:00+00:00,0.044635303,0.048,0.047972362,0.047609862,0.047581498,0.047368012,0.046144914,0.046239015,0.046344075,Welby,39.838119,-104.94984
12,2023-05-02 19:00:00+00:00,0.05052405,0.053000000000000005,0.04726471,0.04980408,0.0495292,0.049508683,0.049364697,0.048685104,0.04868767,Welby,39.838119,-104.94984
13,2023-05-02 20:00:00+00:00,0.05230353,0.056,0.049843397,0.04720516,0.049295414,0.049081057,0.049065936,0.04896956,0.048645463,Welby,39.838119,-104.94984
