,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,preds_6_Idaho Springs,preds_7_Idaho Springs,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.037500784,0.041,0.034253936,0.03444419,0.03744502,0.03794344,0.040459987,0.03693123,0.03613134,Idaho Springs,39.792519,-105.49127
1,2023-06-02 15:00:00+00:00,0.043390073,0.043,0.040210668,0.03828185,0.038396515,0.040424157,0.04077594,0.042561468,0.040027194,Idaho Springs,39.792519,-105.49127
2,2023-06-02 16:00:00+00:00,0.0440266,0.051,0.044382382,0.042281587,0.040957436,0.041044638,0.042600133,0.0428592,0.04417575,Idaho Springs,39.792519,-105.49127
3,2023-06-02 17:00:00+00:00,0.051335473,0.054,0.044672444,0.044936035,0.043287497,0.042172737,0.04224299,0.043361325,0.043540735,Idaho Springs,39.792519,-105.49127
4,2023-06-02 18:00:00+00:00,0.053484835,0.06299999999999999,0.050789084,0.04564761,0.04585143,0.044563115,0.043768287,0.043807615,0.044322487,Idaho Springs,39.792519,-105.49127
5,2023-06-02 19:00:00+00:00,0.061546564,0.061000000000000006,0.05192829,0.049832605,0.045724865,0.045892674,0.044862177,0.04429831,0.044319857,Idaho Springs,39.792519,-105.49127
6,2023-06-02 20:00:00+00:00,0.056910675,0.054,0.057449516,0.050152257,0.048489884,0.04512527,0.045261152,0.04448365,0.044118788,Idaho Springs,39.792519,-105.49127
7,2023-06-02 21:00:00+00:00,0.051215667,0.048,0.053952586,0.054353118,0.048577957,0.047228854,0.044505708,0.04461158,0.044049107,Idaho Springs,39.792519,-105.49127
8,2023-06-02 22:00:00+00:00,0.046972204,0.045,0.04977812,0.05173864,0.052048884,0.04742844,0.046335924,0.04416729,0.04424859,Idaho Springs,39.792519,-105.49127
9,2023-06-02 23:00:00+00:00,0.044717718,0.043,0.04650121,0.04861468,0.050215058,0.050476227,0.046504144,0.04557164,0.04380086,Idaho Springs,39.792519,-105.49127
10,2023-06-03 00:00:00+00:00,0.042612012,0.045,0.044325322,0.045716327,0.047501456,0.048923038,0.049161423,0.045519035,0.044680025,Idaho Springs,39.792519,-105.49127
11,2023-06-03 01:00:00+00:00,0.044194676,0.045,0.041748084,0.04307895,0.04424251,0.045833223,0.047145575,0.047367092,0.043979954,Idaho Springs,39.792519,-105.49127
12,2023-06-03 02:00:00+00:00,0.039762944,0.043,0.03889648,0.037056975,0.03805672,0.038978085,0.040283248,0.04137283,0.041558478,Idaho Springs,39.792519,-105.49127
13,2023-06-03 03:00:00+00:00,0.039187245,0.043,0.03553917,0.034883484,0.033544183,0.034303375,0.03503085,0.03608057,0.036984403,Idaho Springs,39.792519,-105.49127
14,2023-06-03 04:00:00+00:00,0.04187784,0.042,0.03739629,0.03455601,0.034092046,0.03311852,0.033679146,0.034219757,0.03502356,Idaho Springs,39.792519,-105.49127
15,2023-06-03 05:00:00+00:00,0.04088741,0.038,0.040741786,0.03704037,0.034985356,0.0346515,0.033944625,0.034345143,0.03473834,Idaho Springs,39.792519,-105.49127
16,2023-06-03 06:00:00+00:00,0.03631947,0.037,0.039610915,0.03948577,0.036566295,0.034970544,0.034709938,0.034170154,0.03447199,Idaho Springs,39.792519,-105.49127
17,2023-06-03 07:00:00+00:00,0.036387596,0.036,0.03565381,0.038421337,0.038319577,0.03597203,0.034716588,0.03452038,0.034131914,Idaho Springs,39.792519,-105.49127
18,2023-06-03 08:00:00+00:00,0.034023423,0.036,0.034438733,0.033832945,0.03599885,0.035918813,0.03411977,0.03320699,0.03307029,Idaho Springs,39.792519,-105.49127
19,2023-06-03 09:00:00+00:00,0.03500379,0.031999999999999994,0.032909773,0.03325066,0.032774832,0.03448634,0.034422815,0.033040974,0.032379165,Idaho Springs,39.792519,-105.49127
20,2023-06-03 10:00:00+00:00,0.031214582,0.031000000000000003,0.03438689,0.032666035,0.032936163,0.032557532,0.03392398,0.03387406,0.032817062,Idaho Springs,39.792519,-105.49127
21,2023-06-03 11:00:00+00:00,0.03171236,0.031000000000000003,0.03193987,0.034502737,0.03309011,0.033312995,0.033001862,0.034092046,0.034053054,Idaho Springs,39.792519,-105.49127
22,2023-06-03 12:00:00+00:00,0.030906238,0.031000000000000003,0.03166773,0.03184141,0.033903487,0.032738656,0.032920092,0.032676827,0.033502802,Idaho Springs,39.792519,-105.49127
23,2023-06-03 13:00:00+00:00,0.032058682,0.035,0.03196727,0.032479644,0.032605402,0.0341676,0.033279225,0.03341429,0.033232234,Idaho Springs,39.792519,-105.49127
24,2023-06-03 14:00:00+00:00,0.039013386,0.038,0.03641786,0.03636381,0.036684822,0.036768567,0.037839156,0.03722762,0.037324112,Idaho Springs,39.792519,-105.49127
25,2023-06-03 15:00:00+00:00,0.04145962,0.033,0.04233591,0.04078058,0.040747315,0.040959906,0.041016895,0.041744202,0.041318636,Idaho Springs,39.792519,-105.49127
26,2023-06-03 16:00:00+00:00,0.034034364,0.035,0.041861787,0.04248298,0.041306738,0.041279797,0.041450143,0.041492723,0.04202121,Idaho Springs,39.792519,-105.49127
27,2023-06-03 17:00:00+00:00,0.038234368,0.042,0.037292987,0.04297304,0.043443598,0.042496186,0.042474814,0.04259679,0.04262463,Idaho Springs,39.792519,-105.49127
28,2023-06-03 18:00:00+00:00,0.04439254,0.044,0.04067749,0.040001113,0.044246245,0.044622645,0.043878544,0.043863554,0.043937806,Idaho Springs,39.792519,-105.49127
29,2023-06-03 19:00:00+00:00,0.044088144,0.046,0.044453073,0.041836258,0.041329637,0.04472277,0.04501996,0.044480752,0.044471316,Idaho Springs,39.792519,-105.49127
30,2023-06-03 20:00:00+00:00,0.045082718,0.045,0.04334215,0.04360651,0.041554566,0.041141167,0.043871444,0.04409518,0.04372711,Idaho Springs,39.792519,-105.49127
31,2023-06-03 21:00:00+00:00,0.044090107,0.045,0.04416217,0.042907484,0.043119308,0.0414074,0.04106329,0.043220725,0.04338764,Idaho Springs,39.792519,-105.49127
32,2023-06-03 22:00:00+00:00,0.04409753,0.044,0.043320887,0.0433727,0.042357534,0.042534545,0.04109227,0.040809225,0.042541392,Idaho Springs,39.792519,-105.49127
