,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.033344198,0.039,0.028728256,0.030229826,0.030713975,0.032334432,0.034367666,0.03574806,0.03357399,Evergreen,39.620408,-105.33872
1,2023-06-02 15:00:00+00:00,0.045409404,0.04900000000000001,0.03992357,0.037398025,0.03800099,0.038161095,0.03857344,0.039093416,0.039644483,Evergreen,39.620408,-105.33872
2,2023-06-02 16:00:00+00:00,0.050198186,0.05,0.046823807,0.043266647,0.041843016,0.042132553,0.042167313,0.04202285,0.041819684,Evergreen,39.620408,-105.33872
3,2023-06-02 17:00:00+00:00,0.05063894,0.058,0.050832264,0.048197567,0.045384184,0.04422267,0.04442188,0.044392213,0.043965064,Evergreen,39.620408,-105.33872
4,2023-06-02 18:00:00+00:00,0.05792103,0.06,0.05088612,0.051040333,0.048881494,0.046503518,0.045550805,0.045635402,0.04555087,Evergreen,39.620408,-105.33872
5,2023-06-02 19:00:00+00:00,0.058216985,0.053000000000000005,0.056313287,0.050881024,0.05100528,0.04922795,0.047315173,0.046674557,0.046626896,Evergreen,39.620408,-105.33872
6,2023-06-02 20:00:00+00:00,0.050430723,0.052,0.054913096,0.053484917,0.049165677,0.049266364,0.047837388,0.046395123,0.04602805,Evergreen,39.620408,-105.33872
7,2023-06-02 21:00:00+00:00,0.050399445,0.05500000000000001,0.04920791,0.052303165,0.051207975,0.04777445,0.0478561,0.046718884,0.0456291,Evergreen,39.620408,-105.33872
8,2023-06-02 22:00:00+00:00,0.052848868,0.053000000000000005,0.0494311,0.048616894,0.05100522,0.05012732,0.047268935,0.04733739,0.046393882,Evergreen,39.620408,-105.33872
9,2023-06-02 23:00:00+00:00,0.049882397,0.053000000000000005,0.04977114,0.047424387,0.04678045,0.048767466,0.048023008,0.04561175,0.045668256,Evergreen,39.620408,-105.33872
10,2023-06-03 00:00:00+00:00,0.049646202,0.043,0.046927545,0.046847496,0.044982564,0.04441427,0.046285935,0.045575842,0.043343723,Evergreen,39.620408,-105.33872
11,2023-06-03 01:00:00+00:00,0.037435036,0.04,0.04311099,0.041291546,0.041234583,0.03971599,0.039215114,0.04092677,0.04026285,Evergreen,39.620408,-105.33872
12,2023-06-03 02:00:00+00:00,0.03310243,0.028000000000000004,0.030892018,0.03446373,0.033250272,0.03320691,0.03197205,0.03157569,0.03294393,Evergreen,39.620408,-105.33872
13,2023-06-03 03:00:00+00:00,0.023297537,0.025000000000000005,0.027825922,0.02634452,0.028807739,0.027885703,0.027850945,0.02690895,0.026623378,Evergreen,39.620408,-105.33872
14,2023-06-03 04:00:00+00:00,0.024343768,0.021,0.022791278,0.025888272,0.024888296,0.02673239,0.02595879,0.0259299,0.025168713,Evergreen,39.620408,-105.33872
15,2023-06-03 05:00:00+00:00,0.021188665,0.023,0.024247477,0.023129715,0.02528747,0.024514172,0.026083412,0.025428534,0.025404977,Evergreen,39.620408,-105.33872
16,2023-06-03 06:00:00+00:00,0.023399815,0.023,0.021780211,0.02404446,0.023245983,0.024903903,0.02425159,0.025584016,0.025041712,Evergreen,39.620408,-105.33872
17,2023-06-03 07:00:00+00:00,0.023351831,0.02,0.023705753,0.022471486,0.024150427,0.023524735,0.024915492,0.024369638,0.025437327,Evergreen,39.620408,-105.33872
18,2023-06-03 08:00:00+00:00,0.02015267,0.021,0.022899091,0.023174467,0.022233075,0.023555158,0.02303001,0.024208361,0.023753887,Evergreen,39.620408,-105.33872
19,2023-06-03 09:00:00+00:00,0.020284194,0.016,0.019602004,0.021729069,0.021947948,0.021192893,0.022300811,0.021857807,0.022843312,Evergreen,39.620408,-105.33872
20,2023-06-03 10:00:00+00:00,0.016216379,0.015,0.019740561,0.019209491,0.020907192,0.021085441,0.020452531,0.021382725,0.021013856,Evergreen,39.620408,-105.33872
21,2023-06-03 11:00:00+00:00,0.015713276,0.013000000000000001,0.01679386,0.019534808,0.019099448,0.020487158,0.020637328,0.020110415,0.020877244,Evergreen,39.620408,-105.33872
22,2023-06-03 12:00:00+00:00,0.013570358,0.013000000000000001,0.016172923,0.016990373,0.019238433,0.018883359,0.020026894,0.020148749,0.019731605,Evergreen,39.620408,-105.33872
23,2023-06-03 13:00:00+00:00,0.016701497,0.015,0.017276766,0.01911484,0.01971949,0.021350509,0.021094173,0.021878645,0.02196089,Evergreen,39.620408,-105.33872
24,2023-06-03 14:00:00+00:00,0.023499664,0.016,0.02524852,0.02561729,0.026742194,0.027100626,0.028049128,0.027913436,0.028297681,Evergreen,39.620408,-105.33872
25,2023-06-03 15:00:00+00:00,0.025454547,0.037,0.03298178,0.03399778,0.03418029,0.034700353,0.03485756,0.03519299,0.035159133,Evergreen,39.620408,-105.33872
26,2023-06-03 16:00:00+00:00,0.043593597,0.042,0.03250695,0.03709437,0.037659023,0.03776081,0.038026102,0.038076617,0.038075734,Evergreen,39.620408,-105.33872
27,2023-06-03 17:00:00+00:00,0.042129315,0.04700000000000001,0.043479867,0.036735415,0.03958012,0.039975524,0.04004381,0.04014522,0.040124677,Evergreen,39.620408,-105.33872
28,2023-06-03 18:00:00+00:00,0.04785766,0.05,0.043667678,0.044603124,0.039642297,0.04184633,0.042155974,0.04219213,0.042141527,Evergreen,39.620408,-105.33872
29,2023-06-03 19:00:00+00:00,0.050181456,0.053000000000000005,0.048405875,0.045552745,0.046277996,0.042177785,0.04396288,0.04416879,0.044174694,Evergreen,39.620408,-105.33872
30,2023-06-03 20:00:00+00:00,0.05141931,0.052,0.049149707,0.047963493,0.045744367,0.046332944,0.0430809,0.04430269,0.04439396,Evergreen,39.620408,-105.33872
31,2023-06-03 21:00:00+00:00,0.050268874,0.053000000000000005,0.049840085,0.048397373,0.047477823,0.045680232,0.04614269,0.04382106,0.044521786,Evergreen,39.620408,-105.33872
32,2023-06-03 22:00:00+00:00,0.05099397,0.053000000000000005,0.04909938,0.048829507,0.047692083,0.04693498,0.045459248,0.045823924,0.044154312,Evergreen,39.620408,-105.33872
33,2023-06-03 23:00:00+00:00,0.049305893,0.053000000000000005,0.04795952,0.046770826,0.046556085,0.045606878,0.044977207,0.043793388,0.044071566,Evergreen,39.620408,-105.33872
34,2023-06-04 00:00:00+00:00,0.05033593,0.052,0.047725268,0.046869576,0.045924503,0.045738038,0.04490116,0.044361215,0.04339732,Evergreen,39.620408,-105.33872
35,2023-06-04 01:00:00+00:00,0.04572638,0.05,0.044510085,0.04284921,0.042174917,0.041338466,0.041168045,0.040414203,0.039942224,Evergreen,39.620408,-105.33872
36,2023-06-04 02:00:00+00:00,0.041429013,0.048,0.03791069,0.03708237,0.035744313,0.03512518,0.034335,0.034179896,0.03353846,Evergreen,39.620408,-105.33872
37,2023-06-04 03:00:00+00:00,0.040817644,0.031999999999999994,0.034669142,0.03199373,0.03129935,0.03007889,0.029505765,0.028812792,0.02868395,Evergreen,39.620408,-105.33872
38,2023-06-04 04:00:00+00:00,0.028885454,0.03,0.03713162,0.032006916,0.029753508,0.029133001,0.027993614,0.027479012,0.026875999,Evergreen,39.620408,-105.33872
