,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_1,37.573193,o3_sim_Evergreen_1,39.620336599999995,-105.33872,7.14e-05
o3_sim_Idaho Springs_1,35.219296,o3_sim_Idaho Springs_1,39.7925037,-105.49127,1.53e-05
o3_sim_Five Points_1,44.22896,o3_sim_Five Points_1,39.7510983,-104.987625,8.57e-05
o3_sim_Welby_1,35.655983,o3_sim_Welby_1,39.8380572,-104.94984,6.18e-05
o3_sim_Highlands Ranch_1,46.30504,o3_sim_Highlands Ranch_1,39.5678495,-104.957193,3.75e-05
o3_sim_Rocky Flats_1,46.03325,o3_sim_Rocky Flats_1,39.9127719,-105.188587,2.71e-05
o3_sim_Boulder_1,45.855553,o3_sim_Boulder_1,40.0699887,-105.220238,2.73e-05
o3_sim_Chatfield Reservoir_1,43.914543,o3_sim_Chatfield Reservoir_1,39.53441230000001,-105.070358,7.57e-05
o3_sim_Sunnyside_1,40.453556,o3_sim_Sunnyside_1,39.7794381,-105.00518,5.19e-05
o3_sim_East Plains_1,52.906723,o3_sim_East Plains_1,39.6384731,-104.569335,4.89e-05
o3_sim_Evergreen_1,37.573193,o3_sim_Evergreen_1,39.620365899999996,-105.33872,4.21e-05
o3_sim_Idaho Springs_1,35.219296,o3_sim_Idaho Springs_1,39.7924733,-105.49127,4.57e-05
o3_sim_Five Points_1,44.22896,o3_sim_Five Points_1,39.7511469,-104.987625,3.71e-05
o3_sim_Welby_1,35.655983,o3_sim_Welby_1,39.838052,-104.94984,6.7e-05
o3_sim_Highlands Ranch_1,46.30504,o3_sim_Highlands Ranch_1,39.567873,-104.957193,1.4e-05
o3_sim_Rocky Flats_1,46.03325,o3_sim_Rocky Flats_1,39.9127156,-105.188587,8.34e-05
o3_sim_Boulder_1,45.855553,o3_sim_Boulder_1,40.069982800000005,-105.220238,3.32e-05
o3_sim_Chatfield Reservoir_1,43.914543,o3_sim_Chatfield Reservoir_1,39.5344191,-105.070358,6.89e-05
o3_sim_Sunnyside_1,40.453556,o3_sim_Sunnyside_1,39.7794606,-105.00518,2.94e-05
o3_sim_East Plains_1,52.906723,o3_sim_East Plains_1,39.6384804,-104.569335,4.16e-05
o3_sim_140,39.138504,o3_sim_140,40.2452011,-105.7200012,6.34e-05
o3_sim_1,41.570824,o3_sim_1,39.3174019,-104.3799973,2.17e-05
o3_sim_2,35.860413,o3_sim_2,39.3174019,-104.4830017,8.92e-05
o3_sim_3,33.850853,o3_sim_3,39.3174019,-104.5859985,5.83e-05
o3_sim_4,32.73497,o3_sim_4,39.3174019,-104.6900024,7.6e-05
o3_sim_5,37.718105,o3_sim_5,39.3174019,-104.7929993,3.07e-05
o3_sim_6,35.79673,o3_sim_6,39.3174019,-104.8960037,9.13e-05
