,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.040228993,0.031999999999999994,0.039679866,0.03591724,0.039776057,0.042020816,0.041698083,0.041701842,0.041863378,Highlands Ranch,39.567887,-104.957193
1,2023-05-02 08:00:00+00:00,0.032558966,0.037,0.03994695,0.039485935,0.036398392,0.039580196,0.0414682,0.04119145,0.04119476,Highlands Ranch,39.567887,-104.957193
2,2023-05-02 09:00:00+00:00,0.03676074,0.034,0.032803923,0.038970236,0.038578432,0.035989475,0.038646717,0.040266123,0.04002219,Highlands Ranch,39.567887,-104.957193
3,2023-05-02 10:00:00+00:00,0.033216767,0.031000000000000003,0.03582379,0.032456014,0.037697576,0.03735848,0.035164487,0.037423246,0.03884428,Highlands Ranch,39.567887,-104.957193
4,2023-05-02 11:00:00+00:00,0.030527607,0.028000000000000004,0.03262177,0.034814976,0.032010026,0.03639471,0.03610807,0.034266375,0.036194656,Highlands Ranch,39.567887,-104.957193
5,2023-05-02 12:00:00+00:00,0.028357888,0.028999999999999998,0.030684793,0.03236226,0.034148883,0.031868055,0.035433184,0.035195205,0.03364732,Highlands Ranch,39.567887,-104.957193
6,2023-05-02 13:00:00+00:00,0.030521074,0.031999999999999994,0.029930685,0.031722926,0.033043552,0.034473162,0.032661166,0.035525236,0.035328303,Highlands Ranch,39.567887,-104.957193
7,2023-05-02 14:00:00+00:00,0.035844862,0.033,0.03441707,0.03396419,0.03533463,0.036355995,0.03746182,0.036060274,0.03832767,Highlands Ranch,39.567887,-104.957193
8,2023-05-02 15:00:00+00:00,0.03721024,0.034,0.04008934,0.038942866,0.038591113,0.039649874,0.040429145,0.041276414,0.0401886,Highlands Ranch,39.567887,-104.957193
9,2023-05-02 16:00:00+00:00,0.03809664,0.038,0.04156088,0.04403156,0.043092437,0.042812668,0.043625284,0.04421498,0.04486644,Highlands Ranch,39.567887,-104.957193
10,2023-05-02 17:00:00+00:00,0.042627707,0.045,0.04274179,0.045858532,0.047947716,0.04718553,0.04697039,0.047567256,0.04799696,Highlands Ranch,39.567887,-104.957193
11,2023-05-02 18:00:00+00:00,0.048531093,0.048,0.045859303,0.045958143,0.048558123,0.05025849,0.049661495,0.049500767,0.049929492,Highlands Ranch,39.567887,-104.957193
12,2023-05-02 19:00:00+00:00,0.050046552,0.05500000000000001,0.05064299,0.048345078,0.04842672,0.050530132,0.051864948,0.051410843,0.05129309,Highlands Ranch,39.567887,-104.957193
13,2023-05-02 20:00:00+00:00,0.05565761,0.053000000000000005,0.050358426,0.050859995,0.04896242,0.049029488,0.050729,0.051792856,0.05143399,Highlands Ranch,39.567887,-104.957193
14,2023-05-02 21:00:00+00:00,0.051366564,0.05500000000000001,0.054154303,0.04970507,0.050121564,0.048542734,0.048598282,0.049995705,0.050872214,Highlands Ranch,39.567887,-104.957193
15,2023-05-02 22:00:00+00:00,0.053601265,0.05500000000000001,0.049425993,0.05189488,0.04805467,0.048416965,0.047040813,0.04708906,0.048298962,Highlands Ranch,39.567887,-104.957193
16,2023-05-02 23:00:00+00:00,0.052763,0.052,0.051305633,0.047742825,0.04986163,0.0465123,0.04683015,0.045622986,0.045665264,Highlands Ranch,39.567887,-104.957193
17,2023-05-03 00:00:00+00:00,0.050362155,0.051,0.051131725,0.049927022,0.046997882,0.048756238,0.0459544,0.04622216,0.04519981,Highlands Ranch,39.567887,-104.957193
18,2023-05-03 01:00:00+00:00,0.048442516,0.051,0.04782956,0.048417114,0.047490217,0.045204114,0.046597432,0.04433508,0.044555243,Highlands Ranch,39.567887,-104.957193
19,2023-05-03 02:00:00+00:00,0.04810789,0.04700000000000001,0.045431282,0.044932887,0.04540087,0.044661026,0.042829856,0.043963727,0.042088155,Highlands Ranch,39.567887,-104.957193
20,2023-05-03 03:00:00+00:00,0.043564394,0.04700000000000001,0.044731583,0.042532016,0.0421285,0.042508475,0.041906632,0.04040472,0.04135572,Highlands Ranch,39.567887,-104.957193
21,2023-05-03 04:00:00+00:00,0.044374634,0.048,0.040771164,0.041740064,0.03992483,0.039588418,0.039906815,0.03939475,0.038094945,Highlands Ranch,39.567887,-104.957193
22,2023-05-03 05:00:00+00:00,0.04513221,0.04700000000000001,0.041333716,0.03834218,0.039137512,0.03762538,0.03734363,0.03761597,0.03716574,Highlands Ranch,39.567887,-104.957193
23,2023-05-03 06:00:00+00:00,0.04400624,0.044,0.04209502,0.038913038,0.036455423,0.037115496,0.03585249,0.035613418,0.035851926,Highlands Ranch,39.567887,-104.957193
24,2023-05-03 07:00:00+00:00,0.041303925,0.043,0.04131012,0.0397008,0.03706587,0.03504176,0.035585515,0.034529176,0.03432458,Highlands Ranch,39.567887,-104.957193
25,2023-05-03 08:00:00+00:00,0.040945552,0.041,0.039310917,0.039316136,0.037967127,0.03577011,0.034098685,0.034553308,0.033648565,Highlands Ranch,39.567887,-104.957193
