,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
30,2023-06-03 20:00:00+00:00,0.05234176,0.052,0.049627062,0.047690652,0.04418468,0.04325596,0.036085274,0.038478155,0.038670555,Evergreen,39.620408,-105.33872
31,2023-06-03 21:00:00+00:00,0.051364116,0.053000000000000005,0.051742967,0.049240604,0.047398213,0.044078317,0.043215945,0.036650974,0.038792063,Evergreen,39.620408,-105.33872
32,2023-06-03 22:00:00+00:00,0.05186101,0.053000000000000005,0.050096903,0.050435185,0.04813071,0.046442084,0.043449014,0.04268183,0.036906574,Evergreen,39.620408,-105.33872
33,2023-06-03 23:00:00+00:00,0.050897393,0.053000000000000005,0.049655344,0.048041157,0.048361316,0.046191692,0.044630866,0.041905254,0.041216288,Evergreen,39.620408,-105.33872
34,2023-06-04 00:00:00+00:00,0.051365383,0.052,0.049156122,0.048077475,0.046629358,0.046916544,0.044995222,0.04362255,0.041236803,Evergreen,39.620408,-105.33872
35,2023-06-04 01:00:00+00:00,0.045716815,0.05,0.04503731,0.043210883,0.04229366,0.041054398,0.04129793,0.03967543,0.0385158,Evergreen,39.620408,-105.33872
36,2023-06-04 02:00:00+00:00,0.04363277,0.048,0.03894143,0.038380004,0.036830127,0.036056384,0.03502516,0.035226177,0.033890203,Evergreen,39.620408,-105.33872
37,2023-06-04 03:00:00+00:00,0.04247101,0.031999999999999994,0.037660513,0.03371018,0.03321328,0.03181997,0.031133696,0.030222597,0.030400217,Evergreen,39.620408,-105.33872
38,2023-06-04 04:00:00+00:00,0.02706344,0.03,0.038171034,0.03403624,0.030473059,0.03001352,0.02874148,0.028118817,0.027292503,Evergreen,39.620408,-105.33872
39,2023-06-04 05:00:00+00:00,0.028936459,0.026,0.026033828,0.03542402,0.031620596,0.028276788,0.02785124,0.0266847,0.026116263,Evergreen,39.620408,-105.33872
40,2023-06-04 06:00:00+00:00,0.023367202,0.022,0.026173394,0.023757163,0.032179743,0.028628469,0.025572184,0.025187688,0.024143562,Evergreen,39.620408,-105.33872
41,2023-06-04 07:00:00+00:00,0.020072047,0.019,0.021284465,0.02356864,0.021478783,0.029079357,0.025883935,0.023190293,0.022855736,Evergreen,39.620408,-105.33872
42,2023-06-04 08:00:00+00:00,0.017063532,0.017,0.01795597,0.01891521,0.020840896,0.019018283,0.025637083,0.022849407,0.020544024,Evergreen,39.620408,-105.33872
43,2023-06-04 09:00:00+00:00,0.014823167,0.012,0.014873999,0.015568825,0.016360907,0.018015964,0.016466651,0.022113396,0.01972165,Evergreen,39.620408,-105.33872
