,date,preds_0_Sunnyside,actual,preds_1_Sunnyside,preds_2_Sunnyside,preds_3_Sunnyside,preds_4_Sunnyside,preds_5_Sunnyside,preds_6_Sunnyside,preds_7_Sunnyside,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.037255708,0.038,0.034077708,0.027379582,0.031716935,0.023719762,0.027388757,0.027025579,0.027799897,Sunnyside,39.77949,-105.00518
1,2023-05-02 08:00:00+00:00,0.036173195,0.035,0.035372466,0.03249992,0.026874451,0.030472917,0.024069404,0.0269645,0.026660267,Sunnyside,39.77949,-105.00518
2,2023-05-02 09:00:00+00:00,0.0322314,0.036,0.033489123,0.032749448,0.030184638,0.02543763,0.028381815,0.02322083,0.025626035,Sunnyside,39.77949,-105.00518
3,2023-05-02 10:00:00+00:00,0.033262208,0.035,0.02916501,0.030307416,0.029644465,0.027412303,0.02357019,0.0259329,0.021657633,Sunnyside,39.77949,-105.00518
4,2023-05-02 11:00:00+00:00,0.030652866,0.028999999999999998,0.028733954,0.025125815,0.026108209,0.02553903,0.023676032,0.020540796,0.022579167,Sunnyside,39.77949,-105.00518
5,2023-05-02 12:00:00+00:00,0.02565175,0.027000000000000003,0.027379757,0.025798274,0.022888172,0.023678321,0.023216559,0.021672858,0.018914819,Sunnyside,39.77949,-105.00518
6,2023-05-02 13:00:00+00:00,0.027691836,0.034,0.026397979,0.02765184,0.026474422,0.024288539,0.024887752,0.024524206,0.023241304,Sunnyside,39.77949,-105.00518
7,2023-05-02 14:00:00+00:00,0.03700473,0.036,0.03100919,0.03013507,0.030990465,0.03016009,0.02863414,0.029055636,0.028792223,Sunnyside,39.77949,-105.00518
8,2023-05-02 15:00:00+00:00,0.038005035,0.035,0.03898335,0.034663033,0.034062956,0.034657232,0.03409727,0.033107493,0.033380624,Sunnyside,39.77949,-105.00518
9,2023-05-02 16:00:00+00:00,0.037717544,0.035,0.040748686,0.041518588,0.038296483,0.03786821,0.03826335,0.037914865,0.03733693,Sunnyside,39.77949,-105.00518
10,2023-05-02 17:00:00+00:00,0.03863687,0.04066666666666667,0.04153689,0.044051453,0.044662293,0.042222396,0.041932527,0.04216372,0.041985635,Sunnyside,39.77949,-105.00518
11,2023-05-02 18:00:00+00:00,0.04434747,0.04633333333333333,0.042061478,0.044556845,0.04664023,0.047134854,0.045287285,0.04509942,0.045215778,Sunnyside,39.77949,-105.00518
12,2023-05-02 19:00:00+00:00,0.048585646,0.052,0.046455983,0.04453485,0.046601485,0.04833631,0.048741616,0.047288243,0.04715639,Sunnyside,39.77949,-105.00518
13,2023-05-02 20:00:00+00:00,0.05320457,0.058,0.04960484,0.04782245,0.046227235,0.047963537,0.049419504,0.04975749,0.048562255,Sunnyside,39.77949,-105.00518
14,2023-05-02 21:00:00+00:00,0.057927657,0.056999999999999995,0.052864235,0.049886614,0.04842303,0.047093276,0.04854282,0.049759638,0.050044175,Sunnyside,39.77949,-105.00518
15,2023-05-02 22:00:00+00:00,0.05420029,0.054,0.05518333,0.05095783,0.048491947,0.0472555,0.046122145,0.047363114,0.04841615,Sunnyside,39.77949,-105.00518
16,2023-05-02 23:00:00+00:00,0.05072539,0.054,0.050928228,0.05174274,0.0481742,0.046028662,0.044933215,0.04391457,0.045044366,Sunnyside,39.77949,-105.00518
17,2023-05-03 00:00:00+00:00,0.052491043,0.054,0.049246494,0.04941021,0.050088335,0.047002703,0.04511049,0.04412861,0.043200206,Sunnyside,39.77949,-105.00518
18,2023-05-03 01:00:00+00:00,0.050067235,0.05500000000000001,0.048530977,0.046037234,0.046165287,0.04672118,0.044129234,0.04251287,0.041658252,Sunnyside,39.77949,-105.00518
19,2023-05-03 02:00:00+00:00,0.048350528,0.053000000000000005,0.043008007,0.041805644,0.03992485,0.040023707,0.040465634,0.038359508,0.03702273,Sunnyside,39.77949,-105.00518
20,2023-05-03 03:00:00+00:00,0.046328098,0.04700000000000001,0.041136444,0.03689614,0.035976455,0.03452296,0.034600873,0.034959517,0.0332084,Sunnyside,39.77949,-105.00518
