,date,preds_0_Rocky Flats,actual,preds_1_Rocky Flats,preds_2_Rocky Flats,preds_3_Rocky Flats,preds_4_Rocky Flats,preds_5_Rocky Flats,preds_6_Rocky Flats,preds_7_Rocky Flats,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.044645075,0.04700000000000001,0.04645572,0.04756719,0.04462552,0.044159558,0.044695184,0.042309564,0.04160313,Rocky Flats,39.912799,-105.188587
1,2023-05-02 08:00:00+00:00,0.04531466,0.046,0.043040138,0.044538405,0.04545984,0.042980336,0.042583313,0.043050084,0.040924415,Rocky Flats,39.912799,-105.188587
2,2023-05-02 09:00:00+00:00,0.044151694,0.044,0.04348881,0.04158212,0.042825073,0.043611012,0.041469987,0.041121263,0.04154103,Rocky Flats,39.912799,-105.188587
3,2023-05-02 10:00:00+00:00,0.041875858,0.04,0.042025626,0.041457534,0.039857436,0.040917832,0.041601826,0.03970324,0.039387234,Rocky Flats,39.912799,-105.188587
4,2023-05-02 11:00:00+00:00,0.037972443,0.039,0.03981087,0.039937377,0.039464112,0.038116947,0.039024085,0.039624818,0.037914533,Rocky Flats,39.912799,-105.188587
5,2023-05-02 12:00:00+00:00,0.037543964,0.042,0.03654953,0.038065273,0.038169373,0.03777163,0.036621764,0.037416585,0.037957974,Rocky Flats,39.912799,-105.188587
6,2023-05-02 13:00:00+00:00,0.040754594,0.04,0.036340293,0.03553922,0.036751825,0.036837798,0.036501996,0.035505597,0.036213774,Rocky Flats,39.912799,-105.188587
7,2023-05-02 14:00:00+00:00,0.039842226,0.041,0.040613737,0.037079286,0.036460884,0.037422754,0.037492655,0.037212655,0.036360353,Rocky Flats,39.912799,-105.188587
8,2023-05-02 15:00:00+00:00,0.04295916,0.043,0.041743055,0.042373337,0.039601367,0.039113443,0.039885417,0.03994286,0.03970688,Rocky Flats,39.912799,-105.188587
9,2023-05-02 16:00:00+00:00,0.0454742,0.042,0.04542859,0.044392455,0.044899676,0.042677365,0.04228665,0.042915285,0.04296328,Rocky Flats,39.912799,-105.188587
10,2023-05-02 17:00:00+00:00,0.044052575,0.04,0.0481717,0.04813117,0.047278356,0.047688536,0.045906268,0.0455924,0.046107553,Rocky Flats,39.912799,-105.188587
11,2023-05-02 18:00:00+00:00,0.042190704,0.046,0.04729094,0.05110147,0.05106695,0.050360832,0.05069572,0.04924643,0.04899005,Rocky Flats,39.912799,-105.188587
12,2023-05-02 19:00:00+00:00,0.048663843,0.05500000000000001,0.044101343,0.048595876,0.051765103,0.05173686,0.0511642,0.05143552,0.050261863,Rocky Flats,39.912799,-105.188587
13,2023-05-02 20:00:00+00:00,0.056663107,0.056,0.049023725,0.044995047,0.04873594,0.051350277,0.05132714,0.05085633,0.051080927,Rocky Flats,39.912799,-105.188587
14,2023-05-02 21:00:00+00:00,0.055093583,0.06299999999999999,0.055961665,0.048770364,0.045249473,0.048483104,0.050716843,0.05069707,0.050289463,Rocky Flats,39.912799,-105.188587
15,2023-05-02 22:00:00+00:00,0.06286366,0.06299999999999999,0.05338194,0.05415878,0.04794267,0.044888005,0.047694054,0.049611643,0.049594685,Rocky Flats,39.912799,-105.188587
16,2023-05-02 23:00:00+00:00,0.059705596,0.059,0.059554182,0.051570825,0.052204117,0.047114454,0.044579826,0.046915714,0.048508916,Rocky Flats,39.912799,-105.188587
17,2023-05-03 00:00:00+00:00,0.056158107,0.056,0.056914058,0.056787226,0.05026415,0.050783638,0.046589702,0.044485398,0.04642903,Rocky Flats,39.912799,-105.188587
18,2023-05-03 01:00:00+00:00,0.05160566,0.059,0.051767513,0.05235521,0.052257393,0.047144223,0.047558293,0.044157296,0.042427972,Rocky Flats,39.912799,-105.188587
19,2023-05-03 02:00:00+00:00,0.05574708,0.056999999999999995,0.04801529,0.04814488,0.048605345,0.048527,0.044343017,0.04468881,0.04180282,Rocky Flats,39.912799,-105.188587
20,2023-05-03 03:00:00+00:00,0.05243918,0.05500000000000001,0.05111533,0.044856954,0.044958994,0.045330472,0.045265518,0.041714102,0.04201331,Rocky Flats,39.912799,-105.188587
21,2023-05-03 04:00:00+00:00,0.051109266,0.06299999999999999,0.04846227,0.04738632,0.042404935,0.04248783,0.04279837,0.042742606,0.03963707,Rocky Flats,39.912799,-105.188587
22,2023-05-03 05:00:00+00:00,0.060205813,0.052,0.047785036,0.045636073,0.04477661,0.040718634,0.040787823,0.041054927,0.041005872,Rocky Flats,39.912799,-105.188587
23,2023-05-03 06:00:00+00:00,0.046956006,0.051,0.055569943,0.045154728,0.043435838,0.04273332,0.03934904,0.039408274,0.039642986,Rocky Flats,39.912799,-105.188587
24,2023-05-03 07:00:00+00:00,0.048571546,0.053000000000000005,0.04458908,0.051687907,0.043202158,0.041808434,0.04122552,0.03833981,0.038391747,Rocky Flats,39.912799,-105.188587
25,2023-05-03 08:00:00+00:00,0.050551847,0.048,0.04617412,0.042898834,0.04874518,0.04159846,0.04042191,0.039917137,0.037356436,Rocky Flats,39.912799,-105.188587
26,2023-05-03 09:00:00+00:00,0.045144163,0.052,0.047652554,0.043964736,0.04129937,0.046205416,0.040095005,0.039073333,0.03862327,Rocky Flats,39.912799,-105.188587
27,2023-05-03 10:00:00+00:00,0.049860433,0.054,0.043124646,0.045221686,0.04218894,0.039996117,0.044137843,0.03884798,0.03794158,Rocky Flats,39.912799,-105.188587
28,2023-05-03 11:00:00+00:00,0.05132463,0.058,0.04708915,0.041386407,0.043109708,0.040579326,0.038735863,0.042322773,0.037613343,Rocky Flats,39.912799,-105.188587
29,2023-05-03 12:00:00+00:00,0.05499846,0.053000000000000005,0.048033427,0.044458263,0.03986852,0.041264698,0.039173286,0.037611086,0.0407487,Rocky Flats,39.912799,-105.188587
30,2023-05-03 13:00:00+00:00,0.049220253,0.054,0.051340036,0.04538859,0.042470068,0.038744792,0.03989463,0.038124423,0.03676489,Rocky Flats,39.912799,-105.188587
31,2023-05-03 14:00:00+00:00,0.0524087,0.046,0.047378983,0.04913877,0.044330824,0.041993465,0.038993996,0.039942123,0.038442835,Rocky Flats,39.912799,-105.188587
