,date,preds_0_Idaho Springs,actual,preds_1_Idaho Springs,preds_2_Idaho Springs,preds_3_Idaho Springs,preds_4_Idaho Springs,preds_5_Idaho Springs,preds_6_Idaho Springs,preds_7_Idaho Springs,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.036022756,0.041,0.03153986,0.03135885,0.034015708,0.034200754,0.035948258,0.031520594,0.03049212,Idaho Springs,39.792519,-105.49127
1,2023-06-02 15:00:00+00:00,0.043371476,0.043,0.038759932,0.03573804,0.03561503,0.037514012,0.037646934,0.038909785,0.035706237,Idaho Springs,39.792519,-105.49127
2,2023-06-02 16:00:00+00:00,0.043535896,0.051,0.043880735,0.040579025,0.038413048,0.038321044,0.0397374,0.03983676,0.0407971,Idaho Springs,39.792519,-105.49127
3,2023-06-02 17:00:00+00:00,0.050714113,0.054,0.043565493,0.043836612,0.04116406,0.039348558,0.03927256,0.040430818,0.04051273,Idaho Springs,39.792519,-105.49127
4,2023-06-02 18:00:00+00:00,0.05363393,0.06299999999999999,0.050093245,0.044058684,0.044283994,0.04204461,0.040566426,0.040507086,0.04140445,Idaho Springs,39.792519,-105.49127
5,2023-06-02 19:00:00+00:00,0.062239178,0.061000000000000006,0.052003164,0.048941277,0.04368072,0.043879505,0.041911546,0.04063081,0.040580414,Idaho Springs,39.792519,-105.49127
6,2023-06-02 20:00:00+00:00,0.057965778,0.054,0.059372287,0.050151765,0.047376115,0.042577356,0.042757895,0.0409816,0.039835855,Idaho Springs,39.792519,-105.49127
7,2023-06-02 21:00:00+00:00,0.050789084,0.048,0.05530177,0.05655409,0.048402116,0.045955114,0.04175944,0.041916307,0.040382285,Idaho Springs,39.792519,-105.49127
8,2023-06-02 22:00:00+00:00,0.04592754,0.045,0.048970778,0.05286959,0.05396282,0.046832092,0.044705946,0.041076314,0.04121169,Idaho Springs,39.792519,-105.49127
9,2023-06-02 23:00:00+00:00,0.04293917,0.043,0.043977566,0.046751816,0.050337892,0.05134921,0.044754095,0.04277958,0.039399847,Idaho Springs,39.792519,-105.49127
10,2023-06-03 00:00:00+00:00,0.041959193,0.045,0.041892923,0.042828083,0.045377564,0.048710503,0.04964333,0.043553494,0.041718017,Idaho Springs,39.792519,-105.49127
11,2023-06-03 01:00:00+00:00,0.043683056,0.045,0.040553164,0.04049931,0.04129221,0.04351021,0.046433255,0.047258034,0.041795585,Idaho Springs,39.792519,-105.49127
12,2023-06-03 02:00:00+00:00,0.041365054,0.043,0.03995415,0.037311442,0.037264943,0.03795416,0.03986883,0.04238673,0.043102473,Idaho Springs,39.792519,-105.49127
13,2023-06-03 03:00:00+00:00,0.03995032,0.043,0.038232353,0.03707667,0.03488598,0.034847047,0.035417903,0.037001207,0.039098915,Idaho Springs,39.792519,-105.49127
14,2023-06-03 04:00:00+00:00,0.042402096,0.042,0.03923984,0.0378393,0.036886014,0.035052463,0.035020307,0.035487358,0.036786146,Idaho Springs,39.792519,-105.49127
15,2023-06-03 05:00:00+00:00,0.041433446,0.038,0.041848686,0.03920572,0.038034834,0.03722731,0.03569661,0.035670217,0.036050323,Idaho Springs,39.792519,-105.49127
16,2023-06-03 06:00:00+00:00,0.03726139,0.037,0.040665105,0.041022178,0.03871113,0.037676454,0.036973927,0.035663057,0.035640776,Idaho Springs,39.792519,-105.49127
17,2023-06-03 07:00:00+00:00,0.036483318,0.036,0.036731105,0.039676633,0.03999608,0.03790766,0.036991984,0.036382735,0.035266683,Idaho Springs,39.792519,-105.49127
18,2023-06-03 08:00:00+00:00,0.034325983,0.036,0.03478664,0.035001755,0.03759894,0.037884217,0.03606313,0.03528705,0.034782838,Idaho Springs,39.792519,-105.49127
19,2023-06-03 09:00:00+00:00,0.033942107,0.031999999999999994,0.032377034,0.032774612,0.032963607,0.035278138,0.035530627,0.03394423,0.033277653,Idaho Springs,39.792519,-105.49127
20,2023-06-03 10:00:00+00:00,0.030201357,0.031000000000000003,0.031988636,0.030653624,0.030993221,0.031155849,0.033129904,0.033345085,0.031999666,Idaho Springs,39.792519,-105.49127
21,2023-06-03 11:00:00+00:00,0.02977993,0.031000000000000003,0.029061718,0.030553652,0.029420564,0.029710183,0.029847065,0.031507038,0.031689752,Idaho Springs,39.792519,-105.49127
22,2023-06-03 12:00:00+00:00,0.029671958,0.031000000000000003,0.028557826,0.027975341,0.029219056,0.028260175,0.028502285,0.02861604,0.030007025,Idaho Springs,39.792519,-105.49127
23,2023-06-03 13:00:00+00:00,0.030561797,0.035,0.02936118,0.028506355,0.028037269,0.029073117,0.028273823,0.028475203,0.028569961,Idaho Springs,39.792519,-105.49127
24,2023-06-03 14:00:00+00:00,0.038214322,0.038,0.034126498,0.033275757,0.03264978,0.032294087,0.033080522,0.03247623,0.0326287,Idaho Springs,39.792519,-105.49127
25,2023-06-03 15:00:00+00:00,0.041130796,0.033,0.041336674,0.038449265,0.037860055,0.037417978,0.03717152,0.037710913,0.037293363,Idaho Springs,39.792519,-105.49127
26,2023-06-03 16:00:00+00:00,0.033452533,0.035,0.041031398,0.04118627,0.038981475,0.03851573,0.038169898,0.03797971,0.038398124,Idaho Springs,39.792519,-105.49127
27,2023-06-03 17:00:00+00:00,0.036709227,0.042,0.035295185,0.041013137,0.04113464,0.03935478,0.03898242,0.038709816,0.038560215,Idaho Springs,39.792519,-105.49127
28,2023-06-03 18:00:00+00:00,0.042676907,0.044,0.037568517,0.0364497,0.04111508,0.041217815,0.03971855,0.03940905,0.039184734,Idaho Springs,39.792519,-105.49127
29,2023-06-03 19:00:00+00:00,0.043443237,0.046,0.042112175,0.03787635,0.03693046,0.040996652,0.041085925,0.039792266,0.03952772,Idaho Springs,39.792519,-105.49127
30,2023-06-03 20:00:00+00:00,0.045229312,0.045,0.042538457,0.041399308,0.03773845,0.036906328,0.040459216,0.040536467,0.039428063,Idaho Springs,39.792519,-105.49127
31,2023-06-03 21:00:00+00:00,0.04340781,0.045,0.04365197,0.04127253,0.040247314,0.036901247,0.036143783,0.03935505,0.03942466,Idaho Springs,39.792519,-105.49127
32,2023-06-03 22:00:00+00:00,0.043746285,0.044,0.042081255,0.042292193,0.040190563,0.03927148,0.03627526,0.035598606,0.038452234,Idaho Springs,39.792519,-105.49127
33,2023-06-03 23:00:00+00:00,0.04230063,0.043,0.04203876,0.04059021,0.040779438,0.038865134,0.038030874,0.035317205,0.03470561,Idaho Springs,39.792519,-105.49127
34,2023-06-04 00:00:00+00:00,0.04186863,0.045,0.041135162,0.04090951,0.039640263,0.039808314,0.03811843,0.037387695,0.035027154,Idaho Springs,39.792519,-105.49127
35,2023-06-04 01:00:00+00:00,0.042983204,0.044,0.0397229,0.039126344,0.038938828,0.03786269,0.0380054,0.036566906,0.035942703,Idaho Springs,39.792519,-105.49127
36,2023-06-04 02:00:00+00:00,0.04020747,0.044,0.03909233,0.03633109,0.035819985,0.03565868,0.03474164,0.034862384,0.033649832,Idaho Springs,39.792519,-105.49127
37,2023-06-04 03:00:00+00:00,0.04078599,0.041,0.036660068,0.03570988,0.033299197,0.0328469,0.03270593,0.03190809,0.032013055,Idaho Springs,39.792519,-105.49127
38,2023-06-04 04:00:00+00:00,0.038102295,0.039,0.037868734,0.034275737,0.033432823,0.031258512,0.030854853,0.03073017,0.030026298,Idaho Springs,39.792519,-105.49127
39,2023-06-04 05:00:00+00:00,0.036850713,0.036,0.0358811,0.035675988,0.03246508,0.031703338,0.029756384,0.029397892,0.029287875,Idaho Springs,39.792519,-105.49127
40,2023-06-04 06:00:00+00:00,0.033894192,0.033,0.034789693,0.03394674,0.033765405,0.030896908,0.030225132,0.028520962,0.02820934,Idaho Springs,39.792519,-105.49127
41,2023-06-04 07:00:00+00:00,0.031183396,0.028999999999999998,0.03208681,0.032858506,0.03211922,0.031958025,0.029448653,0.028868172,0.02740698,Idaho Springs,39.792519,-105.49127
42,2023-06-04 08:00:00+00:00,0.02751572,0.031999999999999994,0.029618425,0.030385295,0.031052139,0.030403767,0.030264499,0.028128667,0.027640186,Idaho Springs,39.792519,-105.49127
43,2023-06-04 09:00:00+00:00,0.030547988,0.031999999999999994,0.02638772,0.028136255,0.028787954,0.02936469,0.028812366,0.028695198,0.0269168,Idaho Springs,39.792519,-105.49127
44,2023-06-04 10:00:00+00:00,0.030054385,0.031000000000000003,0.028711095,0.025222503,0.026682688,0.027236555,0.027719568,0.027262015,0.027165417,Idaho Springs,39.792519,-105.49127
45,2023-06-04 11:00:00+00:00,0.029063778,0.035,0.0281967,0.027060265,0.024142878,0.025365163,0.02582287,0.026219275,0.025843492,Idaho Springs,39.792519,-105.49127
46,2023-06-04 12:00:00+00:00,0.03313636,0.031000000000000003,0.027475458,0.02676016,0.025825713,0.023441337,0.024423132,0.024789993,0.025110291,Idaho Springs,39.792519,-105.49127
47,2023-06-04 13:00:00+00:00,0.029006217,0.042,0.031070668,0.026536485,0.025964446,0.025204679,0.023281844,0.024073716,0.024373597,Idaho Springs,39.792519,-105.49127
48,2023-06-04 14:00:00+00:00,0.04187037,0.051,0.029374832,0.030901004,0.027420038,0.02696644,0.026358403,0.024808798,0.025455035,Idaho Springs,39.792519,-105.49127
49,2023-06-04 15:00:00+00:00,0.049624283,0.053000000000000005,0.04067666,0.0315386,0.032681998,0.029926298,0.029564273,0.029078107,0.027829362,Idaho Springs,39.792519,-105.49127
50,2023-06-04 16:00:00+00:00,0.050754834,0.06,0.047409624,0.040684022,0.033854432,0.034740012,0.032619298,0.03234517,0.03197807,Idaho Springs,39.792519,-105.49127
51,2023-06-04 17:00:00+00:00,0.057676002,0.056999999999999995,0.048469935,0.045869384,0.040548924,0.035066098,0.035764355,0.034126338,0.033918582,Idaho Springs,39.792519,-105.49127
52,2023-06-04 18:00:00+00:00,0.05411909,0.058,0.054806456,0.047368523,0.045237053,0.04078358,0.036273934,0.036834285,0.03554152,Idaho Springs,39.792519,-105.49127
53,2023-06-04 19:00:00+00:00,0.05665712,0.058,0.052661676,0.053239573,0.04680382,0.044929754,0.041034438,0.03716969,0.037639264,Idaho Springs,39.792519,-105.49127
