,date,preds_0_East Plains,actual,preds_1_East Plains,preds_2_East Plains,preds_3_East Plains,preds_4_East Plains,preds_5_East Plains,preds_6_East Plains,preds_7_East Plains,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.045180026,0.048,0.038291313,0.036738846,0.03682303,0.03462513,0.03544278,0.035847876,0.03664623,East Plains,39.638522,-104.569335
1,2023-06-02 15:00:00+00:00,0.05231231,0.05,0.04931324,0.044068046,0.04295211,0.043012977,0.041473467,0.042033844,0.042316448,East Plains,39.638522,-104.569335
2,2023-06-02 16:00:00+00:00,0.05291502,0.052,0.055598196,0.053118598,0.049105473,0.04827977,0.048322503,0.04730542,0.047665875,East Plains,39.638522,-104.569335
3,2023-06-02 17:00:00+00:00,0.054867145,0.052,0.055988837,0.058314443,0.056304943,0.053136654,0.052519076,0.052548617,0.051907204,East Plains,39.638522,-104.569335
4,2023-06-02 18:00:00+00:00,0.052999046,0.056,0.056628674,0.05763113,0.059592184,0.057917923,0.055314276,0.054828007,0.054849584,East Plains,39.638522,-104.569335
5,2023-06-02 19:00:00+00:00,0.057649616,0.06,0.053753894,0.05707979,0.057962798,0.059677742,0.058221396,0.055951916,0.055535726,East Plains,39.638522,-104.569335
6,2023-06-02 20:00:00+00:00,0.05958663,0.06,0.05667488,0.053348754,0.056075502,0.056802005,0.058211297,0.05700678,0.055097524,East Plains,39.638522,-104.569335
7,2023-06-02 21:00:00+00:00,0.058660984,0.056999999999999995,0.05816963,0.05558877,0.052642375,0.05506915,0.055705585,0.05692285,0.055888887,East Plains,39.638522,-104.569335
8,2023-06-02 22:00:00+00:00,0.055355735,0.061000000000000006,0.057280056,0.056862414,0.054698594,0.05218964,0.05425167,0.05478701,0.05581127,East Plains,39.638522,-104.569335
9,2023-06-02 23:00:00+00:00,0.060930785,0.061000000000000006,0.05413274,0.055818144,0.05546144,0.053581703,0.051375084,0.05319111,0.05366216,East Plains,39.638522,-104.569335
10,2023-06-03 00:00:00+00:00,0.059029937,0.056999999999999995,0.058947664,0.052929815,0.054409064,0.054090578,0.052396886,0.050390303,0.052045386,East Plains,39.638522,-104.569335
11,2023-06-03 01:00:00+00:00,0.051957525,0.065,0.05421035,0.054146025,0.04941482,0.0506217,0.05035461,0.048899043,0.047132254,East Plains,39.638522,-104.569335
12,2023-06-03 02:00:00+00:00,0.0613371,0.053000000000000005,0.04713793,0.04882825,0.048779897,0.04511801,0.046077646,0.04585965,0.04464148,East Plains,39.638522,-104.569335
13,2023-06-03 03:00:00+00:00,0.04576423,0.051,0.054637443,0.04400449,0.045263175,0.045225233,0.042288758,0.043078262,0.04289355,East Plains,39.638522,-104.569335
14,2023-06-03 04:00:00+00:00,0.049169965,0.048,0.043845102,0.050609447,0.04225024,0.043290723,0.04325851,0.040720403,0.041417826,East Plains,39.638522,-104.569335
15,2023-06-03 05:00:00+00:00,0.045895122,0.048,0.04709771,0.042886484,0.048485003,0.04115318,0.042075448,0.042046417,0.039725248,East Plains,39.638522,-104.569335
16,2023-06-03 06:00:00+00:00,0.04653469,0.05,0.04441764,0.045396693,0.041827194,0.04688351,0.040160522,0.041009106,0.04098196,East Plains,39.638522,-104.569335
17,2023-06-03 07:00:00+00:00,0.04793942,0.056,0.044406943,0.042631313,0.04348289,0.04024918,0.044913415,0.038663365,0.039453965,East Plains,39.638522,-104.569335
18,2023-06-03 08:00:00+00:00,0.05354098,0.051,0.04527739,0.04227788,0.04073681,0.041502737,0.038579043,0.042856574,0.037066206,East Plains,39.638522,-104.569335
19,2023-06-03 09:00:00+00:00,0.04747612,0.046,0.05012948,0.042821053,0.040184524,0.03881324,0.03949723,0.036877885,0.040776268,East Plains,39.638522,-104.569335
20,2023-06-03 10:00:00+00:00,0.04336032,0.041,0.04485465,0.04721948,0.0405382,0.038154125,0.03692537,0.037542332,0.035157498,East Plains,39.638522,-104.569335
21,2023-06-03 11:00:00+00:00,0.038904395,0.031000000000000003,0.04125247,0.04254025,0.044688057,0.038592726,0.03648767,0.0354064,0.03595806,East Plains,39.638522,-104.569335
