,date,preds_0_Chatfield Reservoir,actual,preds_1_Chatfield Reservoir,preds_2_Chatfield Reservoir,preds_3_Chatfield Reservoir,preds_4_Chatfield Reservoir,preds_5_Chatfield Reservoir,preds_6_Chatfield Reservoir,preds_7_Chatfield Reservoir,site_name,lat,lon
0,2023-06-02 14:00:00+00:00,0.03870734,0.04,0.03284058,0.03228022,0.031305496,0.032268975,0.032476548,0.031655774,0.031831775,Chatfield Reservoir,39.534488,-105.070358
1,2023-06-02 15:00:00+00:00,0.04495843,0.042,0.043553233,0.03893956,0.03854704,0.03792984,0.03845459,0.038554065,0.0382075,Chatfield Reservoir,39.534488,-105.070358
2,2023-06-02 16:00:00+00:00,0.046136122,0.048,0.049614757,0.048428837,0.044992913,0.044736568,0.044417463,0.044596814,0.044616014,Chatfield Reservoir,39.534488,-105.070358
3,2023-06-02 17:00:00+00:00,0.052902717,0.056,0.05052617,0.053635497,0.05268304,0.050195467,0.050046895,0.04995375,0.049883835,Chatfield Reservoir,39.534488,-105.070358
4,2023-06-02 18:00:00+00:00,0.06005285,0.06,0.05579403,0.053535752,0.056236945,0.055458713,0.053650547,0.053576414,0.053632807,Chatfield Reservoir,39.534488,-105.070358
5,2023-06-02 19:00:00+00:00,0.060420766,0.062,0.060492598,0.05652361,0.054543696,0.056839865,0.056211304,0.054906473,0.054879725,Chatfield Reservoir,39.534488,-105.070358
6,2023-06-02 20:00:00+00:00,0.062338587,0.069,0.06008377,0.06015487,0.05638928,0.054526348,0.056623038,0.056078706,0.05508929,Chatfield Reservoir,39.534488,-105.070358
7,2023-06-02 21:00:00+00:00,0.07324556,0.071,0.06345845,0.061133422,0.061204985,0.057412006,0.055551913,0.057581812,0.057080887,Chatfield Reservoir,39.534488,-105.070358
8,2023-06-02 22:00:00+00:00,0.07085614,0.065,0.07407095,0.064023115,0.06166983,0.061741624,0.057989333,0.0561681,0.058096036,Chatfield Reservoir,39.534488,-105.070358
9,2023-06-02 23:00:00+00:00,0.0608829,0.061000000000000006,0.06870188,0.071789466,0.062372617,0.060179498,0.06024509,0.05685934,0.055220224,Chatfield Reservoir,39.534488,-105.070358
10,2023-06-03 00:00:00+00:00,0.05696085,0.07,0.056835007,0.06324271,0.06578433,0.058025204,0.056223232,0.056276858,0.05349575,Chatfield Reservoir,39.534488,-105.070358
11,2023-06-03 01:00:00+00:00,0.066257805,0.061000000000000006,0.052354265,0.052258454,0.05723111,0.059258007,0.053062234,0.051617056,0.051660635,Chatfield Reservoir,39.534488,-105.070358
12,2023-06-03 02:00:00+00:00,0.051830865,0.05500000000000001,0.057811074,0.046868913,0.046797328,0.050574046,0.052132636,0.04735741,0.04623931,Chatfield Reservoir,39.534488,-105.070358
13,2023-06-03 03:00:00+00:00,0.049772203,0.053000000000000005,0.046310447,0.051087197,0.04238609,0.04232903,0.045394395,0.046698228,0.04262696,Chatfield Reservoir,39.534488,-105.070358
14,2023-06-03 04:00:00+00:00,0.04902637,0.045,0.045515545,0.042690467,0.046630584,0.039282795,0.03923515,0.0418566,0.04301689,Chatfield Reservoir,39.534488,-105.070358
15,2023-06-03 05:00:00+00:00,0.04070265,0.058,0.04502872,0.042043984,0.039656207,0.043081917,0.036701523,0.036660604,0.038974363,Chatfield Reservoir,39.534488,-105.070358
16,2023-06-03 06:00:00+00:00,0.056574725,0.051,0.038097687,0.041765857,0.039193228,0.03711885,0.040112942,0.034522757,0.034486834,Chatfield Reservoir,39.534488,-105.070358
17,2023-06-03 07:00:00+00:00,0.04594603,0.04700000000000001,0.052216575,0.035206974,0.038477503,0.036149338,0.03430674,0.036976196,0.03196808,Chatfield Reservoir,39.534488,-105.070358
18,2023-06-03 08:00:00+00:00,0.042860836,0.04,0.04172336,0.04759976,0.03203253,0.03490132,0.032871667,0.031286143,0.03361096,Chatfield Reservoir,39.534488,-105.070358
19,2023-06-03 09:00:00+00:00,0.035791453,0.035,0.03882798,0.037780285,0.043300737,0.02925512,0.031677995,0.02996294,0.028623788,Chatfield Reservoir,39.534488,-105.070358
20,2023-06-03 10:00:00+00:00,0.031625025,0.034,0.032455318,0.035223037,0.034261834,0.0393926,0.027017644,0.029039199,0.027583262,Chatfield Reservoir,39.534488,-105.070358
21,2023-06-03 11:00:00+00:00,0.031313308,0.027000000000000003,0.028861167,0.029573949,0.031978488,0.031143429,0.03560784,0.025143297,0.026827885,Chatfield Reservoir,39.534488,-105.070358
22,2023-06-03 12:00:00+00:00,0.025422506,0.023,0.029819006,0.027790055,0.02837386,0.030349726,0.029671216,0.033356518,0.024691902,Chatfield Reservoir,39.534488,-105.070358
23,2023-06-03 13:00:00+00:00,0.024965268,0.019,0.02729133,0.03067672,0.029076938,0.029536508,0.03108318,0.030547807,0.0335443,Chatfield Reservoir,39.534488,-105.070358
24,2023-06-03 14:00:00+00:00,0.023868412,0.024000000000000004,0.029345268,0.031031566,0.033532698,0.032340962,0.032676503,0.033810407,0.033408757,Chatfield Reservoir,39.534488,-105.070358
25,2023-06-03 15:00:00+00:00,0.03034329,0.027000000000000003,0.030220596,0.034187127,0.035399042,0.037177518,0.036365636,0.03658654,0.037345205,Chatfield Reservoir,39.534488,-105.070358
26,2023-06-03 16:00:00+00:00,0.031795043,0.04700000000000001,0.03510965,0.035012014,0.03808675,0.039008904,0.040287312,0.039733052,0.039878692,Chatfield Reservoir,39.534488,-105.070358
27,2023-06-03 17:00:00+00:00,0.05325624,0.053000000000000005,0.036717366,0.03950762,0.03942819,0.041852325,0.04252911,0.043397363,0.04304483,Chatfield Reservoir,39.534488,-105.070358
28,2023-06-03 18:00:00+00:00,0.054651458,0.058,0.054954223,0.03991098,0.04232345,0.04225664,0.044167336,0.044655766,0.045221917,Chatfield Reservoir,39.534488,-105.070358
29,2023-06-03 19:00:00+00:00,0.05946309,0.056,0.055472013,0.055750564,0.042273514,0.044371612,0.044316676,0.045766816,0.046097606,Chatfield Reservoir,39.534488,-105.070358
30,2023-06-03 20:00:00+00:00,0.054412022,0.056,0.058579575,0.054866645,0.05512203,0.04299305,0.04480528,0.044760667,0.045836903,Chatfield Reservoir,39.534488,-105.070358
31,2023-06-03 21:00:00+00:00,0.054174747,0.058,0.05233942,0.05607694,0.052744556,0.05297167,0.042382907,0.043924436,0.043888327,Chatfield Reservoir,39.534488,-105.070358
32,2023-06-03 22:00:00+00:00,0.056089997,0.056,0.05168051,0.050035853,0.053401,0.050405506,0.050605502,0.041460857,0.04275709,Chatfield Reservoir,39.534488,-105.070358
33,2023-06-03 23:00:00+00:00,0.05281083,0.058,0.052914087,0.048963804,0.047483653,0.050519574,0.047858804,0.048033625,0.04015066,Chatfield Reservoir,39.534488,-105.070358
34,2023-06-04 00:00:00+00:00,0.055512086,0.058,0.049671076,0.04976161,0.046260443,0.044935666,0.04762238,0.04529557,0.045447376,Chatfield Reservoir,39.534488,-105.070358
35,2023-06-04 01:00:00+00:00,0.053227145,0.052,0.05038573,0.04552527,0.045600485,0.042655334,0.041540492,0.04379526,0.04183805,Chatfield Reservoir,39.534488,-105.070358
36,2023-06-04 02:00:00+00:00,0.046189517,0.045,0.047637362,0.045188144,0.041099105,0.041161887,0.038725816,0.037805077,0.03967219,Chatfield Reservoir,39.534488,-105.070358
37,2023-06-04 03:00:00+00:00,0.039881088,0.026,0.041233312,0.042480372,0.04035903,0.036823466,0.03687723,0.034786265,0.03398861,Chatfield Reservoir,39.534488,-105.070358
38,2023-06-04 04:00:00+00:00,0.02141775,0.022,0.036134463,0.037314516,0.038420636,0.036513243,0.03338314,0.033430632,0.031567883,Chatfield Reservoir,39.534488,-105.070358
39,2023-06-04 05:00:00+00:00,0.020887991,0.028000000000000004,0.020321703,0.032667413,0.03370805,0.034702662,0.03299665,0.030216917,0.0302594,Chatfield Reservoir,39.534488,-105.070358
40,2023-06-04 06:00:00+00:00,0.026141679,0.027000000000000003,0.019015232,0.018541194,0.029176256,0.03010633,0.030990751,0.029476214,0.027013728,Chatfield Reservoir,39.534488,-105.070358
41,2023-06-04 07:00:00+00:00,0.023916317,0.043,0.023041291,0.016906524,0.016505353,0.02575978,0.026571466,0.027344394,0.026011707,Chatfield Reservoir,39.534488,-105.070358
42,2023-06-04 08:00:00+00:00,0.041526627,0.034,0.02086363,0.020096913,0.014867299,0.014525786,0.022335112,0.023023862,0.023685083,Chatfield Reservoir,39.534488,-105.070358
43,2023-06-04 09:00:00+00:00,0.02912753,0.028000000000000004,0.037696265,0.01854501,0.017900087,0.0135626765,0.013285742,0.019598613,0.02016326,Chatfield Reservoir,39.534488,-105.070358
44,2023-06-04 10:00:00+00:00,0.024621652,0.026,0.025815904,0.033793706,0.016845684,0.01631517,0.012865283,0.012647363,0.017689615,Chatfield Reservoir,39.534488,-105.070358
45,2023-06-04 11:00:00+00:00,0.023100654,0.033,0.021675235,0.022718595,0.029823117,0.015362165,0.014943408,0.01226777,0.012097055,Chatfield Reservoir,39.534488,-105.070358
46,2023-06-04 12:00:00+00:00,0.031086853,0.038,0.020527832,0.019342583,0.02020151,0.02611678,0.01454652,0.014223832,0.0121112075,Chatfield Reservoir,39.534488,-105.070358
47,2023-06-04 13:00:00+00:00,0.036641918,0.037,0.028992848,0.020353228,0.019418916,0.02009578,0.024768034,0.015579922,0.015313612,Chatfield Reservoir,39.534488,-105.070358
48,2023-06-04 14:00:00+00:00,0.03636974,0.044,0.03598084,0.029787673,0.02308556,0.022368457,0.022881063,0.026455004,0.019168459,Chatfield Reservoir,39.534488,-105.070358
49,2023-06-04 15:00:00+00:00,0.045155916,0.046,0.037023325,0.03671871,0.031996213,0.027016934,0.02650548,0.026864138,0.029399818,Chatfield Reservoir,39.534488,-105.070358
50,2023-06-04 16:00:00+00:00,0.045583766,0.046,0.04467185,0.038107023,0.03786932,0.034262497,0.030755494,0.030424895,0.030648425,Chatfield Reservoir,39.534488,-105.070358
51,2023-06-04 17:00:00+00:00,0.045683146,0.04700000000000001,0.04523003,0.04445413,0.038963202,0.038768083,0.03597973,0.033555124,0.033355422,Chatfield Reservoir,39.534488,-105.070358
52,2023-06-04 18:00:00+00:00,0.04707438,0.04900000000000001,0.04561332,0.045217436,0.044545595,0.039866313,0.039708503,0.03761487,0.036062606,Chatfield Reservoir,39.534488,-105.070358
53,2023-06-04 19:00:00+00:00,0.048757862,0.04700000000000001,0.046579566,0.045282412,0.04493439,0.044349153,0.04042582,0.040300786,0.038780633,Chatfield Reservoir,39.534488,-105.070358
54,2023-06-04 20:00:00+00:00,0.045959506,0.046,0.047998834,0.046012625,0.044843134,0.044532616,0.044026405,0.040774584,0.040677465,Chatfield Reservoir,39.534488,-105.070358
55,2023-06-04 21:00:00+00:00,0.044994563,0.05,0.04494676,0.04683235,0.045010176,0.04394655,0.043671593,0.04323708,0.040558435,Chatfield Reservoir,39.534488,-105.070358
56,2023-06-04 22:00:00+00:00,0.049223974,0.04900000000000001,0.04333593,0.043291908,0.045034327,0.043350533,0.042383157,0.04213783,0.041757755,Chatfield Reservoir,39.534488,-105.070358
57,2023-06-04 23:00:00+00:00,0.045706686,0.04700000000000001,0.045969546,0.040468756,0.04042729,0.042074334,0.040504266,0.039611284,0.039387144,Chatfield Reservoir,39.534488,-105.070358
58,2023-06-05 00:00:00+00:00,0.044373274,0.048,0.042874377,0.043117408,0.03798703,0.03794805,0.039476,0.038035553,0.037219778,Chatfield Reservoir,39.534488,-105.070358
59,2023-06-05 01:00:00+00:00,0.044920824,0.048,0.040755223,0.039464526,0.0396745,0.035192836,0.035158746,0.036488395,0.03523284,Chatfield Reservoir,39.534488,-105.070358
60,2023-06-05 02:00:00+00:00,0.044184178,0.038,0.04050391,0.03679781,0.03567258,0.035853904,0.032018617,0.031989425,0.033126093,Chatfield Reservoir,39.534488,-105.070358
61,2023-06-05 03:00:00+00:00,0.032503597,0.035,0.03976853,0.036461297,0.033181336,0.032197032,0.0323525,0.02907365,0.029048549,Chatfield Reservoir,39.534488,-105.070358
62,2023-06-05 04:00:00+00:00,0.03178242,0.031000000000000003,0.02898254,0.035398178,0.032445185,0.029510068,0.028645609,0.028781395,0.025897497,Chatfield Reservoir,39.534488,-105.070358
63,2023-06-05 05:00:00+00:00,0.027121926,0.025000000000000005,0.027987448,0.025511742,0.031228697,0.02855874,0.025941478,0.02517731,0.025297787,Chatfield Reservoir,39.534488,-105.070358
64,2023-06-05 06:00:00+00:00,0.02146923,0.02,0.023700647,0.024459353,0.022288492,0.02737315,0.025017194,0.022723248,0.02205392,Chatfield Reservoir,39.534488,-105.070358
65,2023-06-05 07:00:00+00:00,0.017106004,0.015,0.018553302,0.020471144,0.021128625,0.019228455,0.023635846,0.021596964,0.019608473,Chatfield Reservoir,39.534488,-105.070358
66,2023-06-05 08:00:00+00:00,0.012915461,0.016,0.0148931155,0.016124409,0.017756967,0.018320594,0.016723087,0.020406537,0.018696595,Chatfield Reservoir,39.534488,-105.070358
67,2023-06-05 09:00:00+00:00,0.014782726,0.017,0.011906527,0.013566394,0.014593953,0.015954893,0.016413875,0.015129092,0.018102158,Chatfield Reservoir,39.534488,-105.070358
68,2023-06-05 10:00:00+00:00,0.015724208,0.016,0.013575108,0.011138615,0.012506636,0.0133476425,0.014428148,0.0147877615,0.013777648,Chatfield Reservoir,39.534488,-105.070358
69,2023-06-05 11:00:00+00:00,0.014862014,0.013000000000000001,0.014590809,0.012772289,0.0107890405,0.011878524,0.012526143,0.013348004,0.013626007,Chatfield Reservoir,39.534488,-105.070358
70,2023-06-05 12:00:00+00:00,0.012515266,0.013000000000000001,0.014351092,0.014124526,0.012638673,0.011070018,0.011898975,0.012388363,0.013030452,Chatfield Reservoir,39.534488,-105.070358
71,2023-06-05 13:00:00+00:00,0.014962384,0.012,0.01448758,0.015955156,0.015773049,0.014604898,0.013412011,0.014042251,0.014434002,Chatfield Reservoir,39.534488,-105.070358
72,2023-06-05 14:00:00+00:00,0.018269273,0.024000000000000004,0.021189373,0.020825129,0.02192607,0.021793943,0.020983834,0.020172928,0.020616522,Chatfield Reservoir,39.534488,-105.070358
73,2023-06-05 15:00:00+00:00,0.03299691,0.036,0.027019762,0.029258672,0.029000038,0.029715205,0.02963882,0.029222218,0.028838433,Chatfield Reservoir,39.534488,-105.070358
74,2023-06-05 16:00:00+00:00,0.041746818,0.045,0.038299292,0.033277337,0.034968674,0.03479111,0.03520706,0.035170894,0.03501969,Chatfield Reservoir,39.534488,-105.070358
75,2023-06-05 17:00:00+00:00,0.04918023,0.054,0.0452003,0.042092722,0.0379657,0.039237667,0.039124116,0.03932128,0.039312176,Chatfield Reservoir,39.534488,-105.070358
76,2023-06-05 18:00:00+00:00,0.05820739,0.058,0.05179793,0.04800242,0.045289263,0.0419485,0.042841654,0.04278325,0.0428023,Chatfield Reservoir,39.534488,-105.070358
77,2023-06-05 19:00:00+00:00,0.058736987,0.059,0.059023928,0.05274255,0.049282376,0.046931177,0.044254668,0.04485225,0.044834364,Chatfield Reservoir,39.534488,-105.070358
78,2023-06-05 20:00:00+00:00,0.05775526,0.056999999999999995,0.05739963,0.057677522,0.051888704,0.048791673,0.046770964,0.044621572,0.04500613,Chatfield Reservoir,39.534488,-105.070358
79,2023-06-05 21:00:00+00:00,0.05391455,0.054,0.05485422,0.054531567,0.05477463,0.049801193,0.04718308,0.045516692,0.04383902,Chatfield Reservoir,39.534488,-105.070358
80,2023-06-05 22:00:00+00:00,0.050640784,0.05500000000000001,0.0505444,0.05134718,0.051075403,0.051278446,0.047179002,0.045032855,0.043685656,Chatfield Reservoir,39.534488,-105.070358
81,2023-06-05 23:00:00+00:00,0.05232796,0.041,0.04755003,0.047467683,0.04815378,0.047920268,0.04809268,0.044647023,0.042856958,Chatfield Reservoir,39.534488,-105.070358
82,2023-06-06 00:00:00+00:00,0.036678173,0.045,0.048575323,0.044478092,0.044407174,0.045007214,0.04480408,0.04495295,0.041991472,Chatfield Reservoir,39.534488,-105.070358
83,2023-06-06 01:00:00+00:00,0.04284404,0.044,0.03428344,0.043719336,0.040392432,0.040333785,0.04083272,0.04066303,0.040788483,Chatfield Reservoir,39.534488,-105.070358
84,2023-06-06 02:00:00+00:00,0.039856203,0.037,0.038559083,0.031337727,0.03910617,0.036359902,0.036311854,0.03671997,0.03658038,Chatfield Reservoir,39.534488,-105.070358
85,2023-06-06 03:00:00+00:00,0.032452423,0.031000000000000003,0.035691313,0.03455014,0.028325701,0.0349625,0.032649186,0.032608874,0.03295288,Chatfield Reservoir,39.534488,-105.070358
86,2023-06-06 04:00:00+00:00,0.027548993,0.028000000000000004,0.029147461,0.032037772,0.031013714,0.025416236,0.031268027,0.02923822,0.029202685,Chatfield Reservoir,39.534488,-105.070358
87,2023-06-06 05:00:00+00:00,0.025217915,0.028000000000000004,0.024734994,0.026144292,0.028707217,0.027791344,0.022863308,0.027957352,0.026183441,Chatfield Reservoir,39.534488,-105.070358
88,2023-06-06 06:00:00+00:00,0.025486285,0.025000000000000005,0.022529874,0.022104843,0.023338426,0.025602082,0.024805384,0.020573799,0.024927942,Chatfield Reservoir,39.534488,-105.070358
89,2023-06-06 07:00:00+00:00,0.02196562,0.025000000000000005,0.022472825,0.019872855,0.019506939,0.020573227,0.022501748,0.021827385,0.01825419,Chatfield Reservoir,39.534488,-105.070358
90,2023-06-06 08:00:00+00:00,0.022347743,0.027000000000000003,0.019274369,0.01971644,0.01749295,0.017182156,0.01806964,0.019666675,0.019104805,Chatfield Reservoir,39.534488,-105.070358
91,2023-06-06 09:00:00+00:00,0.024605319,0.026,0.019822445,0.017145379,0.017518789,0.01566733,0.015416427,0.016125735,0.017414864,Chatfield Reservoir,39.534488,-105.070358
92,2023-06-06 10:00:00+00:00,0.023186931,0.024000000000000004,0.02173631,0.017513247,0.015251395,0.015559766,0.014082694,0.013885775,0.014448712,Chatfield Reservoir,39.534488,-105.070358
93,2023-06-06 11:00:00+00:00,0.021608915,0.021,0.020767005,0.019504143,0.015961654,0.014138593,0.014378231,0.01324398,0.013090171,Chatfield Reservoir,39.534488,-105.070358
