,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,preds_6_South Table,preds_7_South Table,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.044892777,0.038,0.04326501,0.042778052,0.04260927,0.04246645,0.042451445,0.04243138,0.042794634,South Table,39.743724,-105.177989
1,2023-05-02 08:00:00+00:00,0.037748005,0.039,0.043614782,0.042290166,0.041894134,0.04175429,0.04163423,0.04162133,0.041603617,South Table,39.743724,-105.177989
2,2023-05-02 09:00:00+00:00,0.038235042,0.037,0.037195224,0.041965038,0.040865473,0.040533464,0.04041488,0.040310975,0.040299512,South Table,39.743724,-105.177989
3,2023-05-02 10:00:00+00:00,0.036735147,0.034,0.037792683,0.03694949,0.040869247,0.039939884,0.039657034,0.039553802,0.03946077,South Table,39.743724,-105.177989
4,2023-05-02 11:00:00+00:00,0.03364696,0.033,0.036023196,0.036886644,0.03620072,0.03948122,0.03868604,0.038439132,0.03834635,South Table,39.743724,-105.177989
5,2023-05-02 12:00:00+00:00,0.032842968,0.033,0.033401377,0.03528925,0.035982538,0.035421714,0.038172062,0.03748343,0.037262667,South Table,39.743724,-105.177989
6,2023-05-02 13:00:00+00:00,0.032948297,0.04,0.03281005,0.03324202,0.034709465,0.03526422,0.034806456,0.03713734,0.036530625,South Table,39.743724,-105.177989
7,2023-05-02 14:00:00+00:00,0.041303623,0.04,0.034765422,0.03466202,0.034980174,0.03608815,0.036517568,0.036151115,0.038100038,South Table,39.743724,-105.177989
8,2023-05-02 15:00:00+00:00,0.041677035,0.039,0.04294221,0.037906513,0.0378313,0.03806573,0.038895007,0.0392262,0.038932253,South Table,39.743724,-105.177989
9,2023-05-02 16:00:00+00:00,0.042279802,0.041,0.04509083,0.046145115,0.042228278,0.04217153,0.042346284,0.042973682,0.04323417,South Table,39.743724,-105.177989
10,2023-05-02 17:00:00+00:00,0.04542555,0.044,0.046894692,0.049375385,0.050242536,0.04715613,0.04711329,0.047243517,0.047724135,South Table,39.743724,-105.177989
