,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_9,30.148228,o3_sim_Evergreen_9,39.620354899999995,-105.33872,5.31e-05
o3_sim_Idaho Springs_9,43.67757,o3_sim_Idaho Springs_9,39.7924822,-105.49127,3.68e-05
o3_sim_Five Points_9,33.228504,o3_sim_Five Points_9,39.751153,-104.987625,3.1e-05
o3_sim_Welby_9,37.64358,o3_sim_Welby_9,39.8380857,-104.94984,3.33e-05
o3_sim_Highlands Ranch_9,40.709908,o3_sim_Highlands Ranch_9,39.5678362,-104.957193,5.08e-05
o3_sim_Rocky Flats_9,44.518604,o3_sim_Rocky Flats_9,39.9127392,-105.188587,5.98e-05
o3_sim_Boulder_9,39.326965,o3_sim_Boulder_9,40.0700006,-105.220238,1.54e-05
o3_sim_Chatfield Reservoir_9,37.26209,o3_sim_Chatfield Reservoir_9,39.5344623,-105.070358,2.57e-05
o3_sim_Sunnyside_9,36.65162,o3_sim_Sunnyside_9,39.779426300000004,-105.00518,6.37e-05
o3_sim_East Plains_9,42.374855,o3_sim_East Plains_9,39.6385092,-104.569335,1.28e-05
o3_sim_South Table_9,45.737183,o3_sim_South Table_9,39.7437065,-105.177989,1.75e-05
o3_sim_Evergreen_9,30.148228,o3_sim_Evergreen_9,39.620365799999995,-105.33872,4.22e-05
o3_sim_Idaho Springs_9,43.67757,o3_sim_Idaho Springs_9,39.7924983,-105.49127,2.07e-05
o3_sim_Five Points_9,33.228504,o3_sim_Five Points_9,39.7511657,-104.987625,1.83e-05
o3_sim_Welby_9,37.64358,o3_sim_Welby_9,39.8381021,-104.94984,1.69e-05
o3_sim_Highlands Ranch_9,40.709908,o3_sim_Highlands Ranch_9,39.5678662,-104.957193,2.08e-05
o3_sim_Rocky Flats_9,44.518604,o3_sim_Rocky Flats_9,39.9127965,-105.188587,2.5e-06
o3_sim_Boulder_9,39.326965,o3_sim_Boulder_9,40.0699485,-105.220238,6.75e-05
o3_sim_Chatfield Reservoir_9,37.26209,o3_sim_Chatfield Reservoir_9,39.5343965,-105.070358,9.15e-05
o3_sim_Sunnyside_9,36.65162,o3_sim_Sunnyside_9,39.779441600000006,-105.00518,4.84e-05
o3_sim_East Plains_9,42.374855,o3_sim_East Plains_9,39.6384246,-104.569335,9.74e-05
o3_sim_South Table_9,45.737183,o3_sim_South Table_9,39.7436838,-105.177989,4.02e-05
o3_sim_Evergreen_9,30.148228,o3_sim_Evergreen_9,39.620315999999995,-105.33872,9.2e-05
o3_sim_Idaho Springs_9,43.67757,o3_sim_Idaho Springs_9,39.7924502,-105.49127,6.88e-05
o3_sim_Five Points_9,33.228504,o3_sim_Five Points_9,39.7511482,-104.987625,3.58e-05
o3_sim_Welby_9,37.64358,o3_sim_Welby_9,39.8380825,-104.94984,3.65e-05
o3_sim_Highlands Ranch_9,40.709908,o3_sim_Highlands Ranch_9,39.5677993,-104.957193,8.77e-05
o3_sim_Rocky Flats_9,44.518604,o3_sim_Rocky Flats_9,39.9127304,-105.188587,6.86e-05
o3_sim_Boulder_9,39.326965,o3_sim_Boulder_9,40.0699297,-105.220238,8.63e-05
o3_sim_Chatfield Reservoir_9,37.26209,o3_sim_Chatfield Reservoir_9,39.534444400000005,-105.070358,4.36e-05
o3_sim_Sunnyside_9,36.65162,o3_sim_Sunnyside_9,39.7794163,-105.00518,7.37e-05
o3_sim_East Plains_9,42.374855,o3_sim_East Plains_9,39.6385175,-104.569335,4.5e-06
o3_sim_South Table_9,45.737183,o3_sim_South Table_9,39.7436564,-105.177989,6.76e-05
o3_sim_Evergreen_9,30.148228,o3_sim_Evergreen_9,39.620373199999996,-105.33872,3.48e-05
o3_sim_Idaho Springs_9,43.67757,o3_sim_Idaho Springs_9,39.792465299999996,-105.49127,5.37e-05
o3_sim_Five Points_9,33.228504,o3_sim_Five Points_9,39.7511701,-104.987625,1.39e-05
o3_sim_Welby_9,37.64358,o3_sim_Welby_9,39.8381129,-104.94984,6.1e-06
o3_sim_Highlands Ranch_9,40.709908,o3_sim_Highlands Ranch_9,39.5678427,-104.957193,4.43e-05
o3_sim_Rocky Flats_9,44.518604,o3_sim_Rocky Flats_9,39.9127394,-105.188587,5.96e-05
o3_sim_Boulder_9,39.326965,o3_sim_Boulder_9,40.0699659,-105.220238,5.01e-05
o3_sim_Chatfield Reservoir_9,37.26209,o3_sim_Chatfield Reservoir_9,39.534485800000006,-105.070358,2.2e-06
o3_sim_Sunnyside_9,36.65162,o3_sim_Sunnyside_9,39.7794216,-105.00518,6.84e-05
o3_sim_East Plains_9,42.374855,o3_sim_East Plains_9,39.6384661,-104.569335,5.59e-05
o3_sim_South Table_9,45.737183,o3_sim_South Table_9,39.7436501,-105.177989,7.39e-05
o3_sim_Evergreen_9,30.148228,o3_sim_Evergreen_9,39.6203814,-105.33872,2.66e-05
o3_sim_Idaho Springs_9,43.67757,o3_sim_Idaho Springs_9,39.7924319,-105.49127,8.71e-05
o3_sim_Five Points_9,33.228504,o3_sim_Five Points_9,39.7511622,-104.987625,2.18e-05
o3_sim_Welby_9,37.64358,o3_sim_Welby_9,39.838099299999996,-104.94984,1.97e-05
o3_sim_Highlands Ranch_9,40.709908,o3_sim_Highlands Ranch_9,39.5678254,-104.957193,6.16e-05
o3_sim_Rocky Flats_9,44.518604,o3_sim_Rocky Flats_9,39.9127249,-105.188587,7.41e-05
o3_sim_Boulder_9,39.326965,o3_sim_Boulder_9,40.069962700000005,-105.220238,5.33e-05
o3_sim_Chatfield Reservoir_9,37.26209,o3_sim_Chatfield Reservoir_9,39.534391600000006,-105.070358,9.64e-05
o3_sim_Sunnyside_9,36.65162,o3_sim_Sunnyside_9,39.7794736,-105.00518,1.64e-05
o3_sim_East Plains_9,42.374855,o3_sim_East Plains_9,39.6384437,-104.569335,7.83e-05
o3_sim_South Table_9,45.737183,o3_sim_South Table_9,39.7437223,-105.177989,1.7e-06
