,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_9,36.15078,o3_sim_Evergreen_9,39.6203268,-105.33872,8.12e-05
o3_sim_Idaho Springs_9,44.388138,o3_sim_Idaho Springs_9,39.7925025,-105.49127,1.65e-05
o3_sim_Five Points_9,37.070564,o3_sim_Five Points_9,39.7511626,-104.987625,2.14e-05
o3_sim_Welby_9,40.988773,o3_sim_Welby_9,39.8380969,-104.94984,2.21e-05
o3_sim_Highlands Ranch_9,41.710987,o3_sim_Highlands Ranch_9,39.5678383,-104.957193,4.87e-05
o3_sim_Rocky Flats_9,45.29666,o3_sim_Rocky Flats_9,39.9127036,-105.188587,9.54e-05
o3_sim_Boulder_9,38.663124,o3_sim_Boulder_9,40.069981000000006,-105.220238,3.5e-05
o3_sim_Chatfield Reservoir_9,40.55248,o3_sim_Chatfield Reservoir_9,39.5344138,-105.070358,7.42e-05
o3_sim_Sunnyside_9,39.62419,o3_sim_Sunnyside_9,39.7794565,-105.00518,3.35e-05
o3_sim_East Plains_9,46.250748,o3_sim_East Plains_9,39.638489400000005,-104.569335,3.26e-05
o3_sim_South Table_9,45.6042,o3_sim_South Table_9,39.7436959,-105.177989,2.81e-05
o3_sim_Evergreen_9,36.15078,o3_sim_Evergreen_9,39.6203698,-105.33872,3.82e-05
o3_sim_Idaho Springs_9,44.388138,o3_sim_Idaho Springs_9,39.792517,-105.49127,2e-06
o3_sim_Five Points_9,37.070564,o3_sim_Five Points_9,39.751089400000005,-104.987625,9.46e-05
o3_sim_Welby_9,40.988773,o3_sim_Welby_9,39.8380191,-104.94984,9.99e-05
o3_sim_Highlands Ranch_9,41.710987,o3_sim_Highlands Ranch_9,39.567805,-104.957193,8.2e-05
o3_sim_Rocky Flats_9,45.29666,o3_sim_Rocky Flats_9,39.9127752,-105.188587,2.38e-05
o3_sim_Boulder_9,38.663124,o3_sim_Boulder_9,40.0699458,-105.220238,7.02e-05
o3_sim_Chatfield Reservoir_9,40.55248,o3_sim_Chatfield Reservoir_9,39.5344825,-105.070358,5.5e-06
o3_sim_Sunnyside_9,39.62419,o3_sim_Sunnyside_9,39.779470100000005,-105.00518,1.99e-05
o3_sim_East Plains_9,46.250748,o3_sim_East Plains_9,39.6384731,-104.569335,4.89e-05
o3_sim_South Table_9,45.6042,o3_sim_South Table_9,39.7437038,-105.177989,2.02e-05
o3_sim_Evergreen_9,36.15078,o3_sim_Evergreen_9,39.6203576,-105.33872,5.04e-05
o3_sim_Idaho Springs_9,44.388138,o3_sim_Idaho Springs_9,39.792431799999996,-105.49127,8.72e-05
o3_sim_Five Points_9,37.070564,o3_sim_Five Points_9,39.751097,-104.987625,8.7e-05
o3_sim_Welby_9,40.988773,o3_sim_Welby_9,39.8380344,-104.94984,8.46e-05
o3_sim_Highlands Ranch_9,41.710987,o3_sim_Highlands Ranch_9,39.567883099999996,-104.957193,3.9e-06
o3_sim_Rocky Flats_9,45.29666,o3_sim_Rocky Flats_9,39.9127129,-105.188587,8.61e-05
o3_sim_Boulder_9,38.663124,o3_sim_Boulder_9,40.0700026,-105.220238,1.34e-05
o3_sim_Chatfield Reservoir_9,40.55248,o3_sim_Chatfield Reservoir_9,39.5343966,-105.070358,9.14e-05
o3_sim_Sunnyside_9,39.62419,o3_sim_Sunnyside_9,39.779450600000004,-105.00518,3.94e-05
o3_sim_East Plains_9,46.250748,o3_sim_East Plains_9,39.6384606,-104.569335,6.14e-05
o3_sim_South Table_9,45.6042,o3_sim_South Table_9,39.743679900000004,-105.177989,4.41e-05
o3_sim_Evergreen_9,36.15078,o3_sim_Evergreen_9,39.6203357,-105.33872,7.23e-05
