,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_9,25.453484,o3_sim_Evergreen_9,39.620393299999996,-105.33872,1.47e-05
o3_sim_Idaho Springs_9,42.026497,o3_sim_Idaho Springs_9,39.792473099999995,-105.49127,4.59e-05
o3_sim_Five Points_9,26.635063,o3_sim_Five Points_9,39.7511595,-104.987625,2.45e-05
o3_sim_Welby_9,28.27662,o3_sim_Welby_9,39.8381135,-104.94984,5.5e-06
o3_sim_Highlands Ranch_9,41.302906,o3_sim_Highlands Ranch_9,39.5678616,-104.957193,2.54e-05
o3_sim_Rocky Flats_9,37.555115,o3_sim_Rocky Flats_9,39.9127846,-105.188587,1.44e-05
o3_sim_Boulder_9,36.01424,o3_sim_Boulder_9,40.0700118,-105.220238,4.2e-06
o3_sim_Chatfield Reservoir_9,35.222786,o3_sim_Chatfield Reservoir_9,39.534469400000006,-105.070358,1.86e-05
o3_sim_Sunnyside_9,34.32123,o3_sim_Sunnyside_9,39.779431900000006,-105.00518,5.81e-05
o3_sim_East Plains_9,40.170486,o3_sim_East Plains_9,39.638462600000004,-104.569335,5.94e-05
o3_sim_South Table_9,38.87325,o3_sim_South Table_9,39.7436797,-105.177989,4.43e-05
o3_sim_Evergreen_9,25.453484,o3_sim_Evergreen_9,39.620404099999995,-105.33872,3.9e-06
o3_sim_Idaho Springs_9,42.026497,o3_sim_Idaho Springs_9,39.7925013,-105.49127,1.77e-05
o3_sim_Five Points_9,26.635063,o3_sim_Five Points_9,39.7511291,-104.987625,5.49e-05
o3_sim_Welby_9,28.27662,o3_sim_Welby_9,39.8381071,-104.94984,1.19e-05
o3_sim_Highlands Ranch_9,41.302906,o3_sim_Highlands Ranch_9,39.5677908,-104.957193,9.62e-05
o3_sim_Rocky Flats_9,37.555115,o3_sim_Rocky Flats_9,39.9127354,-105.188587,6.36e-05
o3_sim_Boulder_9,36.01424,o3_sim_Boulder_9,40.0699325,-105.220238,8.35e-05
o3_sim_Chatfield Reservoir_9,35.222786,o3_sim_Chatfield Reservoir_9,39.5344855,-105.070358,2.5e-06
o3_sim_Sunnyside_9,34.32123,o3_sim_Sunnyside_9,39.779394200000006,-105.00518,9.58e-05
o3_sim_East Plains_9,40.170486,o3_sim_East Plains_9,39.6384381,-104.569335,8.39e-05
o3_sim_South Table_9,38.87325,o3_sim_South Table_9,39.7436552,-105.177989,6.88e-05
o3_sim_Evergreen_9,25.453484,o3_sim_Evergreen_9,39.6203679,-105.33872,4.01e-05
o3_sim_Idaho Springs_9,42.026497,o3_sim_Idaho Springs_9,39.7924761,-105.49127,4.29e-05
o3_sim_Five Points_9,26.635063,o3_sim_Five Points_9,39.7511159,-104.987625,6.81e-05
o3_sim_Welby_9,28.27662,o3_sim_Welby_9,39.8381032,-104.94984,1.58e-05
o3_sim_Highlands Ranch_9,41.302906,o3_sim_Highlands Ranch_9,39.567859399999996,-104.957193,2.76e-05
o3_sim_Rocky Flats_9,37.555115,o3_sim_Rocky Flats_9,39.912725,-105.188587,7.4e-05
o3_sim_Boulder_9,36.01424,o3_sim_Boulder_9,40.0699425,-105.220238,7.35e-05
o3_sim_Chatfield Reservoir_9,35.222786,o3_sim_Chatfield Reservoir_9,39.5344271,-105.070358,6.09e-05
