,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_6,41.21284,o3_sim_Idaho Springs_6,39.7925038,-105.49127,1.52e-05
o3_sim_Five Points_6,23.93699,o3_sim_Five Points_6,39.7511408,-104.987625,4.32e-05
o3_sim_Welby_6,18.034985,o3_sim_Welby_6,39.8380332,-104.94984,8.58e-05
o3_sim_Highlands Ranch_6,35.343494,o3_sim_Highlands Ranch_6,39.5677987,-104.957193,8.83e-05
o3_sim_Rocky Flats_6,43.716927,o3_sim_Rocky Flats_6,39.9127879,-105.188587,1.11e-05
o3_sim_Boulder_6,27.51436,o3_sim_Boulder_6,40.0699993,-105.220238,1.67e-05
o3_sim_Chatfield Reservoir_6,28.931665,o3_sim_Chatfield Reservoir_6,39.534432,-105.070358,5.6e-05
o3_sim_Sunnyside_6,19.69967,o3_sim_Sunnyside_6,39.7794108,-105.00518,7.92e-05
o3_sim_East Plains_6,37.005898,o3_sim_East Plains_6,39.638452,-104.569335,7e-05
o3_sim_South Table_6,35.647415,o3_sim_South Table_6,39.743645,-105.177989,7.9e-05
o3_sim_Idaho Springs_6,41.21284,o3_sim_Idaho Springs_6,39.7925018,-105.49127,1.72e-05
o3_sim_Five Points_6,23.93699,o3_sim_Five Points_6,39.7511449,-104.987625,3.91e-05
o3_sim_Welby_6,18.034985,o3_sim_Welby_6,39.8380331,-104.94984,8.59e-05
o3_sim_Highlands Ranch_6,35.343494,o3_sim_Highlands Ranch_6,39.5678313,-104.957193,5.57e-05
o3_sim_Rocky Flats_6,43.716927,o3_sim_Rocky Flats_6,39.912711,-105.188587,8.8e-05
o3_sim_Boulder_6,27.51436,o3_sim_Boulder_6,40.069954100000004,-105.220238,6.19e-05
o3_sim_Chatfield Reservoir_6,28.931665,o3_sim_Chatfield Reservoir_6,39.5344447,-105.070358,4.33e-05
o3_sim_Sunnyside_6,19.69967,o3_sim_Sunnyside_6,39.7793909,-105.00518,9.91e-05
o3_sim_East Plains_6,37.005898,o3_sim_East Plains_6,39.6384987,-104.569335,2.33e-05
o3_sim_South Table_6,35.647415,o3_sim_South Table_6,39.7436927,-105.177989,3.13e-05
o3_sim_Idaho Springs_6,41.21284,o3_sim_Idaho Springs_6,39.7924647,-105.49127,5.43e-05
o3_sim_Five Points_6,23.93699,o3_sim_Five Points_6,39.751161100000004,-104.987625,2.29e-05
o3_sim_Welby_6,18.034985,o3_sim_Welby_6,39.8380341,-104.94984,8.49e-05
o3_sim_Highlands Ranch_6,35.343494,o3_sim_Highlands Ranch_6,39.5678376,-104.957193,4.94e-05
o3_sim_Rocky Flats_6,43.716927,o3_sim_Rocky Flats_6,39.9127183,-105.188587,8.07e-05
o3_sim_Boulder_6,27.51436,o3_sim_Boulder_6,40.069978500000005,-105.220238,3.75e-05
o3_sim_Chatfield Reservoir_6,28.931665,o3_sim_Chatfield Reservoir_6,39.5343941,-105.070358,9.39e-05
o3_sim_Sunnyside_6,19.69967,o3_sim_Sunnyside_6,39.7794084,-105.00518,8.16e-05
o3_sim_East Plains_6,37.005898,o3_sim_East Plains_6,39.6384344,-104.569335,8.76e-05
o3_sim_South Table_6,35.647415,o3_sim_South Table_6,39.7437231,-105.177989,9e-07
o3_sim_Idaho Springs_6,41.21284,o3_sim_Idaho Springs_6,39.792513,-105.49127,6e-06
o3_sim_Five Points_6,23.93699,o3_sim_Five Points_6,39.7511317,-104.987625,5.23e-05
o3_sim_Welby_6,18.034985,o3_sim_Welby_6,39.8380238,-104.94984,9.52e-05
o3_sim_Highlands Ranch_6,35.343494,o3_sim_Highlands Ranch_6,39.5678118,-104.957193,7.52e-05
o3_sim_Rocky Flats_6,43.716927,o3_sim_Rocky Flats_6,39.9127674,-105.188587,3.16e-05
o3_sim_Boulder_6,27.51436,o3_sim_Boulder_6,40.070013800000005,-105.220238,2.2e-06
o3_sim_Chatfield Reservoir_6,28.931665,o3_sim_Chatfield Reservoir_6,39.5344738,-105.070358,1.42e-05
o3_sim_Sunnyside_6,19.69967,o3_sim_Sunnyside_6,39.779475000000005,-105.00518,1.5e-05
o3_sim_East Plains_6,37.005898,o3_sim_East Plains_6,39.6384755,-104.569335,4.65e-05
o3_sim_South Table_6,35.647415,o3_sim_South Table_6,39.7436888,-105.177989,3.52e-05
o3_sim_Idaho Springs_6,41.21284,o3_sim_Idaho Springs_6,39.7924516,-105.49127,6.74e-05
o3_sim_Five Points_6,23.93699,o3_sim_Five Points_6,39.751139200000004,-104.987625,4.48e-05
o3_sim_Welby_6,18.034985,o3_sim_Welby_6,39.8381104,-104.94984,8.6e-06
o3_sim_Highlands Ranch_6,35.343494,o3_sim_Highlands Ranch_6,39.5678344,-104.957193,5.26e-05
o3_sim_Rocky Flats_6,43.716927,o3_sim_Rocky Flats_6,39.9127252,-105.188587,7.38e-05
o3_sim_Boulder_6,27.51436,o3_sim_Boulder_6,40.0699794,-105.220238,3.66e-05
o3_sim_Chatfield Reservoir_6,28.931665,o3_sim_Chatfield Reservoir_6,39.5344131,-105.070358,7.49e-05
o3_sim_Sunnyside_6,19.69967,o3_sim_Sunnyside_6,39.779444000000005,-105.00518,4.6e-05
o3_sim_East Plains_6,37.005898,o3_sim_East Plains_6,39.638499700000004,-104.569335,2.23e-05
o3_sim_South Table_6,35.647415,o3_sim_South Table_6,39.7436836,-105.177989,4.04e-05
o3_sim_140,44.45313,o3_sim_140,40.2452011,-105.7200012,5.11e-05
o3_sim_1,39.650196,o3_sim_1,39.3174019,-104.3799973,1.79e-05
o3_sim_2,29.023285,o3_sim_2,39.3174019,-104.4830017,3.37e-05
o3_sim_3,23.9275,o3_sim_3,39.3174019,-104.5859985,4.3e-05
o3_sim_4,21.862068,o3_sim_4,39.3174019,-104.6900024,4.49e-05
o3_sim_5,26.930933,o3_sim_5,39.3174019,-104.7929993,7.09e-05
o3_sim_6,24.959604,o3_sim_6,39.3174019,-104.8960037,5.08e-05
o3_sim_7,30.121017,o3_sim_7,39.3174019,-104.9990005,6.24e-05
o3_sim_8,28.719812,o3_sim_8,39.3174019,-105.1019974,8.9e-05
o3_sim_9,30.647087,o3_sim_9,39.3174019,-105.2050018,6.93e-05
o3_sim_10,30.141718,o3_sim_10,39.3174019,-105.3079987,1.77e-05
o3_sim_11,37.967358,o3_sim_11,39.3174019,-105.4110031,9.86e-05
o3_sim_12,42.12269,o3_sim_12,39.3174019,-105.5139999,4.39e-05
o3_sim_13,44.75403,o3_sim_13,39.3174019,-105.6169968,5.74e-05
o3_sim_14,41.204098,o3_sim_14,39.3174019,-105.7200012,1.82e-05
o3_sim_15,30.352661,o3_sim_15,39.4205017,-104.3799973,7.84e-05
o3_sim_16,33.42654,o3_sim_16,39.4205017,-104.4830017,1.29e-05
o3_sim_17,24.447094,o3_sim_17,39.4205017,-104.5859985,4.1e-05
o3_sim_18,21.79475,o3_sim_18,39.4205017,-104.6900024,6.18e-05
o3_sim_19,21.99064,o3_sim_19,39.4205017,-104.7929993,4.63e-05
o3_sim_20,18.506319,o3_sim_20,39.4205017,-104.8960037,4.9e-06
o3_sim_21,28.426973,o3_sim_21,39.4205017,-104.9990005,3.14e-05
o3_sim_22,33.007664,o3_sim_22,39.4205017,-105.1019974,2.01e-05
