,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_18,36.559174,o3_sim_Idaho Springs_18,39.7924479,-105.49127,7.11e-05
o3_sim_Five Points_18,28.502651,o3_sim_Five Points_18,39.7511809,-104.987625,3.1e-06
o3_sim_Welby_18,17.186646,o3_sim_Welby_18,39.8380963,-104.94984,2.27e-05
o3_sim_Highlands Ranch_18,33.41041,o3_sim_Highlands Ranch_18,39.5678329,-104.957193,5.41e-05
o3_sim_Rocky Flats_18,35.52452,o3_sim_Rocky Flats_18,39.9127984,-105.188587,6e-07
o3_sim_Boulder_18,28.411217,o3_sim_Boulder_18,40.069985800000005,-105.220238,3.02e-05
o3_sim_Chatfield Reservoir_18,29.517792,o3_sim_Chatfield Reservoir_18,39.53446,-105.070358,2.8e-05
o3_sim_Sunnyside_18,23.36803,o3_sim_Sunnyside_18,39.7793998,-105.00518,9.02e-05
o3_sim_East Plains_18,39.721798,o3_sim_East Plains_18,39.6384768,-104.569335,4.52e-05
o3_sim_South Table_18,35.24979,o3_sim_South Table_18,39.743671,-105.177989,5.3e-05
o3_sim_Idaho Springs_18,36.559174,o3_sim_Idaho Springs_18,39.7924752,-105.49127,4.38e-05
o3_sim_Five Points_18,28.502651,o3_sim_Five Points_18,39.7511837,-104.987625,3e-07
o3_sim_Welby_18,17.186646,o3_sim_Welby_18,39.838057299999996,-104.94984,6.17e-05
o3_sim_Highlands Ranch_18,33.41041,o3_sim_Highlands Ranch_18,39.5678719,-104.957193,1.51e-05
o3_sim_Rocky Flats_18,35.52452,o3_sim_Rocky Flats_18,39.9127882,-105.188587,1.08e-05
o3_sim_Boulder_18,28.411217,o3_sim_Boulder_18,40.069984500000004,-105.220238,3.15e-05
o3_sim_Chatfield Reservoir_18,29.517792,o3_sim_Chatfield Reservoir_18,39.534482800000006,-105.070358,5.2e-06
o3_sim_Sunnyside_18,23.36803,o3_sim_Sunnyside_18,39.779393600000006,-105.00518,9.64e-05
o3_sim_East Plains_18,39.721798,o3_sim_East Plains_18,39.638484600000005,-104.569335,3.74e-05
o3_sim_South Table_18,35.24979,o3_sim_South Table_18,39.743649,-105.177989,7.5e-05
o3_sim_Idaho Springs_18,36.559174,o3_sim_Idaho Springs_18,39.7924545,-105.49127,6.45e-05
o3_sim_Five Points_18,28.502651,o3_sim_Five Points_18,39.7511105,-104.987625,7.35e-05
o3_sim_Welby_18,17.186646,o3_sim_Welby_18,39.8380906,-104.94984,2.84e-05
o3_sim_Highlands Ranch_18,33.41041,o3_sim_Highlands Ranch_18,39.5678196,-104.957193,6.74e-05
o3_sim_Rocky Flats_18,35.52452,o3_sim_Rocky Flats_18,39.9127773,-105.188587,2.17e-05
o3_sim_Boulder_18,28.411217,o3_sim_Boulder_18,40.069928100000006,-105.220238,8.79e-05
o3_sim_Chatfield Reservoir_18,29.517792,o3_sim_Chatfield Reservoir_18,39.53445850000001,-105.070358,2.95e-05
o3_sim_Sunnyside_18,23.36803,o3_sim_Sunnyside_18,39.779398900000004,-105.00518,9.11e-05
o3_sim_East Plains_18,39.721798,o3_sim_East Plains_18,39.6384972,-104.569335,2.48e-05
o3_sim_South Table_18,35.24979,o3_sim_South Table_18,39.7436833,-105.177989,4.07e-05
o3_sim_Idaho Springs_18,36.559174,o3_sim_Idaho Springs_18,39.7924759,-105.49127,4.31e-05
o3_sim_Five Points_18,28.502651,o3_sim_Five Points_18,39.7511469,-104.987625,3.71e-05
o3_sim_Welby_18,17.186646,o3_sim_Welby_18,39.8380472,-104.94984,7.18e-05
o3_sim_Highlands Ranch_18,33.41041,o3_sim_Highlands Ranch_18,39.5678609,-104.957193,2.61e-05
o3_sim_Rocky Flats_18,35.52452,o3_sim_Rocky Flats_18,39.9127087,-105.188587,9.03e-05
o3_sim_Boulder_18,28.411217,o3_sim_Boulder_18,40.0699891,-105.220238,2.69e-05
o3_sim_Chatfield Reservoir_18,29.517792,o3_sim_Chatfield Reservoir_18,39.5343901,-105.070358,9.79e-05
o3_sim_Sunnyside_18,23.36803,o3_sim_Sunnyside_18,39.779425100000005,-105.00518,6.49e-05
o3_sim_East Plains_18,39.721798,o3_sim_East Plains_18,39.638477900000005,-104.569335,4.41e-05
o3_sim_South Table_18,35.24979,o3_sim_South Table_18,39.7436339,-105.177989,9.01e-05
o3_sim_Idaho Springs_18,36.559174,o3_sim_Idaho Springs_18,39.792453699999996,-105.49127,6.53e-05
o3_sim_Five Points_18,28.502651,o3_sim_Five Points_18,39.7511791,-104.987625,4.9e-06
o3_sim_Welby_18,17.186646,o3_sim_Welby_18,39.8380882,-104.94984,3.08e-05
o3_sim_Highlands Ranch_18,33.41041,o3_sim_Highlands Ranch_18,39.5678422,-104.957193,4.48e-05
o3_sim_Rocky Flats_18,35.52452,o3_sim_Rocky Flats_18,39.9127195,-105.188587,7.95e-05
o3_sim_Boulder_18,28.411217,o3_sim_Boulder_18,40.070006500000005,-105.220238,9.5e-06
o3_sim_Chatfield Reservoir_18,29.517792,o3_sim_Chatfield Reservoir_18,39.5344813,-105.070358,6.7e-06
o3_sim_Sunnyside_18,23.36803,o3_sim_Sunnyside_18,39.77942,-105.00518,7e-05
o3_sim_East Plains_18,39.721798,o3_sim_East Plains_18,39.6384265,-104.569335,9.55e-05
o3_sim_South Table_18,35.24979,o3_sim_South Table_18,39.7436863,-105.177989,3.77e-05
o3_sim_140,44.45313,o3_sim_140,40.2452011,-105.7200012,7.68e-05
o3_sim_1,39.650196,o3_sim_1,39.3174019,-104.3799973,2.64e-05
o3_sim_2,29.023285,o3_sim_2,39.3174019,-104.4830017,5.39e-05
o3_sim_3,23.9275,o3_sim_3,39.3174019,-104.5859985,8.99e-05
o3_sim_4,21.862068,o3_sim_4,39.3174019,-104.6900024,2.74e-05
o3_sim_5,26.930933,o3_sim_5,39.3174019,-104.7929993,9.6e-05
o3_sim_6,24.959604,o3_sim_6,39.3174019,-104.8960037,4.1e-06
o3_sim_7,30.121017,o3_sim_7,39.3174019,-104.9990005,2e-05
o3_sim_8,28.719812,o3_sim_8,39.3174019,-105.1019974,5.36e-05
o3_sim_9,30.647087,o3_sim_9,39.3174019,-105.2050018,5.01e-05
o3_sim_10,30.141718,o3_sim_10,39.3174019,-105.3079987,1.8e-05
o3_sim_11,37.967358,o3_sim_11,39.3174019,-105.4110031,8.15e-05
o3_sim_12,42.12269,o3_sim_12,39.3174019,-105.5139999,7.28e-05
o3_sim_13,44.75403,o3_sim_13,39.3174019,-105.6169968,4.7e-06
o3_sim_14,41.204098,o3_sim_14,39.3174019,-105.7200012,9.51e-05
o3_sim_15,30.352661,o3_sim_15,39.4205017,-104.3799973,6.18e-05
o3_sim_16,33.42654,o3_sim_16,39.4205017,-104.4830017,4.15e-05
o3_sim_17,24.447094,o3_sim_17,39.4205017,-104.5859985,7.6e-05
o3_sim_18,21.79475,o3_sim_18,39.4205017,-104.6900024,5.97e-05
o3_sim_19,21.99064,o3_sim_19,39.4205017,-104.7929993,7.15e-05
o3_sim_20,18.506319,o3_sim_20,39.4205017,-104.8960037,1.38e-05
o3_sim_21,28.426973,o3_sim_21,39.4205017,-104.9990005,9.92e-05
o3_sim_22,33.007664,o3_sim_22,39.4205017,-105.1019974,5.4e-05
o3_sim_23,32.06471,o3_sim_23,39.4205017,-105.2050018,9.77e-05
o3_sim_24,33.871105,o3_sim_24,39.4205017,-105.3079987,8.52e-05
o3_sim_25,33.360584,o3_sim_25,39.4205017,-105.4110031,3.91e-05
o3_sim_26,38.01495,o3_sim_26,39.4205017,-105.5139999,8.76e-05
o3_sim_27,41.67807,o3_sim_27,39.4205017,-105.6169968,6.5e-06
o3_sim_28,39.025375,o3_sim_28,39.4205017,-105.7200012,9.85e-05
o3_sim_29,37.5943,o3_sim_29,39.5236015,-104.3799973,1.1e-05
o3_sim_30,34.83104,o3_sim_30,39.5236015,-104.4830017,8.5e-05
o3_sim_31,26.099096,o3_sim_31,39.5236015,-104.5859985,9.3e-06
o3_sim_32,28.627066,o3_sim_32,39.5236015,-104.6900024,1.74e-05
o3_sim_33,20.457222,o3_sim_33,39.5236015,-104.7929993,7.67e-05
o3_sim_34,25.961393,o3_sim_34,39.5236015,-104.8960037,2.72e-05
o3_sim_35,25.238426,o3_sim_35,39.5236015,-104.9990005,5.1e-06
o3_sim_36,28.704277,o3_sim_36,39.5236015,-105.1019974,6.02e-05
o3_sim_37,33.788116,o3_sim_37,39.5236015,-105.2050018,3.26e-05
o3_sim_38,29.974098,o3_sim_38,39.5236015,-105.3079987,2.34e-05
o3_sim_39,40.77258,o3_sim_39,39.5236015,-105.4110031,2.73e-05
o3_sim_40,40.424038,o3_sim_40,39.5236015,-105.5139999,9.95e-05
o3_sim_41,38.87535,o3_sim_41,39.5236015,-105.6169968,3.29e-05
o3_sim_42,40.157578,o3_sim_42,39.5236015,-105.7200012,2.56e-05
o3_sim_43,34.417004,o3_sim_43,39.6265984,-104.3799973,7.64e-05
o3_sim_44,36.571396,o3_sim_44,39.6265984,-104.4830017,2.45e-05
o3_sim_45,32.605484,o3_sim_45,39.6265984,-104.5859985,8.41e-05
o3_sim_46,28.78728,o3_sim_46,39.6265984,-104.6900024,7.97e-05
o3_sim_47,26.068659,o3_sim_47,39.6265984,-104.7929993,2.22e-05
o3_sim_48,13.2742195,o3_sim_48,39.6265984,-104.8960037,8.17e-05
o3_sim_49,12.285107,o3_sim_49,39.6265984,-104.9990005,9.1e-06
o3_sim_50,22.79102,o3_sim_50,39.6265984,-105.1019974,2.54e-05
o3_sim_51,32.04877,o3_sim_51,39.6265984,-105.2050018,7.98e-05
o3_sim_52,22.289354,o3_sim_52,39.6265984,-105.3079987,8.63e-05
o3_sim_53,31.3646,o3_sim_53,39.6265984,-105.4110031,1.99e-05
o3_sim_54,30.945732,o3_sim_54,39.6265984,-105.5139999,2.2e-06
o3_sim_55,36.415398,o3_sim_55,39.6265984,-105.6169968,5.9e-06
o3_sim_56,39.216705,o3_sim_56,39.6265984,-105.7200012,8.51e-05
o3_sim_57,34.058212,o3_sim_57,39.7296982,-104.3799973,2.5e-05
o3_sim_58,37.836506,o3_sim_58,39.7296982,-104.4830017,7.85e-05
