,date,"preds_0_39.8328018,-105.7200012",actual,"preds_1_39.8328018,-105.7200012","preds_2_39.8328018,-105.7200012","preds_3_39.8328018,-105.7200012","preds_4_39.8328018,-105.7200012","preds_5_39.8328018,-105.7200012","preds_6_39.8328018,-105.7200012","preds_7_39.8328018,-105.7200012",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.04270109,0.041,0.044626445,0.044454984,0.04577517,0.047963083,0.049236573,0.050333083,0.050772432,"39.8328018,-105.7200012",39.8328018,-105.7200012
1,2023-05-02 15:00:00+00:00,0.046072826,0.043,0.047244973,0.048293818,0.048187643,0.049072832,0.050589424,0.051486365,0.052271295,"39.8328018,-105.7200012",39.8328018,-105.7200012
2,2023-05-02 16:00:00+00:00,0.047192708,0.042,0.049198817,0.049810383,0.050435126,0.050366092,0.050954223,0.051974908,0.052587487,"39.8328018,-105.7200012",39.8328018,-105.7200012
3,2023-05-02 17:00:00+00:00,0.04499695,0.04,0.048497424,0.049638435,0.050041147,0.050496306,0.050445568,0.050867274,0.051600356,"39.8328018,-105.7200012",39.8328018,-105.7200012
4,2023-05-02 18:00:00+00:00,0.04195214,0.046,0.045349568,0.047548424,0.048423015,0.048773807,0.049177673,0.04913353,0.049498264,"39.8328018,-105.7200012",39.8328018,-105.7200012
5,2023-05-02 19:00:00+00:00,0.04531456,0.05500000000000001,0.04252493,0.04475988,0.046494126,0.04725263,0.047560815,0.047913548,0.04787439,"39.8328018,-105.7200012",39.8328018,-105.7200012
6,2023-05-02 20:00:00+00:00,0.052830577,0.056,0.045892324,0.043944694,0.045781657,0.047313362,0.047983594,0.048254475,0.04856844,"39.8328018,-105.7200012",39.8328018,-105.7200012
7,2023-05-02 21:00:00+00:00,0.054725714,0.06299999999999999,0.05232718,0.047094207,0.045442477,0.047092207,0.04847252,0.049080823,0.049332872,"39.8328018,-105.7200012",39.8328018,-105.7200012
8,2023-05-02 22:00:00+00:00,0.05685771,0.06299999999999999,0.04996872,0.047993142,0.043439027,0.04197303,0.04344018,0.044673488,0.045226198,"39.8328018,-105.7200012",39.8328018,-105.7200012
9,2023-05-02 23:00:00+00:00,0.061123837,0.059,0.055656724,0.049840488,0.04810269,0.043944493,0.042591855,0.04393559,0.04505709,"39.8328018,-105.7200012",39.8328018,-105.7200012
10,2023-05-03 00:00:00+00:00,0.058818437,0.056,0.060717765,0.056241926,0.051189758,0.049613215,0.045780823,0.04453756,0.045787547,"39.8328018,-105.7200012",39.8328018,-105.7200012
11,2023-05-03 01:00:00+00:00,0.05626603,0.059,0.05884131,0.06034956,0.056519628,0.052011177,0.050592795,0.04718618,0.0460993,"39.8328018,-105.7200012",39.8328018,-105.7200012
12,2023-05-03 02:00:00+00:00,0.059739344,0.056999999999999995,0.05716644,0.05914104,0.06041556,0.05701133,0.053088088,0.051901728,0.049158018,"39.8328018,-105.7200012",39.8328018,-105.7200012
13,2023-05-03 03:00:00+00:00,0.055761512,0.05500000000000001,0.05831402,0.056457017,0.05808975,0.059239913,0.056196883,0.052853644,0.051896043,"39.8328018,-105.7200012",39.8328018,-105.7200012
14,2023-05-03 04:00:00+00:00,0.056244127,0.06299999999999999,0.05694153,0.058767017,0.05723296,0.058694977,0.059730496,0.057063747,0.054241702,"39.8328018,-105.7200012",39.8328018,-105.7200012
