,date,"preds_0_40.2452011,-105.4110031",actual,"preds_1_40.2452011,-105.4110031","preds_2_40.2452011,-105.4110031","preds_3_40.2452011,-105.4110031","preds_4_40.2452011,-105.4110031","preds_5_40.2452011,-105.4110031","preds_6_40.2452011,-105.4110031","preds_7_40.2452011,-105.4110031",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.042029712,0.041,0.045760162,0.04201863,0.041747484,0.04281597,0.04311368,0.04315187,0.043050665,"40.2452011,-105.4110031",40.2452011,-105.4110031
1,2023-05-02 15:00:00+00:00,0.04267804,0.043,0.043714296,0.046493854,0.043949157,0.04377098,0.04446682,0.04466777,0.044694938,"40.2452011,-105.4110031",40.2452011,-105.4110031
2,2023-05-02 16:00:00+00:00,0.045337204,0.042,0.04497673,0.045815278,0.04787346,0.046029672,0.04590202,0.0464113,0.04656672,"40.2452011,-105.4110031",40.2452011,-105.4110031
3,2023-05-02 17:00:00+00:00,0.04241764,0.04,0.046384607,0.046072572,0.04672793,0.048271403,0.046959378,0.046870857,0.047246825,"40.2452011,-105.4110031",40.2452011,-105.4110031
4,2023-05-02 18:00:00+00:00,0.041651335,0.046,0.04461943,0.04822624,0.047964234,0.048491117,0.049657427,0.048757426,0.048700932,"40.2452011,-105.4110031",40.2452011,-105.4110031
5,2023-05-02 19:00:00+00:00,0.049418915,0.05500000000000001,0.04394867,0.046684455,0.049843468,0.049620055,0.05005001,0.05093246,0.05033885,"40.2452011,-105.4110031",40.2452011,-105.4110031
6,2023-05-02 20:00:00+00:00,0.0570293,0.056,0.050770674,0.0460301,0.04833802,0.050979454,0.05079678,0.051138606,0.05180772,"40.2452011,-105.4110031",40.2452011,-105.4110031
7,2023-05-02 21:00:00+00:00,0.054633748,0.06299999999999999,0.0556996,0.05034423,0.046384376,0.04827811,0.050399065,0.05025499,0.050520364,"40.2452011,-105.4110031",40.2452011,-105.4110031
8,2023-05-02 22:00:00+00:00,0.063123785,0.06299999999999999,0.05435579,0.055299323,0.05064215,0.047279753,0.04887386,0.050631084,0.050513655,"40.2452011,-105.4110031",40.2452011,-105.4110031
9,2023-05-02 23:00:00+00:00,0.063325554,0.059,0.06345089,0.055971183,0.056789417,0.05273045,0.04974722,0.051169965,0.05273202,"40.2452011,-105.4110031",40.2452011,-105.4110031
