,date,"preds_0_39.9359016,-104.7929993",actual,"preds_1_39.9359016,-104.7929993","preds_2_39.9359016,-104.7929993","preds_3_39.9359016,-104.7929993","preds_4_39.9359016,-104.7929993","preds_5_39.9359016,-104.7929993","preds_6_39.9359016,-104.7929993","preds_7_39.9359016,-104.7929993",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.03632277,0.037,0.029196652,0.030392349,0.029268336,0.029265119,0.029124511,0.028742656,0.028733924,"39.9359016,-104.7929993",39.9359016,-104.7929993
1,2023-05-02 15:00:00+00:00,0.03970033,0.039,0.03904339,0.03443557,0.03510429,0.034480944,0.03447918,0.03439778,0.034141842,"39.9359016,-104.7929993",39.9359016,-104.7929993
2,2023-05-02 16:00:00+00:00,0.042451847,0.042,0.04316479,0.042697623,0.039853036,0.04024407,0.039881963,0.039880887,0.03982321,"39.9359016,-104.7929993",39.9359016,-104.7929993
3,2023-05-02 17:00:00+00:00,0.046627264,0.042,0.04711029,0.047652353,0.047324806,0.045406587,0.045662373,0.04542485,0.04542405,"39.9359016,-104.7929993",39.9359016,-104.7929993
4,2023-05-02 18:00:00+00:00,0.046334226,0.048,0.051172644,0.051545568,0.05195566,0.0517022,0.05018668,0.050395116,0.05019243,"39.9359016,-104.7929993",39.9359016,-104.7929993
5,2023-05-02 19:00:00+00:00,0.051816426,0.053000000000000005,0.050154924,0.05395599,0.054254394,0.054589324,0.054376796,0.053054985,0.05324768,"39.9359016,-104.7929993",39.9359016,-104.7929993
6,2023-05-02 20:00:00+00:00,0.054925796,0.056,0.053766564,0.0524485,0.05552819,0.055774182,0.056055985,0.05587064,0.054656208,"39.9359016,-104.7929993",39.9359016,-104.7929993
7,2023-05-02 21:00:00+00:00,0.056384914,0.058,0.055228066,0.054210257,0.053061415,0.05575244,0.055972107,0.056231212,0.056054942,"39.9359016,-104.7929993",39.9359016,-104.7929993
8,2023-05-02 22:00:00+00:00,0.057459064,0.056999999999999995,0.05575857,0.05475093,0.053861294,0.052848473,0.055288684,0.05549462,0.055746306,"39.9359016,-104.7929993",39.9359016,-104.7929993
9,2023-05-02 23:00:00+00:00,0.0560234,0.058,0.056521863,0.05496654,0.05406527,0.053276204,0.052361853,0.05462859,0.05482595,"39.9359016,-104.7929993",39.9359016,-104.7929993
10,2023-05-03 00:00:00+00:00,0.059213784,0.051,0.056864586,0.057353128,0.05589058,0.05505352,0.054315917,0.053447306,0.055661246,"39.9359016,-104.7929993",39.9359016,-104.7929993
11,2023-05-03 01:00:00+00:00,0.047978863,0.04700000000000001,0.058460727,0.056116533,0.05655885,0.055254932,0.054517984,0.053878725,0.05313359,"39.9359016,-104.7929993",39.9359016,-104.7929993
12,2023-05-03 02:00:00+00:00,0.042981032,0.04,0.044199385,0.054391798,0.05220086,0.052601073,0.051443346,0.050816976,0.050303586,"39.9359016,-104.7929993",39.9359016,-104.7929993
13,2023-05-03 03:00:00+00:00,0.035731222,0.043,0.03927403,0.04033552,0.04952702,0.04742305,0.04779548,0.046754103,0.046218354,"39.9359016,-104.7929993",39.9359016,-104.7929993
14,2023-05-03 04:00:00+00:00,0.0414113,0.04,0.03274257,0.035623237,0.0364791,0.04458656,0.042634234,0.042967908,0.04205342,"39.9359016,-104.7929993",39.9359016,-104.7929993
15,2023-05-03 05:00:00+00:00,0.035883833,0.039,0.03763533,0.030207023,0.03238654,0.033056878,0.03976768,0.038070846,0.03835955,"39.9359016,-104.7929993",39.9359016,-104.7929993
16,2023-05-03 06:00:00+00:00,0.036043417,0.033,0.032444805,0.033931118,0.028231507,0.029855935,0.030360593,0.03566359,0.034248646,"39.9359016,-104.7929993",39.9359016,-104.7929993
17,2023-05-03 07:00:00+00:00,0.029970564,0.02,0.033248782,0.03031701,0.031444583,0.027134363,0.028366249,0.02876607,0.033259224,"39.9359016,-104.7929993",39.9359016,-104.7929993
18,2023-05-03 08:00:00+00:00,0.02031187,0.015,0.029405493,0.032009892,0.02973418,0.030615358,0.027231818,0.028247945,0.028610874,"39.9359016,-104.7929993",39.9359016,-104.7929993
19,2023-05-03 09:00:00+00:00,0.018312283,0.018,0.023045365,0.029834999,0.03191534,0.030055722,0.03078118,0.02789221,0.028863126,"39.9359016,-104.7929993",39.9359016,-104.7929993
20,2023-05-03 10:00:00+00:00,0.020244412,0.016,0.020557335,0.023954574,0.029416265,0.031209446,0.02958455,0.03023584,0.027450517,"39.9359016,-104.7929993",39.9359016,-104.7929993
21,2023-05-03 11:00:00+00:00,0.015926588,0.008,0.02025439,0.02046224,0.022879466,0.027074534,0.028543698,0.02718252,0.027745679,"39.9359016,-104.7929993",39.9359016,-104.7929993
22,2023-05-03 12:00:00+00:00,0.012580239,0.001,0.019824076,0.022311455,0.022439359,0.023962848,0.026796399,0.027848769,0.026820604,"39.9359016,-104.7929993",39.9359016,-104.7929993
23,2023-05-03 13:00:00+00:00,0.012557553,0.002,0.022290114,0.026342284,0.02777607,0.02785172,0.028846744,0.030838624,0.031601932,"39.9359016,-104.7929993",39.9359016,-104.7929993
24,2023-05-03 14:00:00+00:00,0.014401409,0.004,0.023492463,0.029362747,0.03167361,0.032536916,0.032586716,0.03334514,0.03496743,"39.9359016,-104.7929993",39.9359016,-104.7929993
25,2023-05-03 15:00:00+00:00,0.015948812,0.022,0.025725486,0.031551156,0.034956094,0.0363939,0.03698005,0.03701826,0.037681982,"39.9359016,-104.7929993",39.9359016,-104.7929993
26,2023-05-03 16:00:00+00:00,0.03395912,0.035,0.027274042,0.034001622,0.037674684,0.039941754,0.04094052,0.04137316,0.041404907,"39.9359016,-104.7929993",39.9359016,-104.7929993
27,2023-05-03 17:00:00+00:00,0.04276992,0.046,0.0415991,0.03662041,0.041129388,0.04365333,0.04519608,0.045869503,0.046179127,"39.9359016,-104.7929993",39.9359016,-104.7929993
28,2023-05-03 18:00:00+00:00,0.05128437,0.054,0.04772684,0.046806198,0.04311858,0.04649007,0.048351087,0.049424376,0.049860556,"39.9359016,-104.7929993",39.9359016,-104.7929993
29,2023-05-03 19:00:00+00:00,0.056636207,0.05630769230769231,0.053644292,0.05063028,0.04985166,0.04667902,0.049592476,0.051131066,0.05194355,"39.9359016,-104.7929993",39.9359016,-104.7929993
30,2023-05-03 20:00:00+00:00,0.057695653,0.06,0.058067437,0.055400897,0.052657254,0.051942993,0.04898969,0.05165649,0.05297857,"39.9359016,-104.7929993",39.9359016,-104.7929993
31,2023-05-03 21:00:00+00:00,0.061663233,0.062,0.059033286,0.059374023,0.056896776,0.05434657,0.053678226,0.05089418,0.05335105,"39.9359016,-104.7929993",39.9359016,-104.7929993
32,2023-05-03 22:00:00+00:00,0.06300983,0.06299999999999999,0.06262184,0.06018481,0.060503572,0.058218468,0.055858724,0.055232637,0.052592844,"39.9359016,-104.7929993",39.9359016,-104.7929993
33,2023-05-03 23:00:00+00:00,0.063298784,0.064,0.06331047,0.062945746,0.060678065,0.06096796,0.05890707,0.05675006,0.0561632,"39.9359016,-104.7929993",39.9359016,-104.7929993
34,2023-05-04 00:00:00+00:00,0.06332785,0.061000000000000006,0.06247032,0.062481456,0.062146753,0.060137402,0.060389258,0.05859589,0.056672793,"39.9359016,-104.7929993",39.9359016,-104.7929993
35,2023-05-04 01:00:00+00:00,0.054567497,0.054,0.057524454,0.056729507,0.056739062,0.05646042,0.054840207,0.055037737,0.05363921,"39.9359016,-104.7929993",39.9359016,-104.7929993
36,2023-05-04 02:00:00+00:00,0.042633526,0.05,0.04329996,0.045761134,0.045150816,0.045157816,0.04496354,0.043914393,0.0440338,"39.9359016,-104.7929993",39.9359016,-104.7929993
37,2023-05-04 03:00:00+00:00,0.04279605,0.041,0.034706578,0.035162367,0.036796518,0.036379695,0.036384407,0.036256287,0.03556584,"39.9359016,-104.7929993",39.9359016,-104.7929993
