,date,"preds_0_39.9359016,-104.4830017",actual,"preds_1_39.9359016,-104.4830017","preds_2_39.9359016,-104.4830017","preds_3_39.9359016,-104.4830017","preds_4_39.9359016,-104.4830017","preds_5_39.9359016,-104.4830017","preds_6_39.9359016,-104.4830017","preds_7_39.9359016,-104.4830017",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.03712773,0.037,0.030580807,0.03284144,0.031943887,0.03219731,0.03231046,0.032068077,0.032136712,"39.9359016,-104.4830017",39.9359016,-104.4830017
1,2023-05-02 15:00:00+00:00,0.039630633,0.039,0.03976753,0.035225827,0.036456987,0.0360285,0.03613544,0.036186554,0.036040932,"39.9359016,-104.4830017",39.9359016,-104.4830017
2,2023-05-02 16:00:00+00:00,0.0421562,0.042,0.04286858,0.04297204,0.04025501,0.04086409,0.040676665,0.040725794,0.040762518,"39.9359016,-104.4830017",39.9359016,-104.4830017
3,2023-05-02 17:00:00+00:00,0.046269406,0.042,0.04645302,0.047012888,0.04708103,0.045541245,0.045830525,0.045742214,0.045781337,"39.9359016,-104.4830017",39.9359016,-104.4830017
4,2023-05-02 18:00:00+00:00,0.04472029,0.048,0.049699865,0.04984817,0.05025407,0.05030211,0.049210183,0.049444743,0.04934133,"39.9359016,-104.4830017",39.9359016,-104.4830017
5,2023-05-02 19:00:00+00:00,0.051220264,0.053000000000000005,0.047382757,0.051556095,0.051671807,0.05198685,0.052025672,0.05105137,0.05131092,"39.9359016,-104.4830017",39.9359016,-104.4830017
6,2023-05-02 20:00:00+00:00,0.05438792,0.056,0.052281663,0.048925728,0.05239627,0.052494343,0.052772943,0.052809697,0.051784832,"39.9359016,-104.4830017",39.9359016,-104.4830017
7,2023-05-02 21:00:00+00:00,0.056503836,0.058,0.05450553,0.05252003,0.049529992,0.052641787,0.052733604,0.05300816,0.053046495,"39.9359016,-104.4830017",39.9359016,-104.4830017
8,2023-05-02 22:00:00+00:00,0.057911813,0.056999999999999995,0.056024447,0.054084588,0.05225616,0.049528174,0.052459314,0.05254996,0.05283444,"39.9359016,-104.4830017",39.9359016,-104.4830017
9,2023-05-02 23:00:00+00:00,0.05470791,0.058,0.05582039,0.054037727,0.052324988,0.05075528,0.048399504,0.05103129,0.051116697,"39.9359016,-104.4830017",39.9359016,-104.4830017
10,2023-05-03 00:00:00+00:00,0.05742231,0.051,0.05319842,0.05426077,0.05273528,0.05135068,0.05010596,0.048216492,0.05041876,"39.9359016,-104.4830017",39.9359016,-104.4830017
11,2023-05-03 01:00:00+00:00,0.046124093,0.04700000000000001,0.054168783,0.050512735,0.05129058,0.050215002,0.049258187,0.048401345,0.04708374,"39.9359016,-104.4830017",39.9359016,-104.4830017
12,2023-05-03 02:00:00+00:00,0.04349906,0.04,0.042451028,0.049071204,0.04646467,0.04696713,0.0462922,0.045714546,0.045210958,"39.9359016,-104.4830017",39.9359016,-104.4830017
13,2023-05-03 03:00:00+00:00,0.036987346,0.043,0.04106955,0.04024322,0.04503935,0.043142278,0.043490727,0.04303386,0.042650014,"39.9359016,-104.4830017",39.9359016,-104.4830017
14,2023-05-03 04:00:00+00:00,0.0430104,0.04,0.035885166,0.039171938,0.038544342,0.042231277,0.040771727,0.041031808,0.040689263,"39.9359016,-104.4830017",39.9359016,-104.4830017
15,2023-05-03 05:00:00+00:00,0.037576377,0.039,0.0413345,0.03496716,0.03760556,0.03708916,0.040121727,0.038924303,0.039139442,"39.9359016,-104.4830017",39.9359016,-104.4830017
16,2023-05-03 06:00:00+00:00,0.037807528,0.033,0.03610898,0.039597157,0.034129035,0.036311846,0.03588418,0.038378518,0.037385967,"39.9359016,-104.4830017",39.9359016,-104.4830017
17,2023-05-03 07:00:00+00:00,0.030940188,0.02,0.036298063,0.03476938,0.03776862,0.033140402,0.034942858,0.03458914,0.03667621,"39.9359016,-104.4830017",39.9359016,-104.4830017
18,2023-05-03 08:00:00+00:00,0.020676231,0.015,0.030494312,0.03510898,0.03381383,0.03633881,0.03247315,0.03397819,0.033675253,"39.9359016,-104.4830017",39.9359016,-104.4830017
19,2023-05-03 09:00:00+00:00,0.017717548,0.018,0.022537144,0.030288603,0.03421958,0.033095755,0.035307433,0.031840693,0.033269066,"39.9359016,-104.4830017",39.9359016,-104.4830017
20,2023-05-03 10:00:00+00:00,0.019347541,0.016,0.019062668,0.022764953,0.029353414,0.03294707,0.031891104,0.034043703,0.030498343,"39.9359016,-104.4830017",39.9359016,-104.4830017
21,2023-05-03 11:00:00+00:00,0.014050888,0.008,0.017636158,0.01743759,0.02014775,0.025353212,0.028446881,0.027513653,0.029466603,"39.9359016,-104.4830017",39.9359016,-104.4830017
22,2023-05-03 12:00:00+00:00,0.011894938,0.001,0.01764013,0.019604696,0.01949418,0.020903317,0.023736978,0.025550824,0.024982804,"39.9359016,-104.4830017",39.9359016,-104.4830017
23,2023-05-03 13:00:00+00:00,0.01357906,0.002,0.022908768,0.025919333,0.026914027,0.026864722,0.027538031,0.028973496,0.029927772,"39.9359016,-104.4830017",39.9359016,-104.4830017
24,2023-05-03 14:00:00+00:00,0.016538039,0.004,0.02659437,0.03187751,0.033259187,0.03364275,0.033623744,0.03398685,0.034938868,"39.9359016,-104.4830017",39.9359016,-104.4830017
25,2023-05-03 15:00:00+00:00,0.017421305,0.022,0.029013626,0.035163857,0.037893362,0.038608413,0.03883422,0.038818464,0.03922279,"39.9359016,-104.4830017",39.9359016,-104.4830017
26,2023-05-03 16:00:00+00:00,0.03699842,0.035,0.032017983,0.039428886,0.04268226,0.04413827,0.044542607,0.044703428,0.044686545,"39.9359016,-104.4830017",39.9359016,-104.4830017
27,2023-05-03 17:00:00+00:00,0.044072945,0.046,0.04624251,0.042869247,0.047213964,0.049178407,0.05004772,0.05029214,0.050424896,"39.9359016,-104.4830017",39.9359016,-104.4830017
28,2023-05-03 18:00:00+00:00,0.05189572,0.054,0.049788237,0.051426996,0.049045574,0.052207563,0.053636808,0.054223023,0.054375894,"39.9359016,-104.4830017",39.9359016,-104.4830017
29,2023-05-03 19:00:00+00:00,0.05711167,0.056769230769230766,0.05479604,0.053042274,0.054418188,0.05234621,0.055124603,0.05633038,0.056783903,"39.9359016,-104.4830017",39.9359016,-104.4830017
30,2023-05-03 20:00:00+00:00,0.058558065,0.06,0.058941465,0.05691916,0.05534813,0.056589566,0.054711584,0.057180103,0.05821071,"39.9359016,-104.4830017",39.9359016,-104.4830017
31,2023-05-03 21:00:00+00:00,0.061624996,0.062,0.060001556,0.06034485,0.0585007,0.057076048,0.058194887,0.056516886,0.058669463,"39.9359016,-104.4830017",39.9359016,-104.4830017
32,2023-05-03 22:00:00+00:00,0.06283568,0.06299999999999999,0.062415034,0.060963564,0.06127298,0.059651893,0.058410954,0.0593853,0.057922427,"39.9359016,-104.4830017",39.9359016,-104.4830017
33,2023-05-03 23:00:00+00:00,0.062422995,0.064,0.062235337,0.06185591,0.060542487,0.060816497,0.059396584,0.058302738,0.05917256,"39.9359016,-104.4830017",39.9359016,-104.4830017
34,2023-05-04 00:00:00+00:00,0.06328728,0.061000000000000006,0.06147601,0.06130954,0.060981523,0.059883524,0.060107302,0.058952324,0.058041904,"39.9359016,-104.4830017",39.9359016,-104.4830017
35,2023-05-04 01:00:00+00:00,0.05422872,0.054,0.056893274,0.055369608,0.05523785,0.054983605,0.0541565,0.05431944,0.053490058,"39.9359016,-104.4830017",39.9359016,-104.4830017
