,date,"preds_0_39.9359016,-105.5139999",actual,"preds_1_39.9359016,-105.5139999","preds_2_39.9359016,-105.5139999","preds_3_39.9359016,-105.5139999","preds_4_39.9359016,-105.5139999","preds_5_39.9359016,-105.5139999","preds_6_39.9359016,-105.5139999","preds_7_39.9359016,-105.5139999",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.04280239,0.041,0.045132846,0.041759435,0.041475542,0.04250207,0.04285706,0.042953975,0.042789865,"39.9359016,-105.5139999",39.9359016,-105.5139999
1,2023-05-02 15:00:00+00:00,0.044260334,0.043,0.045834653,0.047321577,0.04528509,0.045116503,0.045714945,0.04592418,0.045981936,"39.9359016,-105.5139999",39.9359016,-105.5139999
2,2023-05-02 16:00:00+00:00,0.044319402,0.042,0.045523696,0.04665665,0.047689386,0.046253778,0.0461371,0.04654884,0.046696197,"39.9359016,-105.5139999",39.9359016,-105.5139999
3,2023-05-02 17:00:00+00:00,0.043102212,0.04,0.045504447,0.046446398,0.047297936,0.04809111,0.046997257,0.04691191,0.047209263,"39.9359016,-105.5139999",39.9359016,-105.5139999
4,2023-05-02 18:00:00+00:00,0.040987268,0.046,0.044290498,0.046274703,0.047047466,0.04776892,0.04843823,0.047552172,0.047486465,"39.9359016,-105.5139999",39.9359016,-105.5139999
5,2023-05-02 19:00:00+00:00,0.04777553,0.05500000000000001,0.042625837,0.04532184,0.046993557,0.047666665,0.04829548,0.048865695,0.04813244,"39.9359016,-105.5139999",39.9359016,-105.5139999
6,2023-05-02 20:00:00+00:00,0.055830136,0.056,0.048331548,0.044019125,0.046265684,0.047675055,0.04823755,0.048750952,0.04919832,"39.9359016,-105.5139999",39.9359016,-105.5139999
7,2023-05-02 21:00:00+00:00,0.054904554,0.06299999999999999,0.05472382,0.04818129,0.04450932,0.046423454,0.04761363,0.048080478,0.048494138,"39.9359016,-105.5139999",39.9359016,-105.5139999
8,2023-05-02 22:00:00+00:00,0.06327885,0.06299999999999999,0.055388037,0.055234544,0.04948921,0.04615661,0.047923304,0.04901124,0.04943318,"39.9359016,-105.5139999",39.9359016,-105.5139999
9,2023-05-02 23:00:00+00:00,0.062322166,0.059,0.062598124,0.055696025,0.055557977,0.05034958,0.04728054,0.04891407,0.049916975,"39.9359016,-105.5139999",39.9359016,-105.5139999
10,2023-05-03 00:00:00+00:00,0.05790542,0.056,0.061285205,0.06152272,0.05548447,0.05536354,0.050781008,0.0480767,0.049529195,"39.9359016,-105.5139999",39.9359016,-105.5139999
