,date,"preds_0_39.5236015,-104.7929993",actual,"preds_1_39.5236015,-104.7929993","preds_2_39.5236015,-104.7929993","preds_3_39.5236015,-104.7929993","preds_4_39.5236015,-104.7929993","preds_5_39.5236015,-104.7929993","preds_6_39.5236015,-104.7929993","preds_7_39.5236015,-104.7929993",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.03756586,0.033,0.03871448,0.038518675,0.04011877,0.04191877,0.04360491,0.04250635,0.04506228,"39.5236015,-104.7929993",39.5236015,-104.7929993
1,2023-05-02 15:00:00+00:00,0.03791444,0.034,0.042444855,0.043272797,0.043145373,0.044163812,0.045340564,0.04651025,0.04570375,"39.5236015,-104.7929993",39.5236015,-104.7929993
2,2023-05-02 16:00:00+00:00,0.03893783,0.038,0.043045904,0.04655975,0.047154065,0.04706448,0.047787685,0.048674706,0.04962545,"39.5236015,-104.7929993",39.5236015,-104.7929993
3,2023-05-02 17:00:00+00:00,0.04392823,0.045,0.044999927,0.048356462,0.050987035,0.051419966,0.051355917,0.051890425,0.05260908,"39.5236015,-104.7929993",39.5236015,-104.7929993
4,2023-05-02 18:00:00+00:00,0.049637955,0.048,0.048471205,0.049321827,0.05187694,0.053896006,0.0542334,0.054181535,0.054647256,"39.5236015,-104.7929993",39.5236015,-104.7929993
5,2023-05-02 19:00:00+00:00,0.05042472,0.05500000000000001,0.05211065,0.051192388,0.05183697,0.05376455,0.05530253,0.055567034,0.055524413,"39.5236015,-104.7929993",39.5236015,-104.7929993
6,2023-05-02 20:00:00+00:00,0.056498155,0.053000000000000005,0.05203836,0.05333948,0.05264319,0.05313004,0.054613676,0.055841595,0.056062292,"39.5236015,-104.7929993",39.5236015,-104.7929993
7,2023-05-02 21:00:00+00:00,0.052781235,0.05500000000000001,0.05612175,0.052630797,0.053637993,0.05309369,0.05348393,0.05471541,0.055773407,"39.5236015,-104.7929993",39.5236015,-104.7929993
8,2023-05-02 22:00:00+00:00,0.05447662,0.05500000000000001,0.052117035,0.054997016,0.052103765,0.052938726,0.05247353,0.05281562,0.053918045,"39.5236015,-104.7929993",39.5236015,-104.7929993
9,2023-05-02 23:00:00+00:00,0.054104324,0.052,0.053531103,0.051513076,0.05389216,0.051430456,0.05217078,0.05174533,0.052064925,"39.5236015,-104.7929993",39.5236015,-104.7929993
10,2023-05-03 00:00:00+00:00,0.05181508,0.051,0.054123066,0.05362615,0.05197779,0.053953633,0.051839713,0.052488755,0.052109137,"39.5236015,-104.7929993",39.5236015,-104.7929993
11,2023-05-03 01:00:00+00:00,0.04968241,0.051,0.05057243,0.05251505,0.052120976,0.050800607,0.05242281,0.05068079,0.05120906,"39.5236015,-104.7929993",39.5236015,-104.7929993
12,2023-05-03 02:00:00+00:00,0.04832326,0.04700000000000001,0.046834536,0.047584962,0.049140632,0.048817635,0.047731232,0.04904601,0.047678404,"39.5236015,-104.7929993",39.5236015,-104.7929993
13,2023-05-03 03:00:00+00:00,0.044760186,0.04700000000000001,0.046331696,0.04497023,0.04563577,0.04707569,0.04677245,0.04577438,0.046943743,"39.5236015,-104.7929993",39.5236015,-104.7929993
14,2023-05-03 04:00:00+00:00,0.046000957,0.048,0.043297444,0.04477181,0.0435185,0.04414128,0.0455013,0.04521555,0.044284765,"39.5236015,-104.7929993",39.5236015,-104.7929993
