,date,"preds_0_39.3174019,-105.2050018",actual,"preds_1_39.3174019,-105.2050018","preds_2_39.3174019,-105.2050018","preds_3_39.3174019,-105.2050018","preds_4_39.3174019,-105.2050018","preds_5_39.3174019,-105.2050018","preds_6_39.3174019,-105.2050018","preds_7_39.3174019,-105.2050018",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.037508596,0.033,0.038280383,0.03668416,0.037376553,0.038037296,0.038288716,0.037354656,0.038509004,"39.3174019,-105.2050018",39.3174019,-105.2050018
1,2023-05-02 15:00:00+00:00,0.037655167,0.034,0.04161231,0.04213336,0.041129284,0.041548368,0.041949324,0.042107034,0.041513912,"39.3174019,-105.2050018",39.3174019,-105.2050018
2,2023-05-02 16:00:00+00:00,0.03813351,0.038,0.041557655,0.044451926,0.044811904,0.044126082,0.044411324,0.044690125,0.04480423,"39.3174019,-105.2050018",39.3174019,-105.2050018
3,2023-05-02 17:00:00+00:00,0.042419307,0.045,0.042554967,0.045194115,0.04731684,0.047581956,0.04707868,0.047287047,0.047497414,"39.3174019,-105.2050018",39.3174019,-105.2050018
4,2023-05-02 18:00:00+00:00,0.04811474,0.048,0.04536989,0.04547963,0.04755898,0.049261205,0.04947323,0.049078077,0.049240675,"39.3174019,-105.2050018",39.3174019,-105.2050018
5,2023-05-02 19:00:00+00:00,0.049465746,0.05500000000000001,0.04958735,0.047307767,0.047397323,0.04911479,0.050505895,0.050673965,0.050374135,"39.3174019,-105.2050018",39.3174019,-105.2050018
6,2023-05-02 20:00:00+00:00,0.056049947,0.053000000000000005,0.050482243,0.050583433,0.04867454,0.048749883,0.050176047,0.051291745,0.051420636,"39.3174019,-105.2050018",39.3174019,-105.2050018
7,2023-05-02 21:00:00+00:00,0.05290569,0.05500000000000001,0.056213006,0.05106137,0.051154044,0.049427997,0.049495053,0.050713003,0.05160647,"39.3174019,-105.2050018",39.3174019,-105.2050018
8,2023-05-02 22:00:00+00:00,0.056624588,0.05500000000000001,0.05452018,0.057425477,0.052792713,0.05287604,0.05131728,0.05137754,0.052450355,"39.3174019,-105.2050018",39.3174019,-105.2050018
9,2023-05-02 23:00:00+00:00,0.05433795,0.052,0.055991385,0.05410175,0.056758095,0.052545838,0.0526216,0.051206816,0.051261425,"39.3174019,-105.2050018",39.3174019,-105.2050018
