,date,"preds_0_39.3174019,-104.5859985",actual,"preds_1_39.3174019,-104.5859985","preds_2_39.3174019,-104.5859985","preds_3_39.3174019,-104.5859985","preds_4_39.3174019,-104.5859985","preds_5_39.3174019,-104.5859985","preds_6_39.3174019,-104.5859985","preds_7_39.3174019,-104.5859985",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.03850173,0.033,0.03992643,0.03929464,0.040590826,0.041730467,0.042422466,0.041130867,0.042703513,"39.3174019,-104.5859985",39.3174019,-104.5859985
1,2023-05-02 15:00:00+00:00,0.038488314,0.034,0.0437999,0.04478926,0.044399235,0.045172185,0.0458662,0.046310022,0.045445215,"39.3174019,-104.5859985",39.3174019,-104.5859985
2,2023-05-02 16:00:00+00:00,0.038731303,0.038,0.04322023,0.04713624,0.047807932,0.04754433,0.048083957,0.048597887,0.04894874,"39.3174019,-104.5859985",39.3174019,-104.5859985
3,2023-05-02 17:00:00+00:00,0.04315188,0.045,0.043945372,0.0474334,0.050189354,0.050653808,0.05047103,0.050859608,0.051259268,"39.3174019,-104.5859985",39.3174019,-104.5859985
4,2023-05-02 18:00:00+00:00,0.04870888,0.048,0.046589505,0.04724342,0.049902666,0.052012455,0.052374445,0.05222875,0.052553438,"39.3174019,-104.5859985",39.3174019,-104.5859985
5,2023-05-02 19:00:00+00:00,0.04981772,0.05500000000000001,0.050624102,0.048825353,0.04934924,0.05150031,0.05324208,0.053547565,0.0534217,"39.3174019,-104.5859985",39.3174019,-104.5859985
6,2023-05-02 20:00:00+00:00,0.05653208,0.053000000000000005,0.051036514,0.05169915,0.050281778,0.050695788,0.052432653,0.053874236,0.054133933,"39.3174019,-104.5859985",39.3174019,-104.5859985
7,2023-05-02 21:00:00+00:00,0.05192266,0.05500000000000001,0.055944487,0.051063117,0.051611144,0.05045909,0.050798494,0.052242737,0.053457852,"39.3174019,-104.5859985",39.3174019,-104.5859985
8,2023-05-02 22:00:00+00:00,0.0549302,0.05500000000000001,0.051303826,0.054981887,0.050736647,0.0512131,0.050186317,0.050494663,0.051824763,"39.3174019,-104.5859985",39.3174019,-104.5859985
9,2023-05-02 23:00:00+00:00,0.054045904,0.052,0.05396862,0.05084836,0.05390461,0.050304312,0.050721467,0.049798585,0.0500815,"39.3174019,-104.5859985",39.3174019,-104.5859985
10,2023-05-03 00:00:00+00:00,0.051186204,0.051,0.053380802,0.05331474,0.050785303,0.053268448,0.050286468,0.050637923,0.049846698,"39.3174019,-104.5859985",39.3174019,-104.5859985
11,2023-05-03 01:00:00+00:00,0.049852856,0.051,0.05005156,0.05185447,0.051803898,0.049866512,0.05179108,0.049491048,0.049757022,"39.3174019,-104.5859985",39.3174019,-104.5859985
12,2023-05-03 02:00:00+00:00,0.047913603,0.04700000000000001,0.046644323,0.046804953,0.04813972,0.048101943,0.046660367,0.048063107,0.046454653,"39.3174019,-104.5859985",39.3174019,-104.5859985
13,2023-05-03 03:00:00+00:00,0.043561175,0.04700000000000001,0.044579763,0.043519903,0.043648317,0.044765808,0.04473347,0.04352287,0.044667125,"39.3174019,-104.5859985",39.3174019,-104.5859985
14,2023-05-03 04:00:00+00:00,0.045706246,0.048,0.041791175,0.042679302,0.04176497,0.04188,0.04289181,0.042862806,0.04179585,"39.3174019,-104.5859985",39.3174019,-104.5859985
15,2023-05-03 05:00:00+00:00,0.04718508,0.04700000000000001,0.044414684,0.040745728,0.041555025,0.040696476,0.040803995,0.04173724,0.041710608,"39.3174019,-104.5859985",39.3174019,-104.5859985
16,2023-05-03 06:00:00+00:00,0.045434363,0.044,0.04565714,0.042934295,0.039525833,0.04027955,0.0394825,0.039580774,0.040426556,"39.3174019,-104.5859985",39.3174019,-104.5859985
17,2023-05-03 07:00:00+00:00,0.042178255,0.043,0.043775566,0.043990675,0.04143874,0.038304657,0.038991276,0.03827144,0.038359426,"39.3174019,-104.5859985",39.3174019,-104.5859985
18,2023-05-03 08:00:00+00:00,0.04193823,0.041,0.041090857,0.042549107,0.042746443,0.040406194,0.037559927,0.038179908,0.037530836,"39.3174019,-104.5859985",39.3174019,-104.5859985
19,2023-05-03 09:00:00+00:00,0.04067351,0.041,0.04163261,0.040858135,0.042182036,0.042364065,0.040195398,0.037551463,0.038130768,"39.3174019,-104.5859985",39.3174019,-104.5859985
20,2023-05-03 10:00:00+00:00,0.041352723,0.039,0.04099683,0.041902177,0.04117926,0.042438295,0.042613328,0.04051564,0.037937578,"39.3174019,-104.5859985",39.3174019,-104.5859985
21,2023-05-03 11:00:00+00:00,0.03856858,0.035,0.041369524,0.041030545,0.04187858,0.041179635,0.042415805,0.042588223,0.040530697,"39.3174019,-104.5859985",39.3174019,-104.5859985
22,2023-05-03 12:00:00+00:00,0.034964282,0.033,0.039140824,0.041520033,0.041236542,0.041967887,0.04136259,0.04242597,0.042573757,"39.3174019,-104.5859985",39.3174019,-104.5859985
23,2023-05-03 13:00:00+00:00,0.037627865,0.033,0.039739236,0.042680487,0.044308793,0.044110846,0.044619765,0.04419999,0.044944614,"39.3174019,-104.5859985",39.3174019,-104.5859985
24,2023-05-03 14:00:00+00:00,0.038659103,0.035,0.043515734,0.0449632,0.046816096,0.047868814,0.047738697,0.048080932,0.047788147,"39.3174019,-104.5859985",39.3174019,-104.5859985
25,2023-05-03 15:00:00+00:00,0.040612742,0.042,0.044660076,0.04824907,0.04920594,0.050451443,0.05119126,0.051095154,0.051361673,"39.3174019,-104.5859985",39.3174019,-104.5859985
26,2023-05-03 16:00:00+00:00,0.048221637,0.045,0.04662728,0.04969685,0.052126054,0.05277556,0.053656165,0.054205373,0.054129902,"39.3174019,-104.5859985",39.3174019,-104.5859985
27,2023-05-03 17:00:00+00:00,0.048498597,0.048,0.05245516,0.05115091,0.053305175,0.05492346,0.055343024,0.055906065,0.056270037,"39.3174019,-104.5859985",39.3174019,-104.5859985
28,2023-05-03 18:00:00+00:00,0.050161853,0.054,0.050792873,0.054293174,0.053234514,0.05494914,0.056209315,0.0565173,0.056903984,"39.3174019,-104.5859985",39.3174019,-104.5859985
29,2023-05-03 19:00:00+00:00,0.056550387,0.059,0.051654264,0.052238345,0.055351265,0.054399945,0.05593347,0.057007063,0.057241615,"39.3174019,-104.5859985",39.3174019,-104.5859985
30,2023-05-03 20:00:00+00:00,0.060841728,0.06,0.05774653,0.053043306,0.053588744,0.0565085,0.05562094,0.05700444,0.057901423,"39.3174019,-104.5859985",39.3174019,-104.5859985
31,2023-05-03 21:00:00+00:00,0.06091158,0.062,0.06194768,0.05896156,0.054499514,0.055015102,0.057750583,0.056935832,0.05814538,"39.3174019,-104.5859985",39.3174019,-104.5859985
