,date,"preds_0_40.2452011,-104.9990005",actual,"preds_1_40.2452011,-104.9990005","preds_2_40.2452011,-104.9990005","preds_3_40.2452011,-104.9990005","preds_4_40.2452011,-104.9990005","preds_5_40.2452011,-104.9990005","preds_6_40.2452011,-104.9990005","preds_7_40.2452011,-104.9990005",site_name,lat,lon
0,2023-05-02 14:00:00+00:00,0.042398177,0.041,0.046728343,0.04359302,0.043045957,0.04531329,0.047057915,0.04849649,0.047606654,"40.2452011,-104.9990005",40.2452011,-104.9990005
1,2023-05-02 15:00:00+00:00,0.045126654,0.043,0.04666004,0.050054345,0.047762655,0.04736206,0.049057532,0.050421767,0.051604368,"40.2452011,-104.9990005",40.2452011,-104.9990005
2,2023-05-02 16:00:00+00:00,0.047247898,0.042,0.049716756,0.050973386,0.053606734,0.051840212,0.051541105,0.052830007,0.053935274,"40.2452011,-104.9990005",40.2452011,-104.9990005
3,2023-05-02 17:00:00+00:00,0.045226786,0.04,0.051514048,0.053632658,0.054642834,0.05673982,0.05537071,0.055148806,0.056141354,"40.2452011,-104.9990005",40.2452011,-104.9990005
4,2023-05-02 18:00:00+00:00,0.042960305,0.046,0.049238324,0.05474934,0.056516156,0.05734329,0.059041042,0.05795428,0.057784315,"40.2452011,-104.9990005",40.2452011,-104.9990005
5,2023-05-02 19:00:00+00:00,0.050062936,0.05500000000000001,0.046568155,0.051856518,0.056399595,0.057852782,0.05853046,0.059941158,0.059027202,"40.2452011,-104.9990005",40.2452011,-104.9990005
6,2023-05-02 20:00:00+00:00,0.056766395,0.056,0.05157173,0.04874589,0.05294966,0.05656597,0.05773069,0.058286842,0.059489258,"40.2452011,-104.9990005",40.2452011,-104.9990005
7,2023-05-02 21:00:00+00:00,0.05535965,0.06299999999999999,0.05614153,0.05180974,0.04950857,0.052884385,0.055820774,0.056796074,0.05728233,"40.2452011,-104.9990005",40.2452011,-104.9990005
8,2023-05-02 22:00:00+00:00,0.062358525,0.06299999999999999,0.054472562,0.055147003,0.051512334,0.04963286,0.05241769,0.054920666,0.05578778,"40.2452011,-104.9990005",40.2452011,-104.9990005
9,2023-05-02 23:00:00+00:00,0.061552893,0.059,0.060794193,0.053418815,0.053998504,0.050944738,0.04937272,0.05175731,0.053989675,"40.2452011,-104.9990005",40.2452011,-104.9990005
10,2023-05-03 00:00:00+00:00,0.056031294,0.056,0.058954068,0.058272257,0.052255776,0.052712932,0.0502751,0.048996333,0.051034577,"40.2452011,-104.9990005",40.2452011,-104.9990005
11,2023-05-03 01:00:00+00:00,0.052615765,0.059,0.05265235,0.055337455,0.054738704,0.049649786,0.050027397,0.048033178,0.0469967,"40.2452011,-104.9990005",40.2452011,-104.9990005
12,2023-05-03 02:00:00+00:00,0.05675574,0.056999999999999995,0.04878845,0.048821237,0.05110827,0.05058771,0.046330843,0.046632856,0.045063395,"40.2452011,-104.9990005",40.2452011,-104.9990005
13,2023-05-03 03:00:00+00:00,0.05214831,0.05500000000000001,0.051823188,0.044374943,0.04440206,0.04634796,0.04589671,0.042374067,0.04261569,"40.2452011,-104.9990005",40.2452011,-104.9990005
14,2023-05-03 04:00:00+00:00,0.051377714,0.06299999999999999,0.04752886,0.047208566,0.04064424,0.040667184,0.042354163,0.04195651,0.038882896,"40.2452011,-104.9990005",40.2452011,-104.9990005
15,2023-05-03 05:00:00+00:00,0.063360706,0.052,0.047401108,0.04370977,0.043428622,0.037925806,0.037944388,0.039338533,0.03899806,"40.2452011,-104.9990005",40.2452011,-104.9990005
16,2023-05-03 06:00:00+00:00,0.04551855,0.051,0.06111357,0.044552978,0.041334234,0.041095406,0.036533486,0.036548834,0.037754763,"40.2452011,-104.9990005",40.2452011,-104.9990005
17,2023-05-03 07:00:00+00:00,0.05000125,0.053000000000000005,0.043343525,0.059041943,0.0429764,0.040213205,0.040010177,0.036125213,0.03613885,"40.2452011,-104.9990005",40.2452011,-104.9990005
18,2023-05-03 08:00:00+00:00,0.052747447,0.048,0.049147543,0.043212846,0.05761377,0.042811383,0.04045343,0.040278897,0.03681371,"40.2452011,-104.9990005",40.2452011,-104.9990005
19,2023-05-03 09:00:00+00:00,0.046996515,0.052,0.05260732,0.04917746,0.04369522,0.057616543,0.043181833,0.04094869,0.04077882,"40.2452011,-104.9990005",40.2452011,-104.9990005
20,2023-05-03 10:00:00+00:00,0.053471714,0.054,0.047397535,0.05278086,0.049404085,0.0439532,0.058271896,0.043318756,0.041038014,"40.2452011,-104.9990005",40.2452011,-104.9990005
21,2023-05-03 11:00:00+00:00,0.051527806,0.058,0.050859522,0.045132723,0.050408196,0.04693254,0.041433558,0.056420602,0.04086399,"40.2452011,-104.9990005",40.2452011,-104.9990005
22,2023-05-03 12:00:00+00:00,0.05621692,0.053000000000000005,0.04841541,0.04784691,0.043069243,0.04760162,0.044594653,0.040238284,0.05291873,"40.2452011,-104.9990005",40.2452011,-104.9990005
23,2023-05-03 13:00:00+00:00,0.05148623,0.054,0.055284135,0.048847664,0.048410337,0.04476375,0.048220064,0.045900177,0.042693,"40.2452011,-104.9990005",40.2452011,-104.9990005
24,2023-05-03 14:00:00+00:00,0.05588511,0.046,0.052730136,0.056164768,0.050775155,0.050412133,0.047416285,0.0502951,0.04830044,"40.2452011,-104.9990005",40.2452011,-104.9990005
25,2023-05-03 15:00:00+00:00,0.044743825,0.052,0.057836726,0.05487565,0.057847913,0.053213436,0.052905627,0.05035385,0.05289766,"40.2452011,-104.9990005",40.2452011,-104.9990005
26,2023-05-03 16:00:00+00:00,0.05736655,0.04900000000000001,0.047939755,0.059428006,0.05704256,0.05935166,0.055838592,0.055611856,0.05368778,"40.2452011,-104.9990005",40.2452011,-104.9990005
27,2023-05-03 17:00:00+00:00,0.048552543,0.044,0.059293114,0.05139383,0.059935078,0.058181107,0.05981923,0.057445128,0.057300363,"40.2452011,-104.9990005",40.2452011,-104.9990005
28,2023-05-03 18:00:00+00:00,0.04477689,0.04700000000000001,0.05025483,0.05935854,0.053364553,0.059602134,0.0583116,0.059479225,0.057886057,"40.2452011,-104.9990005",40.2452011,-104.9990005
29,2023-05-03 19:00:00+00:00,0.04979574,0.052,0.047212847,0.051595155,0.058608484,0.054025967,0.058807537,0.057800468,0.05869263,"40.2452011,-104.9990005",40.2452011,-104.9990005
30,2023-05-03 20:00:00+00:00,0.053565666,0.06,0.05100365,0.04886559,0.05233415,0.058008112,0.05423482,0.05823546,0.0573821,"40.2452011,-104.9990005",40.2452011,-104.9990005
31,2023-05-03 21:00:00+00:00,0.061457217,0.06299999999999999,0.053967476,0.05172216,0.049929444,0.052833624,0.057663273,0.05439727,0.05790064,"40.2452011,-104.9990005",40.2452011,-104.9990005
32,2023-05-03 22:00:00+00:00,0.0628905,0.068,0.061098192,0.054386865,0.05247076,0.050965406,0.053429343,0.057597484,0.054711655,"40.2452011,-104.9990005",40.2452011,-104.9990005
33,2023-05-03 23:00:00+00:00,0.0671337,0.071,0.061115682,0.059482917,0.053804193,0.052240912,0.051002536,0.05309096,0.056733977,"40.2452011,-104.9990005",40.2452011,-104.9990005
