,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,54.52891,o3_sim_Evergreen_6,39.620340999999996,-105.33872,6.7e-05
o3_sim_Idaho Springs_6,52.33923,o3_sim_Idaho Springs_6,39.7924192,-105.49127,9.98e-05
o3_sim_Five Points_6,60.881218,o3_sim_Five Points_6,39.7511341,-104.987625,4.99e-05
o3_sim_Welby_6,71.56914,o3_sim_Welby_6,39.838074999999996,-104.94984,4.4e-05
o3_sim_Highlands Ranch_6,67.2468,o3_sim_Highlands Ranch_6,39.5678274,-104.957193,5.96e-05
o3_sim_Rocky Flats_6,53.879333,o3_sim_Rocky Flats_6,39.912721,-105.188587,7.8e-05
o3_sim_Boulder_6,61.51382,o3_sim_Boulder_6,40.0699683,-105.220238,4.77e-05
o3_sim_Chatfield Reservoir_6,69.60079,o3_sim_Chatfield Reservoir_6,39.5344649,-105.070358,2.31e-05
o3_sim_Sunnyside_6,67.89619,o3_sim_Sunnyside_6,39.779399500000004,-105.00518,9.05e-05
o3_sim_East Plains_6,60.044643,o3_sim_East Plains_6,39.63845,-104.569335,7.2e-05
