,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
18,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-01,18:00,2023-05-02,01:00,0.049,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
19,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-01,19:00,2023-05-02,02:00,0.04,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
20,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-01,20:00,2023-05-02,03:00,0.039,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
21,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-01,21:00,2023-05-02,04:00,0.032,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
22,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-01,22:00,2023-05-02,05:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
23,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-01,23:00,2023-05-02,06:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
24,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,00:00,2023-05-02,07:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
25,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,01:00,2023-05-02,08:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
26,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,02:00,2023-05-02,09:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
27,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,03:00,2023-05-02,10:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
28,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,04:00,2023-05-02,11:00,0.03,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
29,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,05:00,2023-05-02,12:00,0.025,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
30,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,06:00,2023-05-02,13:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
31,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,07:00,2023-05-02,14:00,0.037,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
32,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,08:00,2023-05-02,15:00,0.039,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
33,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,09:00,2023-05-02,16:00,0.042,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
34,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,10:00,2023-05-02,17:00,0.042,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
35,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,11:00,2023-05-02,18:00,0.048,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
36,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,12:00,2023-05-02,19:00,0.053,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
37,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,13:00,2023-05-02,20:00,0.056,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
38,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,14:00,2023-05-02,21:00,0.058,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
39,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,15:00,2023-05-02,22:00,0.057,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
40,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,16:00,2023-05-02,23:00,0.058,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
41,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,17:00,2023-05-03,00:00,0.051,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
42,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,18:00,2023-05-03,01:00,0.047,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
43,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,19:00,2023-05-03,02:00,0.04,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
44,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,20:00,2023-05-03,03:00,0.043,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
45,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,21:00,2023-05-03,04:00,0.04,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
46,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,22:00,2023-05-03,05:00,0.039,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
47,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-02,23:00,2023-05-03,06:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
48,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,00:00,2023-05-03,07:00,0.02,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
49,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,01:00,2023-05-03,08:00,0.015,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
50,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,02:00,2023-05-03,09:00,0.018,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
51,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,03:00,2023-05-03,10:00,0.016,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
52,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,04:00,2023-05-03,11:00,0.008,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
53,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,05:00,2023-05-03,12:00,0.001,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
54,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2023-05-03,06:00,2023-05-03,13:00,0.002,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2023-10-04,19740
