,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,site_name,lat,lon
0,2023-05-02 05:00:00+00:00,0.028232751,0.031000000000000003,0.028982658,0.02743763,0.0297941,0.030146178,0.03072896,Welby,39.838119,-104.94984
1,2023-05-02 06:00:00+00:00,0.026594477,0.031000000000000003,0.024748046,0.025396897,0.024047254,0.026104767,0.026410345,Welby,39.838119,-104.94984
2,2023-05-02 07:00:00+00:00,0.02636313,0.031000000000000003,0.023412522,0.021813625,0.022379786,0.021204503,0.022984514,Welby,39.838119,-104.94984
3,2023-05-02 08:00:00+00:00,0.02700007,0.033,0.02388982,0.021339975,0.019947281,0.020438746,0.019426355,Welby,39.838119,-104.94984
4,2023-05-02 09:00:00+00:00,0.029046861,0.033,0.025015468,0.022332137,0.0201148,0.018907588,0.019329924,Welby,39.838119,-104.94984
5,2023-05-02 10:00:00+00:00,0.029338973,0.031000000000000003,0.026668334,0.023210855,0.020893753,0.018988771,0.017961528,Welby,39.838119,-104.94984
6,2023-05-02 11:00:00+00:00,0.029032916,0.03,0.027906733,0.025619574,0.022633675,0.020642115,0.01902128,Welby,39.838119,-104.94984
7,2023-05-02 12:00:00+00:00,0.030157289,0.025000000000000005,0.029500775,0.028533204,0.026552243,0.02397719,0.022277383,Welby,39.838119,-104.94984
8,2023-05-02 13:00:00+00:00,0.026277998,0.033,0.029785333,0.029226113,0.028397724,0.026711734,0.024544584,Welby,39.838119,-104.94984
9,2023-05-02 14:00:00+00:00,0.03348983,0.037,0.028892208,0.03185502,0.0313799,0.030681107,0.029275943,Welby,39.838119,-104.94984
10,2023-05-02 15:00:00+00:00,0.04189457,0.039,0.039491948,0.035626393,0.038140573,0.037740346,0.037159465,Welby,39.838119,-104.94984
11,2023-05-02 16:00:00+00:00,0.04628858,0.042,0.048287556,0.046298888,0.04306474,0.04515167,0.04482441,Welby,39.838119,-104.94984
12,2023-05-02 17:00:00+00:00,0.050022583,0.042,0.053004846,0.054628428,0.052984998,0.050335776,0.05201875,Welby,39.838119,-104.94984
13,2023-05-02 18:00:00+00:00,0.04873104,0.048,0.05431837,0.05673123,0.05807489,0.056724843,0.054582812,Welby,39.838119,-104.94984
14,2023-05-02 19:00:00+00:00,0.04793231,0.053000000000000005,0.04843622,0.053030435,0.0550614,0.05618658,0.05507192,Welby,39.838119,-104.94984
15,2023-05-02 20:00:00+00:00,0.059638515,0.056,0.05608711,0.056489386,0.06024331,0.06190301,0.0628119,Welby,39.838119,-104.94984
16,2023-05-02 21:00:00+00:00,0.05445933,0.058,0.056969997,0.054074857,0.054411985,0.05753616,0.058901787,Welby,39.838119,-104.94984
17,2023-05-02 22:00:00+00:00,0.06110348,0.056999999999999995,0.058639918,0.060653515,0.058262873,0.05854133,0.061091833,Welby,39.838119,-104.94984
18,2023-05-02 23:00:00+00:00,0.05253138,0.058,0.055352565,0.053339556,0.05503167,0.053025767,0.053257335,Welby,39.838119,-104.94984
19,2023-05-03 00:00:00+00:00,0.055261537,0.051,0.051533844,0.05384926,0.052150637,0.053580597,0.051899157,Welby,39.838119,-104.94984
